FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
8,976,367,1038,417,910,421,1065,319,883,329,1037,241,900,252,1031,571,951,577,1072,686,940,687,1073,794,905,806
9,978,369,1039,418,913,422,1060,323,884,330,1035,242,893,253,1031,570,953,576,1072,686,941,688,1072,795,905,806
10,979,370,1039,419,916,423,1055,329,888,332,1033,246,894,254,1032,570,954,576,1072,686,940,688,1074,795,905,806
11,978,370,1039,419,915,424,1056,327,886,331,1033,244,894,254,1032,570,953,576,1072,686,941,688,1073,795,906,806
12,983,370,1047,424,916,424,1061,331,899,335,1043,249,899,255,1033,569,949,576,1065,689,934,694,1077,796,903,808
13,985,369,1045,421,918,420,1059,330,895,332,1044,248,907,252,1032,569,950,575,1073,688,938,690,1068,796,904,807
14,985,369,1041,420,919,419,1054,332,895,333,1040,249,900,254,1030,567,950,572,1072,686,937,687,1082,796,903,805
15,986,370,1045,422,922,420,1056,331,902,334,1042,248,910,255,1031,566,951,571,1072,686,938,687,1083,796,903,805
16,985,371,1042,422,922,421,1055,331,899,333,1036,249,901,253,1031,567,951,572,1073,687,938,689,1083,797,904,807
17,983,370,1039,420,920,419,1052,333,897,334,1037,252,901,254,1030,567,951,572,1073,687,938,689,1083,796,904,807
18,982,369,1039,419,920,419,1053,331,895,333,1037,250,902,254,1030,567,950,572,1072,686,938,688,1082,796,903,806
19,984,369,1039,419,920,419,1055,330,895,332,1038,249,902,254,1030,566,950,571,1072,686,937,688,1082,796,902,806
20,983,367,1038,418,921,417,1054,329,904,327,1037,248,905,256,1031,566,951,570,1072,686,940,687,1083,796,904,805
21,984,364,1036,417,922,418,1052,328,901,326,1035,247,906,256,1030,565,951,570,1072,686,940,687,1084,796,903,805
22,983,365,1036,416,921,419,1058,325,894,330,1035,247,911,257,1031,565,951,570,1072,685,939,687,1083,796,903,806
23,982,365,1035,416,919,419,1057,325,892,330,1036,248,911,259,1031,566,951,570,1074,686,939,688,1084,796,904,806
24,973,368,1039,420,909,420,1057,326,891,331,1039,253,893,261,1031,567,947,575,1079,687,938,692,1084,796,910,807
25,977,368,1035,416,916,418,1055,325,885,333,1026,259,903,263,1028,568,947,575,1078,684,939,690,1090,795,909,806
26,976,369,1037,418,917,416,1059,327,892,334,1024,261,907,262,1028,568,947,574,1077,685,938,690,1088,796,908,806
27,976,368,1036,417,918,417,1060,325,889,334,1050,262,907,262,1028,568,947,574,1077,686,939,691,1090,798,909,808
28,975,367,1036,415,914,415,1061,323,888,332,1052,262,906,263,1029,568,946,574,1076,687,940,691,1084,798,908,808
29,979,370,1039,411,914,414,1071,316,886,333,1031,248,909,256,1029,569,948,574,1074,687,938,697,1085,799,912,808
30,982,376,1042,417,917,420,1075,319,890,340,1054,259,908,261,1033,571,951,577,1069,694,939,701,1092,801,912,810
31,975,374,1037,414,917,417,1072,319,891,341,1054,259,900,261,1031,570,951,572,1072,688,937,697,1087,793,912,808
32,978,375,1042,414,920,421,1080,313,883,339,1044,246,911,264,1028,571,951,572,1067,698,928,700,1089,795,906,804
33,979,377,1043,418,918,425,1084,328,883,338,1063,256,909,266,1029,575,947,576,1069,698,927,701,1095,803,908,807
34,989,379,1046,415,925,425,1095,326,878,344,1057,253,923,266,1028,574,947,575,1067,697,925,700,1093,803,907,807
35,983,386,1047,419,913,427,1096,324,874,343,1057,251,922,257,1024,573,949,575,1061,706,922,706,1072,798,906,803
36,972,388,1040,422,911,430,1088,333,888,338,1067,256,880,259,1031,576,943,581,1058,699,915,706,1061,796,898,806
37,974,395,1043,423,910,430,1077,346,880,345,1056,261,885,266,1034,579,946,581,1054,698,914,703,1072,796,897,801
38,988,393,1040,424,914,430,1081,349,879,349,1057,261,889,267,1032,581,950,580,1058,694,916,702,1081,798,899,802
39,985,391,1042,419,908,424,1083,337,877,339,1051,256,892,261,1022,580,949,580,1058,696,917,704,1085,803,900,804
40,988,394,1047,419,907,425,1088,343,880,342,1057,262,909,272,1032,581,941,583,1058,693,916,700,1084,803,901,805
41,989,393,1048,421,906,429,1092,335,876,333,1048,255,916,261,1030,580,941,583,1064,688,915,698,1083,796,902,802
42,986,394,1048,418,907,426,1096,332,873,335,1057,262,905,270,1028,581,939,581,1069,685,916,686,1084,793,903,798
43,978,394,1041,420,917,430,1087,332,867,349,1054,263,899,270,1024,581,939,583,1067,681,912,684,1082,789,900,798
44,982,391,1049,423,913,434,1097,342,864,346,1055,267,889,272,1031,585,939,588,1073,688,912,701,1075,794,893,803
45,978,400,1049,432,904,440,1095,356,871,364,1057,277,886,283,1026,593,943,594,1072,688,911,705,1081,794,894,805
46,986,407,1050,438,910,444,1103,367,871,364,1064,286,893,282,1027,592,946,594,1067,686,910,698,1080,790,890,802
47,997,409,1058,437,912,444,1103,366,876,369,1067,285,888,281,1024,594,942,597,1067,687,910,699,1090,792,894,805
48,987,414,1049,448,910,453,1100,384,872,381,1066,300,888,305,1039,600,941,601,1073,693,909,708,1086,794,896,803
49,991,418,1051,452,916,456,1097,373,873,370,1051,293,907,293,1039,600,942,600,1071,691,910,706,1085,793,896,801
50,992,427,1055,458,922,461,1099,379,884,383,1052,303,905,303,1038,601,941,601,1073,692,909,710,1087,795,896,805
51,985,430,1059,454,913,457,1099,376,884,381,1049,299,916,298,1020,594,943,597,1068,690,911,703,1086,795,896,803
52,982,434,1057,454,913,458,1099,375,876,384,1047,300,901,301,1021,600,944,601,1066,686,911,705,1089,798,898,806
53,984,436,1053,464,917,464,1097,376,884,385,1046,301,907,300,1024,602,944,606,1077,689,911,706,1089,795,893,805
54,987,442,1058,472,915,469,1099,382,889,392,1046,308,891,308,1024,609,943,613,1079,694,910,714,1098,799,894,809
55,992,449,1062,477,916,476,1101,392,882,409,1051,311,888,316,1028,617,948,621,1084,696,909,714,1098,798,893,808
56,1003,458,1068,481,913,479,1101,395,883,414,1068,311,901,319,1026,616,945,619,1079,699,911,714,1096,796,893,807
57,998,460,1059,493,914,490,1105,396,878,413,1055,317,900,324,1028,626,942,630,1081,708,910,720,1099,800,888,813
58,995,463,1063,500,924,497,1100,399,894,415,1055,316,892,332,1028,628,947,631,1086,703,909,719,1096,799,890,813
59,992,463,1063,499,924,495,1104,403,894,413,1060,317,908,327,1031,632,949,636,1083,706,909,720,1102,805,887,816
60,990,474,1066,507,913,503,1116,418,867,423,1080,332,902,347,1031,628,946,634,1086,712,907,717,1101,808,889,816
61,988,475,1061,507,910,502,1112,417,880,416,1077,331,903,340,1034,632,950,636,1090,709,907,718,1100,812,888,816
62,1001,478,1061,513,916,509,1111,421,876,421,1080,333,924,332,1028,636,951,639,1087,713,908,720,1097,813,893,815
63,1006,480,1065,516,918,507,1112,421,872,432,1089,342,903,346,1033,630,955,634,1088,713,909,722,1099,807,888,812
64,998,481,1060,513,915,509,1111,423,884,431,1082,344,920,352,1030,640,949,643,1083,716,908,724,1100,811,883,820
65,992,491,1073,519,920,513,1115,438,889,440,1083,352,929,361,1039,648,948,648,1078,723,910,725,1098,813,889,816
66,986,494,1061,524,921,520,1116,446,875,451,1085,367,919,379,1030,650,949,653,1084,726,907,735,1100,811,885,825
67,991,498,1066,529,930,527,1121,453,883,456,1085,369,921,377,1039,656,956,658,1087,730,906,733,1098,812,886,823
68,997,502,1071,532,935,531,1125,456,885,458,1086,372,929,382,1037,656,952,659,1090,731,908,732,1105,816,886,826
69,999,504,1070,534,941,534,1123,453,878,456,1076,381,916,382,1034,661,952,664,1086,731,907,735,1106,814,888,823
70,995,508,1072,535,932,536,1122,469,873,475,1080,387,916,387,1039,666,954,668,1086,731,911,738,1103,817,889,824
71,997,506,1072,542,939,543,1124,474,873,485,1084,396,910,394,1043,672,948,678,1092,746,909,742,1107,828,890,828
72,994,509,1070,554,931,555,1127,472,865,494,1082,396,917,395,1041,676,941,682,1100,748,908,743,1105,822,885,829
73,997,514,1075,552,934,555,1119,474,865,496,1081,392,900,392,1039,670,948,676,1100,749,909,744,1103,815,884,825
74,992,519,1072,562,926,559,1122,483,862,503,1077,397,902,401,1036,676,946,680,1098,752,909,744,1106,815,886,826
75,991,523,1073,556,925,558,1123,473,880,490,1078,399,919,400,1036,668,949,675,1095,743,914,742,1105,817,891,829
76,989,525,1069,565,922,560,1123,477,867,503,1073,401,917,401,1033,668,949,673,1094,739,912,740,1105,816,892,827
77,991,526,1068,567,930,567,1120,492,864,511,1076,408,924,404,1036,683,952,689,1098,753,912,741,1106,820,892,826
78,992,531,1078,568,925,569,1126,497,889,488,1083,409,918,406,1042,689,955,691,1100,748,914,739,1109,823,894,829
79,991,536,1078,571,920,573,1126,497,900,477,1083,411,929,400,1037,691,947,694,1091,751,914,742,1103,818,891,823
80,991,541,1073,584,925,581,1126,507,885,497,1092,417,915,406,1043,694,954,698,1093,749,916,740,1104,823,896,829
81,990,548,1075,583,918,583,1128,510,897,494,1096,418,922,420,1039,695,950,701,1092,747,917,736,1105,822,893,826
82,988,549,1072,582,924,583,1129,500,898,487,1092,418,925,417,1041,702,942,710,1098,755,913,745,1104,823,893,827
83,985,549,1080,583,916,586,1135,518,867,523,1104,425,914,425,1041,708,945,710,1091,759,914,748,1100,831,891,830
84,985,561,1072,587,932,591,1122,524,869,531,1103,438,873,449,1038,693,951,696,1086,742,915,732,1103,812,888,821
85,990,556,1069,592,923,592,1125,530,860,531,1093,435,885,440,1030,698,949,699,1088,745,922,735,1094,824,886,825
86,977,562,1073,589,920,590,1128,530,860,531,1100,436,887,436,1032,705,948,707,1085,743,920,734,1098,823,889,824
87,992,565,1072,592,928,597,1130,532,859,532,1104,444,883,439,1027,704,947,707,1079,741,927,730,1100,825,893,823
88,987,568,1074,592,921,596,1127,531,865,528,1103,445,864,436,1030,708,947,710,1077,749,922,737,1098,825,894,823
89,987,565,1070,594,920,594,1123,527,866,526,1099,438,863,435,1026,708,946,708,1073,748,922,733,1098,827,894,826
