FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,964,378,1037,405,923,411,993,377,872,370,1063,293,850,298,1028,532,943,531,1012,626,931,623,1022,712,910,719
1,963,380,1039,407,919,413,1082,360,872,372,1065,293,850,300,1027,530,943,531,1008,623,932,622,1017,711,913,717
2,965,375,1029,404,919,411,1081,354,874,369,1065,293,854,300,1030,528,943,528,1009,623,931,621,1016,712,913,717
3,969,372,1033,399,919,409,1076,366,871,371,1063,294,853,301,1032,525,942,526,1007,622,930,620,1018,713,914,718
4,967,376,1029,404,921,411,1058,365,872,371,1065,292,850,298,1031,530,944,530,1008,624,931,621,1019,712,914,718
5,966,375,1029,404,920,410,1071,364,872,371,1064,291,851,298,1030,529,944,529,1007,624,931,622,1018,711,914,718
6,964,374,1029,401,919,408,1056,363,869,372,1064,291,850,298,1029,527,944,528,1006,622,930,619,1018,711,913,718
7,964,375,1038,404,920,409,1078,351,869,371,1063,290,849,296,1028,530,943,530,1005,625,931,623,1018,712,913,718
8,963,377,1037,404,921,410,1079,353,870,372,1063,291,850,297,1028,530,945,530,1006,623,930,620,1020,711,913,718
9,964,376,1039,402,921,409,1000,380,870,374,1063,294,849,299,1029,528,945,529,1006,622,929,618,1020,711,912,718
10,964,376,1028,400,921,409,1082,356,871,374,1065,294,849,299,1030,527,945,528,1007,622,930,618,1020,711,912,718
11,961,377,1028,400,920,409,1082,357,871,374,1065,295,849,300,1030,526,945,527,1006,622,930,619,1020,712,912,718
12,960,374,1029,396,917,405,1075,366,873,373,1075,299,850,302,1031,525,947,526,1005,623,931,618,1020,711,913,717
13,964,377,1031,398,918,408,1073,366,866,376,1073,301,855,311,1030,526,946,527,1002,622,931,617,1014,711,911,715
14,959,380,1029,401,917,409,1071,370,867,378,1071,300,856,312,1031,530,948,530,1005,625,932,620,1016,710,912,715
15,960,378,1032,398,918,407,1075,371,866,377,1073,301,857,310,1021,523,951,527,1009,621,933,616,1017,709,914,714
16,962,376,1033,398,918,406,1076,370,868,376,1073,300,859,309,1022,523,951,527,1009,621,933,616,1018,710,914,714
17,963,377,1034,398,919,407,1077,371,868,376,1074,300,858,309,1024,524,951,527,1007,622,934,617,1016,710,918,709
18,964,377,1033,399,922,408,1076,370,868,376,1072,299,858,308,1024,524,953,527,1009,621,935,616,1017,710,917,709
19,965,379,1035,400,922,410,1074,371,868,375,1075,299,857,307,1024,525,952,528,1010,623,935,619,1017,710,918,709
20,965,378,1036,401,920,410,1077,369,868,374,1078,297,856,306,1024,526,950,529,1011,624,935,620,1017,710,918,709
21,965,378,1036,401,920,411,1077,369,868,373,1079,297,856,305,1022,527,949,530,1011,625,935,621,1016,710,919,709
22,966,377,1036,401,920,411,1078,368,866,374,1079,297,855,306,1021,527,948,530,1011,624,933,621,1016,709,917,709
23,965,378,1034,400,921,410,1080,370,866,375,1081,298,855,308,1033,530,948,530,1009,624,933,620,1015,709,917,709
24,958,386,1044,407,930,414,1074,374,880,376,1072,302,853,307,1029,536,950,536,1008,626,932,622,1023,709,916,714
25,963,385,1043,406,930,411,1012,379,876,374,1075,301,854,304,1025,536,946,536,1006,628,931,624,1021,711,915,716
26,965,386,1044,406,917,413,1064,373,876,376,1076,303,857,305,1026,536,946,536,1008,627,931,623,1023,711,915,715
27,963,386,1044,405,928,411,1079,372,873,375,1073,305,857,308,1025,534,945,534,1007,626,930,622,1023,710,915,714
28,964,387,1043,406,928,414,1018,382,871,375,1071,305,854,306,1024,535,944,535,1005,626,929,622,1023,710,915,715
29,961,386,1040,407,925,414,1018,382,870,377,1068,305,856,307,1023,535,945,536,1008,625,930,621,1025,710,914,715
30,961,387,1043,406,926,414,1019,383,875,377,1075,304,858,308,1024,535,945,535,1007,625,930,621,1024,710,914,715
31,960,389,1041,409,929,415,1018,383,876,377,1072,305,860,309,1024,536,945,536,1008,625,930,621,1026,709,914,715
32,961,390,1041,409,929,415,1014,383,879,376,1077,302,860,308,1024,537,946,537,1010,626,931,621,1027,710,915,715
33,958,389,1040,412,922,415,1014,379,876,372,1075,302,861,307,1012,540,933,540,999,629,931,625,1015,711,912,716
34,960,389,1040,416,922,415,1013,380,876,371,1075,306,862,309,1005,540,928,541,986,635,930,637,1006,712,910,719
35,953,382,1031,410,906,409,1006,380,866,371,1072,304,858,309,1001,535,924,536,986,640,929,637,1005,712,909,717
36,954,386,1035,409,918,416,1080,376,878,378,1080,306,859,311,1032,534,950,535,1001,632,938,626,1019,712,915,705
37,958,380,1044,405,909,411,1083,371,872,375,1077,309,860,309,1032,527,946,529,1011,635,943,630,1015,714,920,707
