FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
5,990,402,1027,446,949,433,1006,423,912,399,992,375,893,317,1019,554,948,552,1012,646,916,639,1037,716,905,720
6,989,402,1025,445,947,433,1005,422,911,398,990,374,892,317,1018,554,947,552,1012,646,916,639,1037,716,904,720
7,988,403,1025,446,948,434,1004,423,911,398,989,374,891,324,1017,554,947,552,1010,646,925,643,1036,716,904,720
8,988,403,1025,446,947,434,1001,422,910,397,986,374,888,317,1017,555,947,552,1011,645,925,643,1037,716,905,720
9,986,404,1022,446,946,435,1003,424,910,401,986,375,886,324,1015,554,946,552,1010,645,925,643,1036,715,905,720
10,986,404,1023,447,946,436,1044,488,910,403,985,376,887,325,1015,555,947,553,1010,646,925,644,1036,715,905,720
11,985,404,1021,446,945,436,1002,425,911,404,988,376,889,326,1015,555,946,553,1010,647,924,644,1036,716,904,720
12,990,405,1027,447,949,436,1000,422,908,404,996,374,895,325,1027,556,953,553,1018,647,927,643,1041,713,912,720
13,990,405,1026,447,948,436,1001,423,908,403,995,374,894,324,1025,557,952,554,1016,649,927,644,1040,714,912,720
14,989,406,1026,448,949,438,1000,423,912,416,993,374,893,324,1024,558,951,555,1016,649,927,644,1040,714,913,720
15,989,405,1025,447,948,437,997,422,905,401,989,374,891,324,1023,558,950,555,1015,648,927,645,1040,714,913,720
16,989,405,1025,448,949,438,997,422,905,403,988,374,888,323,1023,557,951,554,1015,648,927,644,1040,714,912,720
17,989,405,1025,447,950,438,999,423,910,415,992,375,889,324,1023,557,951,554,1015,648,927,644,1040,714,913,721
18,989,405,1025,447,949,437,998,422,909,415,992,375,889,316,1023,557,951,554,1014,649,927,645,1040,715,913,721
19,989,405,1024,447,949,438,1000,423,910,415,993,375,888,323,1022,557,951,554,1014,648,927,644,1040,714,913,721
20,989,405,1025,446,949,437,1000,423,910,415,994,375,889,315,1023,557,951,555,1015,649,927,645,1040,715,913,721
21,989,406,1025,446,948,438,997,423,904,415,996,376,887,322,1023,557,951,555,1015,649,927,645,1040,715,913,721
22,987,405,1024,446,947,437,997,423,904,416,995,376,888,322,1023,557,950,555,1015,649,927,645,1040,715,913,721
23,987,406,1024,446,947,438,998,424,908,417,997,376,888,322,1023,557,950,554,1016,649,927,645,1040,714,913,721
24,985,405,1020,443,940,435,989,421,908,403,990,373,883,314,1025,559,951,556,1020,650,920,641,1044,716,918,726
25,991,406,1022,443,944,436,1015,429,917,422,1007,378,920,335,1019,558,948,556,1015,648,917,640,1041,716,911,722
26,989,407,1021,444,944,437,1014,429,917,422,1006,379,918,334,1020,559,949,556,1018,648,918,640,1042,717,911,722
27,990,407,1021,444,945,437,1013,429,917,422,1007,377,919,334,1021,559,950,556,1020,649,918,640,1043,718,910,723
28,991,407,1021,445,946,438,1033,479,918,421,998,376,916,335,1021,559,950,557,1019,649,918,641,1043,718,910,723
29,991,407,1020,445,945,439,1011,428,918,420,996,374,915,334,1021,560,949,557,1019,650,918,641,1043,718,910,725
30,990,407,1021,446,945,440,1008,425,918,419,995,373,915,333,1024,561,950,558,1019,651,918,642,1042,717,911,725
31,988,408,1022,445,946,438,1013,427,914,421,998,375,915,335,1022,561,950,558,1018,650,919,641,1041,718,910,724
32,989,409,1023,446,947,439,1013,425,914,420,1008,376,912,333,1021,561,948,558,1014,651,919,642,1038,718,910,724
33,990,410,1035,447,947,439,1025,455,913,424,1013,376,913,333,1016,560,949,558,1017,651,922,642,1040,719,910,726
34,991,410,1022,443,946,438,1030,431,914,423,1015,377,910,334,1016,561,949,558,1019,649,922,642,1043,718,911,725
