FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5120015770196915,1005,343,0.6401122808456421,1074,388,0.5356247425079346,946,392,0.6134465336799622,1085,451,0.3215632140636444,903,445,0.3729301989078522,1058,474,0.3931899666786194,886,480,0.3874589800834656,1030,523,0.48704198002815247,953,521,0.46784377098083496,1028,620,0.44692838191986084,956,618,0.5375707745552063,1051,715,0.4857230484485626,939,718,0.3828495442867279
1,0.5159843355417251,1006,342,0.6679396629333496,1075,390,0.5506044626235962,947,393,0.6185200214385986,1087,452,0.3443012833595276,900,446,0.39013147354125977,1072,485,0.40326258540153503,888,484,0.2743360102176666,1031,523,0.5022568106651306,954,521,0.48366719484329224,1034,625,0.45147666335105896,958,622,0.5420348048210144,1052,716,0.4721572995185852,935,719,0.3083423972129822
2,0.5329628139734268,1003,343,0.6340796947479248,1076,389,0.5383864641189575,947,393,0.6251439452171326,1088,457,0.3525530695915222,907,450,0.32295703887939453,1079,489,0.38072702288627625,887,487,0.401861310005188,1035,525,0.5397963523864746,956,523,0.5114758014678955,1033,622,0.46616384387016296,961,621,0.5445295572280884,1051,718,0.479292094707489,937,720,0.34019482135772705
3,0.5304593533277511,1004,342,0.637618899345398,1076,388,0.5316101312637329,947,393,0.622257649898529,1089,452,0.35530808568000793,905,448,0.31544381380081177,1076,490,0.40251147747039795,891,489,0.41046851873397827,1035,522,0.5261374711990356,957,521,0.5093072652816772,1033,626,0.4683651626110077,961,620,0.5420910716056824,1053,717,0.47754913568496704,936,719,0.3332965672016144
4,0.5270292252302169,1005,342,0.6530882716178894,1075,388,0.5345066785812378,947,393,0.6188517808914185,1083,453,0.326935738325119,906,448,0.31460297107696533,1076,490,0.3912161886692047,889,486,0.40098437666893005,1033,522,0.5215551257133484,956,521,0.5006624460220337,1033,626,0.4676887094974518,961,620,0.5448318123817444,1053,717,0.48679620027542114,934,719,0.33913925290107727
5,0.519127607345581,1006,342,0.6756227016448975,1076,387,0.518592357635498,946,392,0.6125576496124268,1083,451,0.322430282831192,905,448,0.31679198145866394,1080,492,0.423839271068573,890,486,0.3910958170890808,1033,522,0.5398309826850891,955,521,0.5003494024276733,1034,625,0.46515777707099915,941,623,0.4326211214065552,1053,717,0.5064406394958496,935,719,0.33673036098480225
6,0.5207980006933212,1006,342,0.6690282821655273,1077,388,0.5285682678222656,947,392,0.6116751432418823,1084,453,0.3191857635974884,902,449,0.3245672285556793,1082,496,0.413885235786438,889,489,0.38686099648475647,1031,524,0.5441737174987793,952,523,0.4878508150577545,1034,621,0.44943031668663025,956,625,0.5446316599845886,1051,718,0.48829880356788635,934,721,0.3686542510986328
7,0.5283439129590988,1007,343,0.6790618300437927,1077,388,0.5327281951904297,947,392,0.6237483024597168,1084,453,0.32961273193359375,903,449,0.33143091201782227,1090,501,0.5030673742294312,888,493,0.42955389618873596,1030,524,0.5462700128555298,950,524,0.486738920211792,1033,623,0.4549352824687958,953,628,0.5405871272087097,1049,719,0.4865826368331909,934,722,0.3975874185562134
8,0.5284120321273804,1007,343,0.6785169839859009,1078,388,0.5147184133529663,948,392,0.6252655982971191,1088,454,0.355484277009964,904,451,0.3227596580982208,1094,501,0.520666241645813,893,494,0.4181477129459381,1034,526,0.5517875552177429,953,525,0.4987896680831909,1035,624,0.47336769104003906,957,629,0.5125189423561096,1049,720,0.4774518609046936,937,723,0.39056196808815
9,0.5310096681118011,1007,343,0.6866791844367981,1076,388,0.5324442386627197,945,391,0.6293150186538696,1102,441,0.38236531615257263,897,446,0.31464022397994995,1094,497,0.5097767114639282,885,496,0.45947444438934326,1031,522,0.5339945554733276,951,521,0.48453226685523987,1035,623,0.48295989632606506,960,627,0.508979320526123,1050,720,0.4773187041282654,937,722,0.39639267325401306
10,0.5096010386943817,1006,342,0.6748582124710083,1065,383,0.38008373975753784,946,392,0.6494020223617554,1119,439,0.37539583444595337,894,446,0.38230252265930176,1125,502,0.5815690159797668,858,492,0.43243029713630676,1037,521,0.5787760615348816,952,520,0.4685593843460083,1050,625,0.5386623740196228,943,621,0.3283379077911377,1059,719,0.35692456364631653,946,724,0.3993464410305023
11,0.538974329829216,1009,345,0.6992158889770508,1068,387,0.49955976009368896,945,394,0.670856773853302,1118,440,0.29330161213874817,883,442,0.3960357904434204,1153,499,0.6387840509414673,844,487,0.5896387696266174,1042,521,0.599859356880188,953,520,0.46845847368240356,1046,621,0.5128369927406311,942,616,0.31231823563575745,1058,718,0.36121755838394165,944,722,0.4010765254497528
12,0.5288560926914214,1011,345,0.6900715827941895,1081,388,0.5445811748504639,945,394,0.6373834609985352,1124,436,0.381181925535202,877,441,0.37662556767463684,1166,490,0.634680449962616,828,474,0.41712692379951477,1039,518,0.5478827953338623,951,517,0.4256467819213867,1046,620,0.5647760629653931,959,617,0.5596563816070557,1055,715,0.4900755286216736,942,717,0.28106382489204407
13,0.5208475172519683,1010,345,0.6911296248435974,1082,385,0.5396755337715149,947,392,0.6468023061752319,1136,424,0.4499945342540741,874,436,0.3558898866176605,1180,462,0.6399104595184326,825,473,0.5551242828369141,1039,514,0.5054070353507996,949,515,0.39766132831573486,1049,621,0.5885355472564697,946,619,0.4819759428501129,1058,714,0.46195998787879944,948,717,0.36312463879585266
14,0.5243280827999115,1006,347,0.6661190986633301,1081,385,0.5423610806465149,942,392,0.6600083708763123,1150,414,0.34742990136146545,871,432,0.3882574737071991,1208,422,0.502387285232544,790,445,0.4398825168609619,1038,513,0.5099470019340515,950,514,0.4038231670856476,1044,620,0.6264774203300476,965,618,0.5700044631958008,1060,713,0.5074539184570312,948,718,0.3662548065185547
15,0.5413676619529724,1005,347,0.647557258605957,1080,383,0.4853026568889618,940,391,0.612433671951294,1136,408,0.36960941553115845,844,418,0.39913424849510193,1196,410,0.3658629357814789,790,423,0.5361983180046082,1036,520,0.5549899935722351,959,525,0.586863100528717,1047,620,0.47260236740112305,963,620,0.468342661857605,1055,717,0.48276570439338684,945,720,0.3725019097328186
