FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.519438961148262,998,355,0.49690526723861694,1058,382,0.5590812563896179,924,390,0.4779147505760193,1111,378,0.43094944953918457,872,362,0.3816630244255066,1170,324,0.5867680907249451,833,320,0.5236541032791138,1022,518,0.5291655659675598,941,521,0.545870304107666,1021,618,0.5632005929946899,930,625,0.5363172888755798,1033,711,0.38592207431793213,937,718,0.5180975198745728
1,0.5791643679141998,1002,350,0.5673080086708069,1067,381,0.6255567073822021,928,383,0.5455012321472168,1117,362,0.36879128217697144,868,342,0.441089928150177,1175,304,0.6766356229782104,832,296,0.5341256260871887,1017,514,0.5893440246582031,939,520,0.5881317257881165,1018,616,0.5232356786727905,940,626,0.6001662015914917,1035,709,0.5053101778030396,943,720,0.626919686794281
2,0.5394425213336944,1001,348,0.5428230166435242,1067,385,0.567744791507721,927,384,0.5144571661949158,1127,344,0.396385133266449,867,331,0.4114527404308319,1161,286,0.6542896628379822,846,281,0.5836578011512756,1020,513,0.5710647106170654,935,513,0.5242167115211487,1010,617,0.42759275436401367,943,624,0.41873088479042053,1029,711,0.4911920726299286,941,717,0.6187655925750732
3,0.5601191937923431,1003,347,0.5538389682769775,1064,376,0.5348321199417114,934,379,0.5356264710426331,1130,334,0.3320416510105133,868,334,0.4140561521053314,1165,277,0.6950925588607788,846,274,0.6227598190307617,1025,514,0.6196760535240173,938,517,0.5640549063682556,1012,617,0.5264747738838196,934,622,0.6213057041168213,1030,709,0.4989839196205139,939,718,0.6151357293128967
4,0.5886791467666626,998,341,0.5144512057304382,1064,373,0.5073943734169006,925,376,0.4789264500141144,1134,325,0.4270131587982178,875,319,0.5169019103050232,1162,260,0.6924635767936707,852,246,0.6537951231002808,1027,521,0.6880913972854614,935,521,0.686867356300354,1023,621,0.6274169683456421,934,626,0.6436794996261597,1036,712,0.5776684284210205,942,718,0.654745876789093
5,0.6569336712360382,1006,330,0.4348367750644684,1072,366,0.6130735278129578,931,366,0.6220956444740295,1134,321,0.5182120203971863,880,307,0.46530523896217346,1165,246,0.5605340600013733,863,237,0.6170741319656372,1032,525,0.7411776781082153,941,524,0.7490261197090149,1027,622,0.6098509430885315,942,622,0.6170334815979004,1041,712,0.6210321187973022,951,717,0.5889278650283813
6,0.6279385209083557,1009,327,0.41731807589530945,1078,369,0.6339683532714844,925,367,0.5750443935394287,1146,306,0.5164312720298767,881,305,0.4016319811344147,1160,233,0.5655592083930969,860,233,0.6342513561248779,1020,528,0.5950203537940979,941,527,0.7740656733512878,1038,625,0.6037312150001526,940,627,0.6767945885658264,1045,716,0.6330391764640808,948,718,0.6284880638122559
7,0.6241594910621643,1001,330,0.4878242611885071,1068,369,0.6237273812294006,925,370,0.5439482927322388,1134,319,0.5887668132781982,885,309,0.5085676908493042,1152,237,0.48486772179603577,861,231,0.6487460136413574,1024,526,0.6213775873184204,946,525,0.7479491233825684,1046,624,0.6071974039077759,944,625,0.6438685059547424,1045,718,0.60587078332901,951,720,0.6262804865837097
8,0.6201588213443756,1005,325,0.5623664259910583,1062,363,0.6193143725395203,922,366,0.5118903517723083,1136,307,0.560018002986908,883,293,0.42960283160209656,1151,231,0.5501400828361511,867,228,0.5970500707626343,1028,523,0.6552327871322632,948,522,0.7315831184387207,1047,624,0.6116982102394104,947,625,0.6456069350242615,1045,717,0.6048333644866943,950,720,0.6198672652244568
9,0.6186009168624877,1009,326,0.5219738483428955,1062,365,0.632081925868988,930,367,0.5569121241569519,1135,309,0.5180664658546448,903,319,0.37699779868125916,1146,243,0.3966054320335388,867,233,0.5655421614646912,1029,524,0.6316580772399902,950,523,0.7226783037185669,1055,628,0.6898933053016663,955,627,0.6443546414375305,1046,717,0.5928337574005127,942,717,0.49437201023101807
