FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5600071012973785,1010,343,0.7384817600250244,1071,387,0.5437585115432739,942,390,0.6599608659744263,1122,434,0.3016177713871002,894,444,0.4005752503871918,1132,496,0.5808314681053162,871,484,0.4582233726978302,1041,523,0.6274067163467407,948,521,0.4637175500392914,1056,623,0.6380230188369751,960,624,0.6167135834693909,1057,714,0.44017258286476135,937,712,0.3012855350971222
1,0.5646649360656738,1013,343,0.749877393245697,1077,389,0.5720694661140442,947,392,0.6688826084136963,1132,441,0.344218909740448,891,444,0.41771239042282104,1155,497,0.499733030796051,865,483,0.5433478355407715,1047,521,0.6045498251914978,951,519,0.4501993954181671,1052,620,0.6446426510810852,959,617,0.6560487151145935,1054,712,0.4406152665615082,943,716,0.3997021019458771
2,0.5497238636016846,1010,344,0.7461548447608948,1065,386,0.5499952435493469,952,392,0.6406865119934082,1129,435,0.38303008675575256,890,432,0.30654266476631165,1177,460,0.6215187907218933,839,472,0.5929886698722839,1042,513,0.5904615521430969,948,514,0.4504444897174835,1035,612,0.5494377017021179,956,608,0.6256647109985352,1050,710,0.4434760808944702,941,715,0.3885701894760132
3,0.5567925691604614,1009,344,0.7293465733528137,1061,385,0.5461564660072327,951,395,0.669343113899231,1149,428,0.3743571937084198,883,435,0.37217575311660767,1201,444,0.6180079579353333,808,448,0.5806062817573547,1046,514,0.5968702435493469,953,514,0.44139131903648376,1040,611,0.576563835144043,957,606,0.6214198470115662,1052,711,0.43241479992866516,941,715,0.39037197828292847
4,0.513897043466568,1009,343,0.7244994640350342,1059,381,0.42680543661117554,945,389,0.6142277717590332,1130,416,0.4193800687789917,871,427,0.3044091463088989,1209,421,0.6135120987892151,800,434,0.5327015519142151,1043,515,0.5170885324478149,951,516,0.46094974875450134,1037,614,0.6035778522491455,956,611,0.6417446136474609,1051,714,0.4563649594783783,942,719,0.39886730909347534
5,0.49598084092140193,1007,341,0.698792576789856,1060,379,0.41023316979408264,949,387,0.589702844619751,1127,410,0.3943401277065277,884,417,0.31597721576690674,1213,412,0.6232943534851074,781,409,0.27681764960289,1037,516,0.4882866442203522,950,517,0.46826428174972534,1029,613,0.5554026961326599,954,607,0.6344730257987976,1050,712,0.48457393050193787,936,717,0.426264226436615
6,0.5561112523078918,1008,341,0.7141863107681274,1075,377,0.601068913936615,952,386,0.5485334992408752,1149,401,0.300451397895813,878,405,0.34895458817481995,1233,393,0.5458515882492065,757,385,0.40254366397857666,1045,518,0.5680487751960754,956,519,0.5412362813949585,1034,615,0.6000240445137024,957,609,0.6591605544090271,1049,715,0.48071661591529846,941,720,0.44633013010025024
7,0.5455309808254242,1011,341,0.6597934365272522,1068,379,0.4482148289680481,946,387,0.6129887104034424,1161,391,0.3757483661174774,836,391,0.40681496262550354,1234,365,0.5843822956085205,747,355,0.4578639268875122,1035,522,0.5777876973152161,949,523,0.5326531529426575,1038,615,0.6278493404388428,956,614,0.7022292613983154,1047,715,0.4761609733104706,943,721,0.4634202718734741
8,0.599915999174118,1017,337,0.54450923204422,1079,375,0.45071762800216675,948,385,0.5859287977218628,1169,379,0.44272053241729736,834,379,0.3954870104789734,1254,339,0.6576327085494995,746,340,0.658554196357727,1036,527,0.6465476751327515,954,530,0.7369704246520996,1041,618,0.6692532300949097,952,619,0.7414156198501587,1047,717,0.5058585405349731,944,721,0.5198600888252258
9,0.6322662949562072,1018,333,0.4772442877292633,1083,375,0.6656715273857117,950,382,0.5971831679344177,1187,370,0.4484042525291443,821,359,0.4079485535621643,1265,312,0.6610665917396545,746,315,0.5318312048912048,1038,525,0.638555109500885,954,528,0.7068153023719788,1041,616,0.626511812210083,947,616,0.6854848861694336,1048,714,0.4944678544998169,942,721,0.49904513359069824
