FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.507568684220314,963,362,0.5553343296051025,1021,409,0.544609546661377,910,406,0.4781363308429718,1039,464,0.2921561002731323,866,459,0.35797590017318726,1050,519,0.5315808653831482,858,498,0.298530250787735,995,533,0.534717321395874,915,530,0.5284134149551392,1045,621,0.39770564436912537,869,617,0.5462542772293091,1085,708,0.4299098551273346,832,713,0.4518655240535736
1,0.5135893106460571,963,361,0.535365641117096,1021,410,0.5614696741104126,908,406,0.48598530888557434,1037,464,0.2890775501728058,864,458,0.33731240034103394,1050,516,0.5248101353645325,844,492,0.2683125138282776,994,534,0.5338022112846375,914,531,0.5382751822471619,1043,621,0.4062215983867645,870,618,0.5434070229530334,1087,710,0.33048465847969055,834,713,0.4700675308704376
2,0.5138451308012009,963,361,0.522064208984375,1022,409,0.5471358895301819,907,405,0.49742835760116577,1036,466,0.2870881259441376,861,457,0.34053727984428406,1051,517,0.5228196978569031,857,501,0.3200944662094116,994,534,0.5314095616340637,914,531,0.536593496799469,1043,621,0.40496355295181274,871,619,0.5411192774772644,1087,710,0.32409679889678955,836,714,0.46009016036987305
3,0.5059933960437775,964,362,0.5475225448608398,1020,408,0.528550922870636,909,405,0.48460301756858826,1034,463,0.30438727140426636,861,457,0.3413718640804291,1049,514,0.5126935839653015,849,492,0.269001305103302,994,533,0.528087317943573,916,531,0.5375192761421204,1044,620,0.3969079554080963,871,618,0.5234254002571106,1085,708,0.399833619594574,835,712,0.46205171942710876
4,0.5062949746847153,965,362,0.5621383786201477,1018,408,0.523428201675415,910,405,0.48779013752937317,1032,466,0.3069930374622345,864,459,0.35191598534584045,1049,515,0.5077692270278931,860,501,0.31336644291877747,995,533,0.5215656161308289,917,531,0.5492371320724487,1043,620,0.39154312014579773,871,618,0.5291574001312256,1085,711,0.3481456935405731,834,714,0.4568813741207123
5,0.5145958691835403,965,362,0.5557274222373962,1020,409,0.5394954085350037,908,405,0.4868379533290863,1035,467,0.2701428234577179,862,459,0.34348633885383606,1050,514,0.5243144035339355,856,499,0.3072960376739502,995,534,0.5395662784576416,916,531,0.5510243773460388,1045,620,0.4109092652797699,872,618,0.540233850479126,1084,709,0.4107937216758728,836,714,0.45575016736984253
6,0.5109244048595428,964,362,0.5626357793807983,1021,409,0.5425898432731628,903,404,0.4782174527645111,1034,466,0.2876380681991577,862,459,0.34324371814727783,1050,513,0.510781466960907,841,488,0.26401370763778687,995,534,0.5366700291633606,916,531,0.5494405627250671,1044,619,0.39905276894569397,872,618,0.5356187224388123,1084,709,0.40500226616859436,836,714,0.45933377742767334
7,0.4920444458723068,965,363,0.5906045436859131,1018,410,0.5566186904907227,901,403,0.3766193389892578,1033,467,0.30405136942863464,865,459,0.348982036113739,1050,515,0.5156240463256836,844,487,0.23568317294120789,994,533,0.5271337032318115,918,531,0.5498096346855164,1044,620,0.4012628495693207,871,618,0.5336911678314209,1086,712,0.34319743514060974,834,714,0.44608476758003235
8,0.4866294413805008,965,363,0.5897116661071777,1017,410,0.5447686910629272,904,403,0.38775813579559326,1032,465,0.2931339144706726,868,459,0.35176998376846313,1050,514,0.5182707905769348,846,486,0.23091267049312592,994,533,0.5131434202194214,919,530,0.5431958436965942,1044,619,0.3873918652534485,870,618,0.5097286701202393,1086,712,0.32394716143608093,833,715,0.42663249373435974
9,0.48494017124176025,965,363,0.5892593264579773,1016,410,0.5400413274765015,904,403,0.38815391063690186,1032,465,0.2960210144519806,868,459,0.3520461618900299,1050,515,0.5108615756034851,859,496,0.2584265172481537,994,533,0.5082716345787048,920,531,0.5432292819023132,1044,619,0.3798069357872009,870,618,0.5046787261962891,1086,712,0.31912389397621155,833,714,0.42524486780166626
10,0.4799795001745224,965,363,0.5831817388534546,1015,410,0.5454067587852478,903,403,0.3816578686237335,1025,466,0.3161469101905823,868,457,0.3522845208644867,1051,524,0.4473182260990143,848,486,0.2385399341583252,992,532,0.5066869258880615,917,530,0.5271760821342468,1044,617,0.3599965274333954,871,625,0.5290951132774353,1086,710,0.30268239974975586,831,712,0.43993300199508667
11,0.48037432730197904,966,363,0.5839704275131226,1015,410,0.5432343482971191,904,403,0.3869069814682007,1025,465,0.31740865111351013,868,457,0.3528861999511719,1051,524,0.44817185401916504,849,486,0.24942462146282196,992,532,0.5053267478942871,918,530,0.5275799036026001,1045,617,0.3609386086463928,871,625,0.521618127822876,1086,710,0.30062198638916016,831,712,0.4363955855369568
12,0.4774981826543808,965,363,0.5757918357849121,1011,409,0.5199060440063477,910,405,0.39671599864959717,1031,465,0.30706360936164856,871,458,0.3836674690246582,1043,524,0.49271661043167114,866,502,0.25850024819374084,994,535,0.5103148818016052,919,532,0.5112155079841614,1044,623,0.3851107358932495,866,620,0.5204076766967773,1083,718,0.31320425868034363,823,715,0.41346392035484314
