FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5474892497062682,1013,340,0.6424909830093384,1081,383,0.5748055577278137,955,388,0.5514572262763977,1125,443,0.3716543912887573,909,444,0.38868555426597595,1099,496,0.4778042435646057,898,474,0.3186359405517578,1050,518,0.5768357515335083,963,517,0.5554331541061401,1039,609,0.5341829657554626,962,606,0.569607138633728,1049,706,0.45938706398010254,947,705,0.3436475396156311
1,0.5419047832489013,1012,340,0.6518288254737854,1081,384,0.5899404883384705,952,389,0.5819861888885498,1129,442,0.3999813497066498,908,445,0.40534308552742004,1109,500,0.47446465492248535,896,477,0.33891692757606506,1046,517,0.5637542009353638,958,517,0.49078869819641113,1040,610,0.5184632539749146,963,609,0.561172604560852,1047,705,0.4485551416873932,946,703,0.3355345129966736
2,0.5520330131053924,1013,340,0.6570486426353455,1082,384,0.5943787097930908,951,388,0.5777761340141296,1128,442,0.4036530554294586,905,443,0.4046630263328552,1100,496,0.4785314202308655,889,471,0.3377418518066406,1044,516,0.576815664768219,956,516,0.5197402834892273,1040,610,0.5344228744506836,960,609,0.6050130724906921,1048,705,0.45844778418540955,944,704,0.3515527546405792
3,0.5591622829437256,1011,340,0.6648428440093994,1082,382,0.5726807117462158,949,387,0.5761182308197021,1130,441,0.41306042671203613,907,441,0.4130856990814209,1099,493,0.45875048637390137,893,470,0.3420647978782654,1050,515,0.6003755331039429,959,515,0.5572880506515503,1042,609,0.5572331547737122,962,608,0.6181381344795227,1053,703,0.45239874720573425,946,703,0.34244421124458313
4,0.55774085521698,1009,341,0.6820592880249023,1081,382,0.5755116939544678,945,387,0.5792003870010376,1130,443,0.41137099266052246,902,442,0.41214829683303833,1087,476,0.412919282913208,888,468,0.3467339277267456,1050,515,0.602802038192749,957,514,0.5477559566497803,1037,605,0.5073534846305847,961,605,0.6005063056945801,1051,700,0.45229482650756836,948,702,0.34579789638519287
5,0.5516735434532165,1009,340,0.6516266465187073,1082,382,0.5722237825393677,946,387,0.5748968720436096,1130,440,0.402130126953125,901,441,0.4175632894039154,1089,474,0.42421188950538635,885,466,0.3520340025424957,1051,516,0.5930136442184448,957,515,0.538720965385437,1042,605,0.5153707265853882,963,605,0.5910242199897766,1054,700,0.44937461614608765,950,703,0.3502177298069
6,0.5521057605743408,1008,340,0.6504201292991638,1082,382,0.5743484497070312,944,387,0.5721819996833801,1130,439,0.4000420570373535,901,441,0.4080565273761749,1094,470,0.4286656677722931,886,464,0.3515944182872772,1052,517,0.5937812328338623,957,515,0.5419371724128723,1045,605,0.5174739360809326,965,605,0.5776415467262268,1056,700,0.4535842537879944,950,704,0.35050728917121887
7,0.554886668920517,1009,340,0.6556623578071594,1082,382,0.5744460225105286,946,387,0.5848317742347717,1130,440,0.4076314866542816,902,442,0.407852441072464,1092,477,0.4264327883720398,887,467,0.34612199664115906,1051,517,0.5967482924461365,957,516,0.5361309051513672,1041,605,0.523490846157074,964,606,0.5919641852378845,1053,699,0.4578452706336975,950,704,0.35315990447998047
8,0.5566039443016052,1009,340,0.6615006923675537,1083,383,0.5839121341705322,945,387,0.5873856544494629,1130,440,0.4057396650314331,900,441,0.4025534391403198,1092,473,0.4294376075267792,884,466,0.3507098853588104,1051,517,0.5974308252334595,956,516,0.5349719524383545,1038,603,0.5062165260314941,963,605,0.5896840691566467,1053,698,0.4519384503364563,948,703,0.35410076379776
9,0.5595057070255279,1009,339,0.6523042321205139,1083,382,0.5737101435661316,947,387,0.5864603519439697,1131,441,0.4070280194282532,901,441,0.41064634919166565,1092,473,0.4468236565589905,884,466,0.34907448291778564,1051,517,0.6039196848869324,956,515,0.5467972159385681,1034,602,0.48098838329315186,962,605,0.6001350283622742,1052,697,0.4440726637840271,948,703,0.35211512446403503
