FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5692986071109771,1003,345,0.610286295413971,1064,390,0.6458606123924255,926,390,0.6181610226631165,1105,442,0.41592836380004883,882,445,0.37529996037483215,1150,507,0.5712757110595703,855,487,0.6153278350830078,1036,519,0.5165875554084778,949,518,0.578761100769043,1026,620,0.4625774919986725,944,618,0.5871779918670654,1035,710,0.43209561705589294,932,720,0.3892016112804413
1,0.5678603708744049,1001,345,0.57859206199646,1063,392,0.6244847774505615,924,390,0.6175921559333801,1100,443,0.40162479877471924,879,443,0.31672385334968567,1158,498,0.6841151714324951,826,479,0.40954452753067017,1038,522,0.5376525521278381,946,520,0.608611524105072,1029,620,0.4403059184551239,940,619,0.5863879919052124,1038,710,0.4031986892223358,933,721,0.32242801785469055
2,0.5654872775077819,1004,347,0.6183722019195557,1060,391,0.6387742161750793,930,390,0.6485975384712219,1098,440,0.3697827160358429,878,439,0.37863343954086304,1176,478,0.609526515007019,814,476,0.5250434279441833,1034,519,0.5611352920532227,944,513,0.49985259771347046,1027,615,0.460149884223938,940,614,0.584747314453125,1038,708,0.396989107131958,938,717,0.44120943546295166
3,0.5724265754222869,1001,347,0.595704972743988,1066,389,0.6212555170059204,933,389,0.6523466110229492,1121,430,0.366458535194397,869,433,0.3581767976284027,1199,455,0.6394060850143433,789,451,0.41893163323402405,1037,520,0.5716058015823364,947,513,0.5402238965034485,1021,614,0.4473797380924225,935,613,0.6110430359840393,1038,708,0.40166470408439636,934,716,0.44263195991516113
4,0.5353745400905608,999,346,0.5799931883811951,1055,380,0.4824252724647522,929,386,0.5725702047348022,1122,413,0.45349133014678955,855,419,0.306046724319458,1208,428,0.4902142882347107,781,432,0.4740753769874573,1031,515,0.6218122839927673,943,511,0.5052874684333801,1025,612,0.5226678252220154,933,612,0.6088982224464417,1049,714,0.5116121172904968,933,716,0.45393744111061096
5,0.5254858911037446,998,346,0.5667099952697754,1066,381,0.4452517032623291,931,387,0.5570350289344788,1139,406,0.43382498621940613,843,412,0.3953942358493805,1214,407,0.4034569561481476,788,418,0.3420153856277466,1032,517,0.5329787731170654,945,518,0.6020710468292236,1029,614,0.5220359563827515,935,614,0.6415557265281677,1049,713,0.5055992603302002,938,716,0.4765060544013977
6,0.5491843700408935,1000,346,0.5825479030609131,1071,380,0.48017555475234985,931,391,0.4812711179256439,1172,378,0.4437185525894165,814,390,0.4731622636318207,1253,353,0.6420754194259644,740,349,0.4562452733516693,1031,524,0.6195583939552307,943,525,0.6437600255012512,1036,617,0.5255332589149475,938,618,0.6532273888587952,1047,717,0.4648576080799103,946,721,0.4552953243255615
7,0.5859409034252167,993,343,0.5168257355690002,1063,381,0.674133837223053,927,386,0.4279380738735199,1162,369,0.48494061827659607,820,380,0.45959874987602234,1249,318,0.7205577492713928,742,326,0.5143879055976868,1028,526,0.6274605393409729,939,529,0.6711198687553406,1035,617,0.5568748712539673,932,623,0.6077268719673157,1046,717,0.4742773175239563,944,722,0.4530900716781616
8,0.6384360074996948,997,345,0.5648898482322693,1073,382,0.6847327947616577,922,379,0.4994890093803406,1170,356,0.5705791115760803,831,357,0.4999384880065918,1240,283,0.7542352080345154,770,287,0.6955309510231018,1018,524,0.7000182271003723,931,526,0.7064586877822876,1023,622,0.605871856212616,932,625,0.6612758040428162,1042,712,0.5613038539886475,941,720,0.601732611656189
9,0.6308958351612091,992,342,0.5021877288818359,1054,379,0.7093913555145264,915,376,0.4625248908996582,1162,340,0.4981068968772888,827,348,0.476173460483551,1233,268,0.7043810486793518,781,283,0.6637056469917297,1025,524,0.7005502581596375,932,525,0.7191269993782043,1025,631,0.4633695185184479,931,631,0.625094473361969,1044,712,0.5490072965621948,945,721,0.5694332718849182
