FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5202657043933868,999,338,0.5501989722251892,1059,383,0.48486343026161194,933,384,0.5535451173782349,1072,440,0.2881985902786255,907,443,0.4371967613697052,1078,490,0.3845207095146179,891,485,0.3836132884025574,1028,519,0.5342066287994385,949,516,0.5534317493438721,1006,618,0.5046365261077881,940,618,0.5898652076721191,1021,710,0.45812997221946716,932,717,0.4410936236381531
1,0.5331451714038848,999,339,0.5738035440444946,1059,384,0.5151535272598267,932,384,0.5658491253852844,1074,442,0.31111034750938416,903,443,0.4328829348087311,1080,489,0.40929365158081055,886,486,0.42750757932662964,1028,520,0.5511086583137512,948,518,0.5669682621955872,1007,620,0.49395859241485596,940,621,0.5820543766021729,1020,711,0.44455191493034363,926,717,0.3667612671852112
2,0.5269270271062851,1000,339,0.582766592502594,1060,383,0.4899578392505646,934,385,0.5665217638015747,1073,441,0.29687780141830444,905,443,0.4464234709739685,1079,490,0.4068412184715271,888,486,0.43466559052467346,1029,520,0.5452588796615601,950,517,0.5616558790206909,1010,618,0.5030934810638428,941,619,0.602768063545227,1023,710,0.4506685733795166,926,716,0.365506649017334
3,0.5315243363380432,1000,339,0.5865251421928406,1060,384,0.5033883452415466,932,384,0.5632113814353943,1073,441,0.30120962858200073,903,443,0.43912383913993835,1080,491,0.43176788091659546,889,487,0.4387774169445038,1030,520,0.5528790950775146,949,518,0.5670639276504517,1009,621,0.4993155598640442,942,621,0.5880206227302551,1022,711,0.4484977424144745,925,717,0.3574679493904114
4,0.5332343697547912,1000,338,0.5723579525947571,1059,384,0.5001219511032104,934,384,0.5696500539779663,1073,443,0.3132869303226471,907,444,0.43288853764533997,1081,489,0.4335907995700836,891,488,0.4345313608646393,1030,522,0.5586762428283691,950,519,0.5671696662902832,1008,622,0.5009664297103882,942,622,0.5851301550865173,1021,711,0.4500488340854645,927,718,0.36653172969818115
5,0.5323542594909667,1000,338,0.5642493963241577,1060,384,0.5028086304664612,934,384,0.5645920038223267,1073,443,0.31863167881965637,908,444,0.4264727532863617,1081,490,0.4425787031650543,890,489,0.4531164765357971,1030,521,0.5535443425178528,949,519,0.5635225176811218,1008,622,0.4977695941925049,940,623,0.5852769017219543,1021,711,0.44631969928741455,927,717,0.364383727312088
6,0.531207051873207,1000,339,0.5681673884391785,1059,384,0.5026903748512268,933,384,0.563666045665741,1073,443,0.3165486454963684,908,444,0.43135833740234375,1081,490,0.4448591470718384,890,489,0.45005524158477783,1030,521,0.5524089932441711,948,518,0.5632696747779846,1009,622,0.5056707859039307,941,622,0.5909789204597473,1022,711,0.45085519552230835,926,717,0.36345040798187256
7,0.525004169344902,1000,338,0.5727170705795288,1058,383,0.49448269605636597,935,384,0.5554351806640625,1072,443,0.3132840394973755,909,444,0.43388620018959045,1080,488,0.42485788464546204,891,488,0.4410261809825897,1030,520,0.5431013703346252,949,518,0.5559756755828857,1009,622,0.5025187730789185,942,621,0.5957726240158081,1037,717,0.42956939339637756,927,716,0.35583779215812683
8,0.5181528866291045,1000,339,0.5769181251525879,1057,383,0.49524468183517456,935,384,0.5542457103729248,1072,444,0.3117557466030121,908,443,0.4275762140750885,1078,486,0.39898598194122314,889,487,0.4445548951625824,1029,520,0.5304506421089172,950,517,0.5428504943847656,1009,621,0.5022914409637451,942,620,0.5916245579719543,1038,717,0.4349048435688019,927,716,0.34957554936408997
9,0.520778465270996,1001,339,0.584592342376709,1058,383,0.49658942222595215,934,383,0.5453546643257141,1072,444,0.3131026327610016,908,443,0.4325900077819824,1079,487,0.40861281752586365,890,487,0.4411326050758362,1029,520,0.5369169116020203,949,518,0.5485231280326843,1008,621,0.5007714629173279,941,621,0.5911042094230652,1037,717,0.42914098501205444,927,716,0.35144099593162537
