FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5100193411111831,1010,339,0.6618176698684692,1062,382,0.4831991195678711,936,383,0.5370379686355591,1086,439,0.2942405641078949,897,440,0.4276197850704193,1071,486,0.36043909192085266,881,488,0.3689214289188385,1038,521,0.5309848189353943,955,520,0.5486153364181519,1029,623,0.40421730279922485,954,623,0.4928538203239441,1049,717,0.47800034284591675,931,718,0.33067306876182556
1,0.5378110647201538,1008,340,0.6673232316970825,1063,384,0.5279770493507385,932,384,0.5467330813407898,1090,439,0.33819979429244995,892,441,0.3847655951976776,1092,494,0.4423360228538513,869,491,0.44082608819007874,1035,522,0.5579805970191956,951,520,0.5866010785102844,1029,624,0.3998948931694031,948,624,0.5103662014007568,1049,716,0.5005091428756714,936,721,0.3663557767868042
2,0.5607833981513977,1004,341,0.6428348422050476,1067,389,0.5834687948226929,934,387,0.6099535822868347,1091,444,0.35821816325187683,890,442,0.38376736640930176,1115,507,0.46174755692481995,865,488,0.4814302325248718,1034,522,0.565024197101593,950,520,0.574002206325531,1028,619,0.3657105267047882,941,622,0.5560556054115295,1047,717,0.49452048540115356,938,720,0.35198429226875305
3,0.5470170974731445,1004,340,0.6586019992828369,1069,386,0.5645199418067932,939,387,0.6169447302818298,1093,441,0.3726387917995453,892,440,0.41542723774909973,1138,501,0.6073134541511536,860,482,0.562079131603241,1037,520,0.518746554851532,952,518,0.5401915907859802,1026,619,0.3522910177707672,943,621,0.5481387376785278,1047,718,0.4837993383407593,939,719,0.33186495304107666
4,0.5407550245523453,1003,342,0.6472166776657104,1066,387,0.5558639764785767,935,388,0.6217672824859619,1096,441,0.3492148816585541,891,436,0.36244961619377136,1155,498,0.44900959730148315,831,476,0.3766939640045166,1036,520,0.5199205279350281,949,517,0.5383265018463135,1026,617,0.3374131917953491,938,621,0.5538861155509949,1048,716,0.5064951181411743,945,718,0.42919453978538513
5,0.5128673881292343,1002,342,0.6286594867706299,1052,385,0.5527206659317017,939,388,0.5780239105224609,1085,434,0.3460180163383484,888,432,0.2866940200328827,1126,473,0.4053163528442383,832,470,0.4974046051502228,1024,515,0.4772392809391022,948,514,0.48891177773475647,1019,619,0.4215034246444702,944,619,0.5406860113143921,1042,716,0.447742223739624,947,716,0.4029589295387268
6,0.5446630954742431,1005,343,0.6719823479652405,1067,386,0.5654470920562744,936,387,0.5944707989692688,1120,429,0.31580880284309387,874,427,0.39385780692100525,1177,459,0.5290462970733643,792,448,0.4243534505367279,1038,517,0.5594719648361206,949,513,0.521056592464447,1031,616,0.45792239904403687,934,618,0.6214898824691772,1048,716,0.48789212107658386,939,718,0.4359757900238037
7,0.508786016702652,1003,344,0.6439962387084961,1064,380,0.453219473361969,935,386,0.5376198887825012,1133,415,0.3973565697669983,858,417,0.35705628991127014,1194,419,0.5216712355613708,783,431,0.32108205556869507,1037,516,0.56886225938797,948,512,0.5020825266838074,1029,616,0.5079485774040222,934,616,0.6292054057121277,1048,715,0.5236409306526184,937,717,0.4568258225917816
8,0.5439652800559998,1001,343,0.6193828582763672,1073,383,0.5810925364494324,936,388,0.5372165441513062,1141,406,0.43287479877471924,859,414,0.3725515604019165,1189,404,0.46213704347610474,778,416,0.2734580338001251,1036,519,0.576708972454071,948,515,0.5462124943733215,1030,617,0.5095483064651489,935,618,0.6306294798851013,1047,716,0.5268316268920898,941,718,0.47578728199005127
9,0.5638504147529602,1002,344,0.6588332056999207,1075,381,0.6539290547370911,935,383,0.5238724946975708,1151,391,0.3892882168292999,827,398,0.4181900918483734,1224,382,0.3913812041282654,762,391,0.36418506503105164,1026,518,0.5549377202987671,943,518,0.607571542263031,1016,619,0.5410565137863159,934,620,0.6394191980361938,1029,710,0.4736388623714447,945,718,0.4820747971534729
10,0.5863029956817627,1000,346,0.609817624092102,1070,382,0.682915449142456,926,387,0.4909151792526245,1155,380,0.43834054470062256,817,389,0.4176611006259918,1230,359,0.6059730052947998,762,358,0.6158545017242432,1016,523,0.604038417339325,936,525,0.6347000002861023,1009,620,0.5037888288497925,932,623,0.585623025894165,1028,711,0.4656676650047302,946,720,0.46243777871131897
11,0.5887007892131805,998,343,0.5944888591766357,1069,381,0.6988990902900696,930,387,0.45220813155174255,1151,371,0.4501282274723053,812,373,0.44081732630729675,1238,331,0.6810342669487,741,330,0.650214672088623,1015,524,0.615772008895874,935,527,0.6399829983711243,1007,620,0.4998965859413147,929,623,0.582633912563324,1039,716,0.4855242967605591,943,720,0.4946945309638977
12,0.5585252106189728,1002,342,0.642341673374176,1069,382,0.6866375803947449,923,383,0.4100680351257324,1164,361,0.4395394027233124,808,357,0.46498820185661316,1242,304,0.6238048672676086,731,312,0.6069952845573425,1009,518,0.5682970881462097,927,522,0.5840634703636169,1015,614,0.4720732867717743,930,618,0.5699560046195984,1037,710,0.43722352385520935,938,719,0.502069354057312
13,0.5440427541732789,1008,339,0.6301120519638062,1078,382,0.622220516204834,932,379,0.44835150241851807,1176,339,0.3079308271408081,822,353,0.5258897542953491,1241,282,0.5653527975082397,742,288,0.4987320303916931,1018,516,0.542802095413208,930,518,0.5934186577796936,1026,614,0.5057080984115601,932,617,0.5882838368415833,1038,709,0.44737428426742554,942,719,0.5164806246757507
14,0.5124954640865326,1001,336,0.49216464161872864,1055,381,0.6099041104316711,937,377,0.3952421247959137,1131,336,0.3290759027004242,842,336,0.5342127084732056,1217,262,0.6808972358703613,781,279,0.6463239192962646,1030,515,0.4857700765132904,942,518,0.544886589050293,1041,616,0.49293431639671326,935,622,0.5969324707984924,1037,706,0.4196667969226837,942,722,0.475391149520874
15,0.5819990873336792,994,335,0.37304821610450745,1052,370,0.5894303917884827,930,376,0.5268290638923645,1147,319,0.5183290243148804,850,332,0.40292230248451233,1201,246,0.5416245460510254,782,263,0.6200369000434875,1025,517,0.6017715930938721,935,520,0.652333676815033,1027,620,0.6588488221168518,931,623,0.6183383464813232,1033,707,0.5227574110031128,937,718,0.6225869059562683
16,0.5937441170215607,1001,329,0.3265383541584015,1048,368,0.573279619216919,933,373,0.5539743304252625,1140,305,0.5133649706840515,864,325,0.5301756858825684,1181,238,0.6382379531860352,794,255,0.4896128177642822,1022,516,0.6132788062095642,933,518,0.6790589690208435,1016,619,0.6673145294189453,932,623,0.6234142780303955,1026,709,0.5853506922721863,940,719,0.6272174715995789
17,0.5964363276958465,996,325,0.42592352628707886,1042,360,0.562947154045105,928,366,0.5592131614685059,1133,301,0.48545727133750916,865,307,0.4867292046546936,1156,229,0.45797500014305115,819,247,0.496482253074646,1020,515,0.6755639910697937,930,516,0.6365369558334351,1005,619,0.6767247915267944,931,622,0.621545672416687,1020,711,0.6296070218086243,941,719,0.635287880897522
18,0.5655119121074677,997,319,0.4013698697090149,1044,359,0.5762152671813965,930,362,0.5576205253601074,1113,293,0.40744319558143616,872,291,0.32270148396492004,1129,221,0.3668385446071625,859,233,0.30021125078201294,1029,515,0.5912907123565674,935,515,0.610245943069458,1016,627,0.660004198551178,935,624,0.5562232732772827,1021,712,0.6329255700111389,938,716,0.4877253770828247
19,0.5686919152736664,998,319,0.3989770710468292,1043,356,0.5912449359893799,925,357,0.5234043002128601,1111,284,0.27234047651290894,871,274,0.3482162058353424,1115,217,0.1996930092573166,863,222,0.26580628752708435,1028,516,0.6836501955986023,937,513,0.5802575945854187,1024,626,0.6705765724182129,936,623,0.5821822285652161,1024,712,0.6232865452766418,939,717,0.4877941310405731
20,0.5723807036876678,1002,321,0.43633246421813965,1053,359,0.5920509099960327,930,359,0.518674373626709,1107,282,0.3295637369155884,872,271,0.37131643295288086,1117,215,0.25434568524360657,867,225,0.21991990506649017,1030,518,0.6778653264045715,935,514,0.604476273059845,1024,624,0.5571313500404358,939,626,0.6233826875686646,1023,711,0.612277090549469,941,716,0.5114506483078003
21,0.5625231862068176,1001,324,0.40011540055274963,1046,359,0.5791301131248474,926,359,0.5161664485931396,1103,281,0.36341920495033264,876,273,0.35829296708106995,1106,217,0.18893343210220337,873,225,0.2821164131164551,1026,514,0.615439772605896,933,514,0.6154596209526062,1015,625,0.6770181655883789,936,624,0.590375542640686,1021,710,0.6151365637779236,937,716,0.4977014660835266
