FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5669011414051056,1004,322,0.5058488845825195,1068,362,0.6157713532447815,939,368,0.6100101470947266,1139,306,0.4607658088207245,909,314,0.2759653627872467,1137,229,0.2311677783727646,887,227,0.29131990671157837,1025,515,0.45419204235076904,947,515,0.6585190892219543,1035,618,0.6800630688667297,942,619,0.7567090392112732,1037,707,0.4154629409313202,945,721,0.5479835271835327
1,0.6106435179710388,1002,320,0.45593276619911194,1067,361,0.6050763130187988,939,367,0.5761471390724182,1136,293,0.4644787311553955,914,292,0.2459423542022705,1137,217,0.33513933420181274,887,229,0.38862553238868713,1037,513,0.6987506747245789,944,513,0.6847332119941711,1022,618,0.6596738696098328,940,618,0.7325969934463501,1038,707,0.4603426456451416,947,718,0.5326375961303711
2,0.5763882040977477,1001,320,0.4477290213108063,1072,363,0.5859372019767761,943,368,0.5733316540718079,1141,294,0.4992542266845703,925,316,0.23215296864509583,1137,231,0.2701358497142792,892,235,0.2878885269165039,1041,513,0.6288262605667114,949,513,0.6284670233726501,1026,619,0.6273190379142761,946,619,0.710523247718811,1041,704,0.3963519036769867,947,716,0.465623676776886
3,0.5904574930667877,1000,320,0.43765151500701904,1070,362,0.6063740849494934,944,367,0.5959555506706238,1136,288,0.41996583342552185,918,310,0.22438494861125946,1131,231,0.2245783507823944,886,232,0.38747647404670715,1042,513,0.6413440704345703,950,513,0.6528357863426208,1028,619,0.6415616273880005,943,617,0.6286756992340088,1041,706,0.4404110312461853,946,718,0.4776914119720459
4,0.5730236530303955,999,320,0.4240526258945465,1069,364,0.6226739287376404,943,369,0.606039822101593,1133,287,0.3700554072856903,912,287,0.22102437913417816,1133,217,0.2859841585159302,891,229,0.2598419785499573,1043,514,0.6190941333770752,947,512,0.5679743885993958,1025,621,0.6539989113807678,943,620,0.6545777320861816,1039,707,0.43417349457740784,945,720,0.4886413514614105
5,0.55676491856575,999,322,0.44010472297668457,1066,365,0.6127080917358398,940,370,0.6220013499259949,1109,286,0.3232603073120117,912,284,0.25923922657966614,1120,216,0.2159668207168579,887,226,0.3521844744682312,1031,512,0.4510532021522522,946,516,0.6329670548439026,1033,621,0.6243000626564026,941,623,0.67757248878479,1038,705,0.4364264905452728,944,717,0.49522775411605835
6,0.5485018908977508,999,323,0.4872625470161438,1070,365,0.5985247492790222,940,369,0.6081266403198242,1108,289,0.4160461723804474,915,285,0.32150328159332275,1122,219,0.2637211084365845,890,226,0.354387104511261,1033,511,0.44870802760124207,948,515,0.6134238243103027,1026,620,0.5855692028999329,954,618,0.5850210189819336,1043,696,0.4262598156929016,950,708,0.44737735390663147
7,0.5222051739692688,1000,320,0.496990829706192,1073,362,0.6034609079360962,943,367,0.6126906275749207,1111,288,0.34929975867271423,930,309,0.22337809205055237,1125,215,0.28515222668647766,890,225,0.31350958347320557,1039,513,0.5421403646469116,943,512,0.403560072183609,1028,622,0.5255703330039978,956,621,0.6174111366271973,1042,704,0.4251997470855713,953,717,0.4623225927352905
8,0.5559254795312881,998,321,0.4481264054775238,1075,362,0.5978975892066956,935,367,0.5679022669792175,1122,276,0.34473469853401184,918,278,0.19031162559986115,1123,210,0.21163435280323029,890,218,0.24357354640960693,1038,514,0.5790290832519531,954,516,0.6101968288421631,1041,623,0.5085510015487671,953,622,0.5996357798576355,1038,705,0.426673024892807,953,714,0.48037391901016235
9,0.5593254625797272,997,321,0.41800570487976074,1075,360,0.5898953080177307,934,365,0.5255473256111145,1127,273,0.3364844024181366,892,256,0.33519965410232544,1128,208,0.19133853912353516,886,218,0.22241316735744476,1036,514,0.5932275652885437,953,516,0.6405614614486694,1033,623,0.6963427066802979,949,621,0.5826874375343323,1025,707,0.4129367768764496,950,716,0.5002785921096802
10,0.5390084594488144,998,322,0.42478662729263306,1076,359,0.5813206434249878,936,364,0.5242067575454712,1131,275,0.38016849756240845,898,262,0.25228533148765564,1134,206,0.226726695895195,889,219,0.23850427567958832,1038,511,0.5591123700141907,958,514,0.567776620388031,1037,623,0.7133780717849731,956,618,0.5863966941833496,1038,708,0.4658755958080292,953,716,0.5075194239616394
11,0.5511967122554778,1000,322,0.31293565034866333,1074,362,0.6043629050254822,938,366,0.56915682554245,1135,282,0.4303429126739502,905,285,0.32386118173599243,1135,212,0.25883054733276367,889,224,0.38778525590896606,1033,513,0.5055807828903198,957,515,0.589479923248291,1022,620,0.7085588574409485,948,616,0.6202371120452881,1037,703,0.4431106746196747,949,715,0.5290893912315369
12,0.5225804686546325,1010,325,0.3785865902900696,1076,367,0.5799410343170166,959,375,0.506001353263855,1130,303,0.33748483657836914,936,316,0.20960840582847595,1131,251,0.22809074819087982,895,232,0.29262256622314453,1037,513,0.6335452795028687,955,510,0.4526337683200836,1036,619,0.678251326084137,963,616,0.6629667282104492,1042,707,0.4908756613731384,959,716,0.39918985962867737
13,0.5289661079645156,1007,324,0.4784843623638153,1082,367,0.5698344111442566,945,375,0.5964776873588562,1143,281,0.4330551028251648,927,311,0.13474759459495544,1141,231,0.21241909265518188,900,219,0.22466804087162018,1042,513,0.5750508308410645,947,514,0.44272422790527344,1036,618,0.6620355248451233,958,622,0.6898634433746338,1037,703,0.4843585193157196,956,709,0.4376351237297058
14,0.5508880019187927,1010,324,0.527851939201355,1080,365,0.5565242171287537,956,375,0.5181872844696045,1133,305,0.35240933299064636,948,346,0.21917803585529327,1140,236,0.2565496563911438,901,239,0.23039306700229645,1031,511,0.6097403764724731,957,513,0.6126077175140381,1000,616,0.626410186290741,947,618,0.6835964918136597,1009,704,0.4761764109134674,941,703,0.46900978684425354
15,0.5480058938264847,1009,324,0.5253055095672607,1079,365,0.5416269898414612,953,375,0.5234330892562866,1132,310,0.3688422739505768,946,351,0.25104430317878723,1144,241,0.27564266324043274,900,245,0.27427729964256287,1031,510,0.5992212295532227,955,512,0.6131203174591064,997,618,0.5970513820648193,949,618,0.6753564476966858,1005,703,0.44674038887023926,944,702,0.4649801254272461
16,0.5598280519247055,1010,323,0.5266061425209045,1079,362,0.5583739280700684,953,372,0.5623704791069031,1132,307,0.3485534191131592,951,348,0.22547867894172668,1145,237,0.27092888951301575,908,244,0.2352292239665985,1026,509,0.5856927037239075,951,511,0.6393129825592041,995,618,0.6141042709350586,951,619,0.6906822919845581,1007,703,0.46234238147735596,945,702,0.4886656701564789
17,0.5488779872655868,1010,321,0.5272850394248962,1080,363,0.5631971955299377,949,372,0.589236855506897,1133,304,0.3297126293182373,950,343,0.19642354547977448,1143,234,0.2457759976387024,910,243,0.219610333442688,1029,513,0.589210033416748,946,512,0.556756854057312,999,619,0.6242848038673401,950,622,0.6996104717254639,1007,703,0.46757733821868896,942,702,0.46786776185035706
18,0.5002413004636764,1013,319,0.5118158459663391,1069,362,0.4828202426433563,952,375,0.5531447529792786,1144,289,0.39158451557159424,956,343,0.11521782726049423,1145,233,0.1968432366847992,917,237,0.15569253265857697,1051,514,0.5674155950546265,953,514,0.4454971253871918,1047,618,0.6873179078102112,959,615,0.6661024689674377,1046,708,0.5483948588371277,956,711,0.4182276129722595
19,0.5572362542152405,1005,321,0.47021204233169556,1080,364,0.5734168887138367,947,373,0.6076098680496216,1138,285,0.38773590326309204,907,259,0.30144596099853516,1140,214,0.20981597900390625,916,222,0.16658225655555725,1034,515,0.5307777523994446,953,516,0.6075489521026611,1023,623,0.6574727892875671,950,621,0.7238048911094666,1020,705,0.47763049602508545,949,708,0.5072423815727234
20,0.5652290612459182,1001,324,0.46483248472213745,1073,365,0.5919457674026489,939,373,0.5903482437133789,1136,284,0.3858475685119629,912,284,0.17288005352020264,1133,228,0.19652052223682404,917,236,0.13211007416248322,1033,515,0.5473361611366272,950,518,0.6529765725135803,1027,624,0.6665318012237549,952,618,0.5875981450080872,1042,707,0.5036713480949402,957,715,0.4539766311645508
21,0.5676616787910461,1006,322,0.3442583382129669,1075,365,0.5929563045501709,942,372,0.585412859916687,1139,282,0.3691204786300659,898,257,0.29397621750831604,1131,226,0.17699888348579407,913,221,0.14387261867523193,1039,515,0.5857433080673218,955,518,0.6516708135604858,1025,622,0.4956790804862976,961,619,0.5759478807449341,1046,710,0.5223681926727295,963,718,0.38710692524909973
22,0.5158077955245972,1001,322,0.4632917642593384,1070,365,0.5752353668212891,944,374,0.5629023909568787,1134,289,0.3481939435005188,939,347,0.1448584496974945,1126,235,0.2244822233915329,921,257,0.14253932237625122,1034,510,0.4422340393066406,951,513,0.571295976638794,1032,621,0.6357959508895874,958,616,0.5292941331863403,1041,709,0.45134028792381287,956,718,0.4143586754798889
23,0.5255484163761139,999,321,0.45005518198013306,1063,364,0.5778246521949768,943,373,0.5834769010543823,1132,293,0.36414816975593567,946,349,0.1488555520772934,1127,238,0.27845045924186707,918,262,0.1916184425354004,1027,513,0.43417274951934814,951,515,0.5992769598960876,1026,625,0.6308374404907227,952,620,0.6049729585647583,1023,709,0.4271407127380371,950,717,0.43665167689323425
24,0.5538847804069519,1000,322,0.4499475657939911,1069,364,0.5705201625823975,944,374,0.5978990793228149,1139,280,0.41316306591033936,931,312,0.13698680698871613,1152,221,0.3061154782772064,893,230,0.1687779724597931,1029,516,0.5195289254188538,956,517,0.6277580261230469,1034,622,0.7204068899154663,954,622,0.7109288573265076,1037,705,0.43805015087127686,954,714,0.4688241481781006
25,0.5570284008979798,999,322,0.42863479256629944,1068,367,0.5820417404174805,940,375,0.5711591839790344,1137,277,0.34946781396865845,911,282,0.18864671885967255,1136,219,0.23200693726539612,889,227,0.20095936954021454,1027,517,0.5251145958900452,950,520,0.6694902181625366,1034,624,0.6962088942527771,958,620,0.612758219242096,1040,706,0.4681546986103058,955,715,0.46216076612472534
26,0.5470690220594405,1000,323,0.316353440284729,1069,367,0.5801292657852173,936,375,0.5482277870178223,1137,278,0.37585684657096863,906,284,0.2004282921552658,1142,219,0.2537919580936432,887,228,0.20915888249874115,1029,515,0.507606029510498,946,517,0.659760057926178,1030,622,0.6722496151924133,953,621,0.6389451026916504,1040,709,0.47128990292549133,950,717,0.473245769739151
