FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5044171810150146,1038,348,0.5498009920120239,1108,389,0.5437918901443481,972,394,0.5249468088150024,1138,457,0.47708970308303833,972,453,0.4160540699958801,1118,439,0.278395414352417,967,495,0.3343307077884674,1091,519,0.49575287103652954,1002,520,0.5154458284378052,1096,601,0.40463340282440186,1029,598,0.39441466331481934,1088,687,0.3403452932834625,1022,688,0.5427526235580444
1,0.5022586911916732,1037,347,0.5375348925590515,1107,390,0.5540883541107178,972,394,0.5202757120132446,1137,454,0.4566596448421478,969,453,0.4274279773235321,1118,438,0.2977542579174042,963,491,0.32665520906448364,1084,518,0.5079164505004883,996,518,0.4760783314704895,1087,603,0.4054138958454132,1015,602,0.45430538058280945,1090,688,0.3599926829338074,1019,689,0.5181615352630615
2,0.4993269860744476,1037,347,0.5422766804695129,1107,389,0.5469783544540405,971,392,0.5115188360214233,1137,453,0.4564669132232666,968,452,0.41426655650138855,1117,437,0.2741295397281647,963,490,0.3142375349998474,1088,518,0.5067732334136963,998,518,0.4860329031944275,1091,603,0.407896488904953,1019,601,0.4450826048851013,1090,688,0.35782021284103394,1021,689,0.5307272672653198
3,0.5015908777713776,1036,347,0.5352961421012878,1106,389,0.5535476803779602,971,395,0.5180491805076599,1136,451,0.4357225000858307,969,455,0.4312954246997833,1117,436,0.2706665098667145,963,491,0.32557058334350586,1087,518,0.5000855922698975,999,518,0.49234169721603394,1090,604,0.41013696789741516,1019,601,0.43470945954322815,1088,689,0.341839075088501,1021,690,0.515769898891449
4,0.5002276629209518,1036,347,0.5353668332099915,1106,390,0.5548076629638672,972,394,0.5168723464012146,1136,452,0.42352721095085144,968,455,0.42841899394989014,1116,435,0.26826751232147217,963,490,0.3218492269515991,1086,517,0.4956513047218323,998,518,0.4850499927997589,1085,604,0.4122891426086426,1016,601,0.44601336121559143,1087,689,0.35399410128593445,1026,694,0.5314220190048218
5,0.4982095569372177,1036,348,0.5359664559364319,1106,390,0.5568313002586365,971,394,0.5114415884017944,1136,452,0.43059030175209045,968,456,0.4278452396392822,1116,436,0.26838597655296326,962,490,0.3260006606578827,1085,517,0.49687933921813965,997,518,0.4748704433441162,1088,603,0.4180695712566376,1017,600,0.4416261315345764,1089,689,0.3511148989200592,1020,689,0.5249150395393372
6,0.48971264362335204,1036,348,0.5264087319374084,1106,389,0.5567511916160583,970,393,0.5032873153686523,1136,452,0.4338752031326294,968,455,0.4298357665538788,1117,436,0.27804169058799744,961,490,0.3361510932445526,1085,516,0.4857080578804016,996,517,0.44937530159950256,1088,603,0.4246988594532013,1017,600,0.4401397109031677,1089,688,0.34816649556159973,1020,689,0.5222135782241821
7,0.4894727677106857,1035,348,0.5251082181930542,1106,390,0.5561572909355164,970,393,0.5015773773193359,1136,452,0.4391578137874603,968,456,0.4312509298324585,1116,437,0.273825466632843,960,489,0.3407770097255707,1084,517,0.48758628964424133,995,517,0.44786474108695984,1088,603,0.42959457635879517,1015,600,0.444973349571228,1089,688,0.34022191166877747,1019,689,0.5231531858444214
8,0.4879604369401931,1035,347,0.5172128081321716,1106,389,0.5569759607315063,969,393,0.5009791851043701,1135,451,0.4358007311820984,968,455,0.42865586280822754,1115,437,0.26769763231277466,958,489,0.35097768902778625,1084,516,0.4818594753742218,995,517,0.4445798397064209,1087,603,0.4309752285480499,1014,600,0.4462865889072418,1089,688,0.338213175535202,1026,692,0.5448206663131714
9,0.4897867977619171,1035,347,0.5209478735923767,1106,389,0.5554242134094238,970,393,0.5061814188957214,1135,451,0.44235190749168396,968,455,0.42672911286354065,1115,436,0.26003724336624146,959,489,0.3443893790245056,1084,516,0.4817716181278229,996,517,0.4515681862831116,1088,603,0.42859306931495667,1014,600,0.44791555404663086,1089,688,0.33442604541778564,1026,693,0.5451992154121399
