FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.49731950163841243,1007,341,0.6755430698394775,1071,385,0.4693675637245178,941,385,0.5916358828544617,1089,443,0.3248552680015564,902,443,0.4316420257091522,1091,494,0.4769025444984436,889,488,0.4438461661338806,1031,519,0.49663978815078735,951,518,0.4484398365020752,1031,613,0.4472787380218506,944,620,0.5859871506690979,1047,711,0.5340920686721802,927,717,0.3242570459842682
1,0.5194287717342376,1006,341,0.655099630355835,1072,385,0.4871276617050171,940,386,0.5997734665870667,1088,441,0.3030034303665161,901,443,0.422087699174881,1091,498,0.5118831396102905,889,486,0.43408578634262085,1030,522,0.5454381704330444,949,520,0.4744144380092621,1035,619,0.4403859078884125,948,622,0.5703434944152832,1049,716,0.5553637742996216,928,720,0.36640647053718567
2,0.5170434027910232,1004,342,0.6334621906280518,1070,385,0.4986671209335327,938,386,0.6009306907653809,1087,442,0.31530967354774475,899,443,0.330722451210022,1091,496,0.49728894233703613,889,489,0.4216540455818176,1030,521,0.5256631374359131,950,520,0.48000434041023254,1035,617,0.47442707419395447,949,621,0.5676891803741455,1050,715,0.5416378974914551,930,719,0.3742646872997284
3,0.5064135909080505,1005,341,0.6513710021972656,1071,385,0.49013665318489075,940,386,0.5942537188529968,1087,441,0.2992488145828247,901,443,0.4287693202495575,1094,490,0.4751095771789551,892,488,0.36860978603363037,1029,519,0.4939434230327606,950,518,0.4694310128688812,1037,616,0.49526429176330566,950,621,0.5615406632423401,1050,714,0.5447788834571838,930,718,0.36712023615837097
4,0.5175469696521758,1005,341,0.6335942149162292,1071,386,0.5050050020217896,940,386,0.6182835698127747,1085,441,0.30842965841293335,900,443,0.43192511796951294,1092,493,0.48678892850875854,889,488,0.3799498677253723,1029,520,0.5025476217269897,951,519,0.4776988625526428,1034,615,0.4845650792121887,949,620,0.5775847434997559,1049,714,0.5552902817726135,930,719,0.3510073721408844
5,0.5186134278774261,1005,341,0.6339176893234253,1071,386,0.49705564975738525,939,386,0.6163943409919739,1087,441,0.30888739228248596,898,443,0.4271935820579529,1095,493,0.4955488443374634,887,487,0.4033925533294678,1029,520,0.512862503528595,949,519,0.47701212763786316,1035,617,0.5075404644012451,949,621,0.5761640071868896,1050,714,0.5507782697677612,930,719,0.36637675762176514
6,0.5106105417013168,1005,341,0.6308918595314026,1071,386,0.5043848752975464,940,386,0.6050571799278259,1085,441,0.3065105676651001,898,443,0.43056520819664,1094,492,0.49043574929237366,887,485,0.38093242049217224,1028,519,0.49622297286987305,950,518,0.4636353850364685,1032,614,0.4913240671157837,951,619,0.58515864610672,1048,713,0.5472484827041626,930,717,0.34033188223838806
7,0.5055567562580108,1006,341,0.6456479430198669,1070,385,0.5044659376144409,940,385,0.6002187132835388,1086,439,0.30569756031036377,897,442,0.4346313178539276,1097,492,0.4878830015659332,888,488,0.310560405254364,1027,519,0.4880809485912323,949,518,0.4536426067352295,1034,614,0.5064491033554077,950,619,0.5953002572059631,1048,712,0.5464856624603271,930,717,0.3483080565929413
8,0.5051490187644958,1005,341,0.6387802958488464,1069,386,0.5113107562065125,941,386,0.6091381311416626,1086,439,0.3123471736907959,897,442,0.42129385471343994,1095,493,0.48043692111968994,886,483,0.35677197575569153,1028,518,0.47968316078186035,950,517,0.4439062774181366,1032,611,0.4859089255332947,951,617,0.6121549606323242,1047,711,0.5453193783760071,931,715,0.3165108263492584
9,0.5231785655021667,1006,341,0.6482564210891724,1069,386,0.5101848840713501,941,386,0.6161346435546875,1087,439,0.30744585394859314,897,442,0.42189812660217285,1097,494,0.501946210861206,886,486,0.4006468653678894,1032,519,0.5096038579940796,953,518,0.4904738962650299,1043,613,0.5518984794616699,956,619,0.5855025053024292,1051,713,0.5566805005073547,936,716,0.337228924036026
10,0.5192914366722107,1006,341,0.6477157473564148,1070,385,0.5081042051315308,939,387,0.6117267608642578,1087,438,0.30836236476898193,895,443,0.4305155575275421,1097,494,0.5029218792915344,884,485,0.4150823950767517,1031,519,0.5078237056732178,952,518,0.4766949713230133,1043,614,0.5566663146018982,956,620,0.5837212204933167,1051,713,0.5442968606948853,935,716,0.3373095691204071
11,0.5130026251077652,1006,341,0.6591750979423523,1074,385,0.4785879850387573,943,387,0.5864251255989075,1093,439,0.32014739513397217,897,442,0.4432297348976135,1100,493,0.4727739989757538,890,486,0.3769414722919464,1035,520,0.5237744450569153,956,519,0.5109391808509827,1043,613,0.5633906126022339,941,620,0.4049713909626007,1053,714,0.539013683795929,936,717,0.3366154730319977
12,0.5015750497579574,1011,341,0.7048683166503906,1072,385,0.49757570028305054,943,385,0.567291796207428,1089,441,0.2953467071056366,902,442,0.4509406089782715,1096,497,0.4753950834274292,898,486,0.3581056296825409,1032,520,0.5187574625015259,951,519,0.4564878046512604,1036,612,0.44029802083969116,950,621,0.553102970123291,1050,715,0.5321111679077148,932,718,0.27956345677375793
13,0.4956650376319885,1010,341,0.6877565383911133,1074,386,0.5058083534240723,945,386,0.5654694437980652,1087,442,0.285569965839386,902,442,0.43991175293922424,1095,498,0.4708918333053589,896,484,0.33485814929008484,1033,519,0.5042944550514221,952,517,0.43990838527679443,1031,611,0.3786981701850891,953,619,0.5700242519378662,1045,712,0.5137141942977905,939,719,0.37434253096580505
14,0.4941246628761291,1005,340,0.6273603439331055,1073,385,0.4957404136657715,944,387,0.5597063302993774,1087,444,0.27770867943763733,906,443,0.4306625723838806,1085,493,0.450373113155365,899,481,0.3211745619773865,1035,519,0.5220831036567688,953,517,0.43194249272346497,1030,611,0.39387330412864685,954,617,0.5947321653366089,1047,714,0.503929615020752,938,719,0.3708627223968506
15,0.4887937098741531,1004,340,0.6108002066612244,1072,384,0.4946773052215576,943,386,0.5502371788024902,1086,445,0.27688735723495483,905,443,0.42998525500297546,1083,492,0.44413310289382935,895,480,0.3261909484863281,1035,519,0.5200831294059753,952,517,0.42090556025505066,1028,611,0.3708561062812805,954,617,0.5968652963638306,1047,715,0.5031995177268982,938,718,0.3768295347690582
16,0.4954130411148071,1003,340,0.6000750064849854,1072,385,0.50468909740448,943,387,0.5550157427787781,1088,448,0.28810951113700867,902,444,0.42069515585899353,1086,489,0.4117830693721771,891,483,0.3615092933177948,1032,520,0.5153141021728516,951,518,0.4400763511657715,1034,616,0.439201682806015,951,619,0.5932926535606384,1046,715,0.4959418773651123,937,718,0.3758484423160553
17,0.5001056909561157,1003,340,0.6027170419692993,1073,385,0.5045042037963867,942,387,0.5643559098243713,1090,447,0.29650330543518066,902,445,0.42769289016723633,1086,496,0.44523584842681885,893,484,0.373092383146286,1032,521,0.5325459241867065,951,519,0.4453779458999634,1021,617,0.3729904890060425,951,619,0.5892392992973328,1047,716,0.49577993154525757,940,719,0.37282001972198486
18,0.5000791043043137,1006,340,0.6481345295906067,1075,386,0.5073835849761963,943,387,0.5731579065322876,1094,444,0.3028865456581116,900,445,0.43567779660224915,1091,497,0.47409382462501526,891,486,0.3906150162220001,1032,520,0.5210788249969482,950,518,0.427545964717865,1026,618,0.42978957295417786,952,620,0.59396892786026,1047,715,0.49444523453712463,940,719,0.379155695438385
19,0.5151790380477905,1012,342,0.7046627998352051,1076,387,0.517464280128479,944,387,0.5947163701057434,1092,445,0.31474077701568604,897,446,0.4227886497974396,1093,490,0.4747686982154846,890,488,0.4205656945705414,1032,522,0.5452998876571655,949,519,0.44405725598335266,1024,620,0.39483708143234253,948,620,0.6028658747673035,1044,716,0.47807496786117554,934,718,0.27568289637565613
