FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5467835664749146,1010,340,0.7058053612709045,1075,383,0.5408167839050293,951,390,0.6168659329414368,1123,437,0.27768582105636597,902,442,0.4182947874069214,1124,498,0.4510985314846039,885,484,0.3856247365474701,1051,518,0.5691453814506531,957,516,0.5033445358276367,1061,620,0.6258153319358826,969,620,0.5187574625015259,1059,710,0.4603235423564911,948,717,0.41494232416152954
1,0.530722314119339,1011,340,0.7299486398696899,1076,383,0.5614920854568481,958,391,0.5478634238243103,1126,443,0.2827679514884949,906,442,0.4130978584289551,1134,502,0.40121835470199585,888,481,0.3603893220424652,1052,515,0.5246188044548035,965,515,0.5212329626083374,1055,619,0.6386789679527283,971,615,0.49620914459228516,1053,710,0.40870314836502075,949,716,0.4540877342224121
2,0.541328638792038,1012,341,0.7185386419296265,1075,383,0.5475264191627502,956,392,0.58365398645401,1126,444,0.29682034254074097,909,445,0.4142994284629822,1119,491,0.3658708930015564,893,485,0.3853071630001068,1052,516,0.5702004432678223,966,514,0.5173457860946655,1052,615,0.6192145943641663,951,614,0.3827773630619049,1050,702,0.3636741638183594,943,711,0.479347288608551
3,0.5601563692092896,1012,342,0.6886210441589355,1078,384,0.5706828832626343,955,392,0.6267601251602173,1124,444,0.3101802468299866,916,446,0.4083189368247986,1125,489,0.424673855304718,898,483,0.38202711939811707,1058,516,0.6007789969444275,968,514,0.5195280909538269,1056,612,0.6180992722511292,953,612,0.4222293496131897,1053,696,0.3384632468223572,942,710,0.45350661873817444
4,0.5578493654727935,1014,342,0.7126425504684448,1083,385,0.6013067960739136,959,392,0.5738846063613892,1131,440,0.3098718523979187,917,445,0.43318796157836914,1145,493,0.4609428644180298,892,482,0.40277400612831116,1057,517,0.5910213589668274,965,514,0.5310805439949036,1052,611,0.5806209444999695,966,608,0.528287410736084,1046,703,0.33648204803466797,942,713,0.43818971514701843
5,0.5708905160427094,1013,342,0.7467979788780212,1087,386,0.6106844544410706,962,393,0.5410332679748535,1139,442,0.33160918951034546,915,444,0.4219047427177429,1158,501,0.4929557740688324,893,484,0.43235915899276733,1056,515,0.618005633354187,964,515,0.5922834277153015,1048,612,0.5737009048461914,963,614,0.5851656794548035,1041,708,0.35891833901405334,939,714,0.45155444741249084
6,0.5631097137928008,1016,342,0.759987473487854,1091,388,0.6450667381286621,962,394,0.547917366027832,1136,445,0.36363089084625244,912,446,0.4051881730556488,1159,502,0.5370410680770874,894,490,0.4561728239059448,1057,516,0.6070851683616638,961,514,0.5126627087593079,1046,612,0.5541754961013794,964,618,0.569363534450531,1039,708,0.36566394567489624,937,715,0.4537903964519501
7,0.5519905745983124,1017,343,0.7573208212852478,1090,388,0.6486524343490601,949,390,0.47130241990089417,1137,444,0.42423513531684875,918,449,0.4012342691421509,1163,503,0.4672718048095703,893,488,0.44728463888168335,1057,517,0.6010649800300598,963,514,0.5247669219970703,1045,610,0.5493150353431702,963,614,0.5909914970397949,1039,707,0.35328540205955505,938,712,0.4756408631801605
8,0.5606154978275298,1019,343,0.7593773603439331,1092,390,0.6633924841880798,964,398,0.5358954668045044,1139,444,0.4224366545677185,915,453,0.3453702926635742,1166,504,0.5391545295715332,892,488,0.4657134711742401,1052,516,0.5448504090309143,961,518,0.5410051941871643,1040,613,0.5280101895332336,962,619,0.6046985387802124,1035,709,0.30491578578948975,934,715,0.4889492690563202
9,0.5628619372844696,1020,343,0.7459191083908081,1092,390,0.6591816544532776,963,396,0.5554867386817932,1136,444,0.4227965176105499,916,452,0.353971928358078,1166,513,0.4964558482170105,897,491,0.46580860018730164,1053,516,0.5462159514427185,960,518,0.5445888042449951,1038,610,0.49470949172973633,961,617,0.6112425327301025,1036,705,0.3039497435092926,935,713,0.4912816882133484
