FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
55,-0.002156,0.72618,-0.021688,-0.13707,0.47515,0.025504,-0.28124,0.35905,0.14389,0.14947,0.47875,0.009783,0.29179,0.35619,0.11822,-0.18695,0.19984,0.11817,0.17872,0.21351,0.079119,-0.055512,-0.005777,0.044863,0.076235,-0.003519,0.040923,-0.112,-0.33417,0.001665,0.11908,-0.33517,0.004973,-0.11279,-0.66293,0.041281,0.1257,-0.65697,0.031934
56,-0.002789,0.72166,-0.02166,-0.13755,0.47025,0.026795,-0.28202,0.35469,0.1458,0.14867,0.47419,0.0099,0.29208,0.35219,0.11951,-0.18518,0.1961,0.12187,0.17943,0.20888,0.08236,-0.05542,-0.009079,0.04878,0.076588,-0.006871,0.044483,-0.11292,-0.33577,-0.000586,0.1191,-0.33586,0.001242,-0.11348,-0.66322,0.039964,0.12542,-0.65713,0.029638
57,-0.00353,0.71449,-0.021633,-0.13798,0.46419,0.027681,-0.28298,0.34913,0.14747,0.14776,0.46759,0.009933,0.29241,0.34708,0.12056,-0.18533,0.1923,0.12531,0.17999,0.20412,0.085304,-0.055444,-0.013932,0.053118,0.076832,-0.011638,0.048337,-0.11432,-0.33822,-0.003508,0.11908,-0.33746,-0.003359,-0.11423,-0.66359,0.038097,0.12512,-0.65762,0.027172
58,-0.004322,0.70587,-0.021605,-0.13853,0.45593,0.028052,-0.28413,0.34055,0.14804,0.14698,0.45887,0.009961,0.29272,0.33809,0.12105,-0.18524,0.18593,0.12788,0.18046,0.19656,0.089249,-0.055495,-0.020342,0.057624,0.077104,-0.018132,0.052717,-0.1161,-0.34214,-0.007363,0.11944,-0.34122,-0.009251,-0.1148,-0.66399,0.036346,0.12463,-0.65869,0.024264
59,-0.005213,0.69407,-0.021573,-0.13895,0.44417,0.028067,-0.28497,0.32983,0.14807,0.14613,0.44818,0.009991,0.29319,0.32736,0.12147,-0.18481,0.17749,0.12786,0.18131,0.18513,0.093337,-0.055638,-0.028897,0.062647,0.07738,-0.026424,0.057242,-0.11789,-0.34645,-0.01147,0.11982,-0.34629,-0.015772,-0.11528,-0.66399,0.034273,0.12437,-0.65993,0.020933
60,-0.005979,0.68151,-0.021911,-0.13942,0.43189,0.028084,-0.28603,0.31819,0.14811,0.14556,0.4359,0.009395,0.29372,0.31652,0.12185,-0.18338,0.16784,0.12702,0.18145,0.17274,0.097085,-0.055671,-0.03848,0.067689,0.077603,-0.035949,0.061924,-0.1197,-0.34674,-0.016423,0.12025,-0.34647,-0.022217,-0.11547,-0.66411,0.032029,0.124,-0.66146,0.017917
61,-0.006621,0.66594,-0.022782,-0.13991,0.41727,0.028102,-0.28712,0.30474,0.14815,0.14517,0.42179,0.008472,0.2942,0.30287,0.1219,-0.1833,0.1562,0.13027,0.18216,0.15834,0.10076,-0.055704,-0.050278,0.073086,0.077884,-0.047449,0.067197,-0.12165,-0.3475,-0.022169,0.12083,-0.34715,-0.028964,-0.11556,-0.66495,0.029485,0.12345,-0.66323,0.014649
62,-0.007249,0.6495,-0.024295,-0.14036,0.40153,0.027933,-0.2878,0.29009,0.1486,0.14462,0.40689,0.007427,0.29485,0.28935,0.12207,-0.18172,0.14245,0.13337,0.18351,0.14472,0.10294,-0.055533,-0.064349,0.083836,0.078449,-0.061206,0.077982,-0.12345,-0.34959,-0.027873,0.12153,-0.34897,-0.035503,-0.11565,-0.66621,0.026998,0.12277,-0.66508,0.011556
63,-0.007721,0.63171,-0.02668,-0.14075,0.38496,0.027237,-0.28831,0.27442,0.14857,0.14437,0.39014,0.006003,0.29632,0.27482,0.12198,-0.18014,0.12803,0.13642,0.18475,0.13145,0.10508,-0.055305,-0.078823,0.094449,0.07911,-0.075509,0.088777,-0.12502,-0.35215,-0.035184,0.12257,-0.35153,-0.044369,-0.11573,-0.66799,0.024532,0.12218,-0.66736,0.009113
64,-0.008066,0.61322,-0.029404,-0.14105,0.36758,0.026184,-0.28871,0.25741,0.14844,0.14398,0.37148,0.004496,0.29766,0.25956,0.1219,-0.17869,0.11285,0.13915,0.18625,0.1156,0.10723,-0.055118,-0.094365,0.1052,0.079778,-0.091112,0.099782,-0.12629,-0.3556,-0.042414,0.12361,-0.35481,-0.053027,-0.11571,-0.66991,0.022087,0.12166,-0.66979,0.007002
