FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,970,358,0.547040581703186,1031,402,0.42461735010147095,907,399,0.4355620741844177,1042,453,0.31208357214927673,864,455,0.4445253610610962,1040,513,0.4184936285018921,849,486,0.3450767993927002,991,528,0.5742357969284058,924,524,0.5922186374664307,992,614,0.4297020435333252,901,614,0.44431400299072266,1023,712,0.5184124112129211,901,707,0.47603729367256165
1,973,357,0.5269321799278259,1032,402,0.42062875628471375,921,404,0.5009270906448364,1041,452,0.31769952178001404,864,453,0.43519794940948486,1039,513,0.39416950941085815,851,489,0.39995506405830383,988,527,0.5589980483055115,922,523,0.5730124711990356,991,615,0.4178733229637146,900,615,0.428367555141449,1020,713,0.5127480626106262,899,707,0.46959757804870605
2,973,357,0.5327281355857849,1032,403,0.42878198623657227,901,398,0.3465898036956787,1041,453,0.31887149810791016,865,454,0.4281438887119293,1041,511,0.4062027335166931,853,488,0.36854249238967896,987,526,0.5439366102218628,921,523,0.5644394159317017,988,612,0.40255463123321533,898,613,0.3933098018169403,1016,712,0.4965042471885681,898,704,0.4811278283596039
3,973,357,0.5286442637443542,1032,403,0.43069514632225037,899,398,0.3394407331943512,1040,455,0.32138434052467346,863,455,0.447189062833786,1040,510,0.40275949239730835,858,493,0.4033842384815216,990,527,0.5754389762878418,922,523,0.5737841129302979,996,614,0.4409947693347931,898,612,0.3831891715526581,1021,712,0.5207635164260864,898,705,0.4600755274295807
4,973,358,0.5418388247489929,1033,404,0.4380955100059509,901,398,0.35042330622673035,1039,458,0.310808926820755,863,455,0.4366973042488098,1035,512,0.3683319389820099,858,492,0.37363019585609436,992,529,0.5777998566627502,923,525,0.5918685793876648,996,616,0.42421087622642517,914,617,0.5159883499145508,1022,713,0.5094335079193115,898,708,0.4532349407672882
5,971,358,0.5512925386428833,1031,404,0.4629899263381958,899,398,0.3389349579811096,1037,465,0.23552373051643372,861,456,0.45838361978530884,1042,510,0.4522189497947693,860,495,0.3980840742588043,990,531,0.5627819299697876,921,527,0.5829457640647888,996,618,0.39467453956604004,912,619,0.4990217387676239,1021,714,0.5149352550506592,899,709,0.45547887682914734
6,969,358,0.5558586120605469,1033,402,0.4355109632015228,916,404,0.522894561290741,1045,455,0.3450652062892914,861,455,0.46917542815208435,1049,507,0.4739198088645935,856,496,0.4074995219707489,996,531,0.5919692516326904,924,528,0.6139602065086365,999,619,0.43633025884628296,902,619,0.3874133825302124,1022,714,0.5257841944694519,899,709,0.4536840319633484
7,970,357,0.5478310585021973,1032,403,0.5196795463562012,913,404,0.544526994228363,1053,446,0.4149240255355835,865,456,0.48041442036628723,1060,502,0.4937790036201477,857,497,0.5436341762542725,995,528,0.583923876285553,925,525,0.6025644540786743,999,614,0.4755040109157562,901,615,0.42596274614334106,1020,714,0.5250068306922913,900,710,0.4524873197078705
8,969,358,0.568403422832489,1032,403,0.5224843621253967,912,405,0.5220174193382263,1057,447,0.4388178288936615,862,454,0.4601745009422302,1077,495,0.5070163011550903,831,498,0.603833019733429,999,527,0.61231529712677,923,524,0.5827098488807678,1002,613,0.5161322355270386,901,615,0.440371572971344,1024,712,0.5545299649238586,903,708,0.43845057487487793
9,966,357,0.5347551107406616,1033,403,0.5814191699028015,905,404,0.5480548143386841,1062,443,0.3397408723831177,839,445,0.36487141251564026,1127,476,0.6138246059417725,804,472,0.6068159937858582,1002,522,0.6300222873687744,919,520,0.5632137060165405,996,615,0.5270842909812927,898,614,0.4779687821865082,1024,713,0.570574164390564,903,710,0.44521626830101013
