FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1003,336,0.52900630235672,1066,382,0.4815986752510071,931,380,0.5181834697723389,1079,452,0.3173485994338989,892,448,0.32413920760154724,1089,518,0.4253002405166626,863,488,0.33053576946258545,1035,539,0.587361752986908,944,533,0.600231945514679,1059,651,0.6097700595855713,962,645,0.5193071961402893,1065,768,0.45012590289115906,987,747,0.3434622287750244
1,1006,334,0.4882592558860779,1070,381,0.4790475070476532,929,380,0.5075072050094604,1077,453,0.32054275274276733,894,448,0.3494793772697449,1108,526,0.4455651342868805,868,485,0.34606218338012695,1037,540,0.5978076457977295,944,534,0.6051964163780212,1062,646,0.4813132584095001,955,641,0.402200311422348,1084,764,0.3907032608985901,998,759,0.2542063891887665
2,1008,333,0.495650053024292,1071,381,0.4551152288913727,937,379,0.5612902641296387,1079,450,0.3043581545352936,887,444,0.3379688262939453,1100,515,0.4301455318927765,851,482,0.36817824840545654,1036,536,0.6006613373756409,943,531,0.6301266551017761,1059,646,0.6260443329811096,950,641,0.5117616057395935,1084,761,0.3953762352466583,984,747,0.37169933319091797
3,1009,334,0.4963688254356384,1073,382,0.48465701937675476,931,380,0.49488407373428345,1085,450,0.33797839283943176,885,447,0.3412849009037018,1110,530,0.3252714276313782,860,486,0.30260169506073,1038,538,0.5860514044761658,944,533,0.6136858463287354,1061,647,0.6320631504058838,957,637,0.3798104226589203,1083,762,0.40526652336120605,986,747,0.35251790285110474
4,1011,333,0.4692669212818146,1076,382,0.4526371955871582,930,381,0.520878791809082,1092,451,0.38141947984695435,883,451,0.35279953479766846,1142,529,0.37996017932891846,854,489,0.25611981749534607,1032,535,0.43463051319122314,948,536,0.5257197022438049,1067,650,0.5883199572563171,955,641,0.41409701108932495,1081,764,0.4934583306312561,985,748,0.3438631296157837
5,1013,333,0.45686689019203186,1074,383,0.48763301968574524,935,382,0.5391270518302917,1102,446,0.4017437994480133,890,448,0.3547876477241516,1141,521,0.46053430438041687,854,495,0.388096421957016,1039,539,0.5738613605499268,946,534,0.602384090423584,1057,645,0.4464118778705597,958,642,0.4509224593639374,1078,763,0.49156486988067627,991,748,0.30330342054367065
6,1016,328,0.6588076949119568,1070,379,0.4062531590461731,928,381,0.5368615984916687,1129,448,0.39061421155929565,866,449,0.3442785441875458,1168,517,0.5875197052955627,820,490,0.38441962003707886,1035,534,0.554526150226593,943,534,0.6341186761856079,1064,644,0.6895840764045715,965,641,0.5644222497940063,1087,761,0.48098236322402954,982,747,0.3609395921230316
7,1012,338,0.6272411942481995,1082,376,0.6360171437263489,929,377,0.6198695302009583,1154,424,0.4638773202896118,836,429,0.4346161484718323,1244,454,0.542600691318512,731,449,0.3825526237487793,1033,521,0.6515761017799377,945,522,0.7216434478759766,1059,643,0.7546955943107605,957,641,0.6522172093391418,1086,767,0.5483627915382385,989,747,0.46986424922943115
8,1029,337,0.5245501399040222,1086,378,0.7029529809951782,933,381,0.5697585940361023,1189,395,0.46181294322013855,813,408,0.44714418053627014,1304,398,0.5567626357078552,723,403,0.45602118968963623,1028,523,0.6827875971794128,946,526,0.7709735035896301,1060,643,0.7615737318992615,961,642,0.6483796834945679,1085,770,0.5039551258087158,998,760,0.2975330352783203
9,1022,331,0.5510545372962952,1066,377,0.5014697313308716,923,382,0.6401546597480774,1211,379,0.49324408173561096,783,387,0.7384268045425415,1305,357,0.5603709816932678,728,358,0.5352696776390076,1022,528,0.6217640042304993,940,532,0.799079179763794,1062,645,0.7687550783157349,956,646,0.6590217351913452,1085,771,0.5144532322883606,999,761,0.3396211564540863
10,1023,326,0.599693238735199,1071,372,0.6570708751678467,928,378,0.6067880988121033,1210,356,0.556656002998352,795,367,0.6845689415931702,1305,275,0.7732320427894592,724,301,0.7323086857795715,1020,531,0.6541163325309753,936,532,0.8312615156173706,1070,651,0.765052318572998,956,650,0.6480330228805542,1086,773,0.5755316019058228,1001,760,0.39405757188796997
11,1022,324,0.6149290204048157,1072,372,0.6690017580986023,931,372,0.7299827337265015,1185,332,0.6614837050437927,813,350,0.49848222732543945,1263,258,0.764940619468689,735,262,0.6517637372016907,1033,536,0.6243005990982056,945,536,0.735679030418396,1076,661,0.7491186261177063,968,659,0.7412567138671875,1084,776,0.6812321543693542,1011,766,0.38571637868881226
12,1017,322,0.5888285040855408,1073,366,0.5859252214431763,920,369,0.6196839213371277,1175,305,0.5615763664245605,829,319,0.6081022620201111,1225,233,0.6141330599784851,771,246,0.47972580790519714,1042,538,0.6791037321090698,945,536,0.7315773367881775,1078,664,0.6991348266601562,974,662,0.6964356303215027,1091,771,0.573191225528717,1016,766,0.4724701941013336
13,1009,319,0.5695800185203552,1066,358,0.5436791777610779,921,362,0.5562699437141418,1151,284,0.42830416560173035,867,301,0.3249606192111969,1178,222,0.4517287313938141,836,244,0.30933326482772827,1037,536,0.701113760471344,950,534,0.7840151190757751,1074,659,0.6603863835334778,973,656,0.6420119404792786,1093,769,0.601097583770752,1010,765,0.46354907751083374
14,1011,319,0.5412555932998657,1074,353,0.4654619097709656,922,355,0.47540053725242615,1149,276,0.4230594336986542,861,277,0.4343293309211731,1163,222,0.20565250515937805,849,223,0.20085307955741882,1039,535,0.7289543151855469,952,531,0.8020374178886414,1074,660,0.665996253490448,966,657,0.6683093905448914,1093,769,0.6036309599876404,1009,763,0.44655144214630127
15,1014,321,0.5091187357902527,1077,354,0.4679041802883148,927,355,0.5251379013061523,1143,284,0.44778797030448914,871,277,0.48541006445884705,1166,229,0.3381549119949341,849,222,0.3639637231826782,1041,535,0.7345461845397949,954,531,0.7958601713180542,1076,660,0.6627443432807922,964,654,0.6667065024375916,1093,770,0.5998729467391968,1004,762,0.4393271803855896
16,1011,320,0.5204881429672241,1078,351,0.4355708658695221,928,352,0.47166258096694946,1136,281,0.5465056896209717,868,274,0.46400168538093567,1148,221,0.2466396540403366,849,222,0.4504088759422302,1038,534,0.718723475933075,952,531,0.7995618581771851,1076,659,0.6858811974525452,966,654,0.6425978541374207,1092,771,0.5991237163543701,1005,757,0.3945537507534027
17,1010,323,0.5449755191802979,1074,352,0.45615094900131226,928,354,0.48617348074913025,1138,279,0.4192214906215668,895,309,0.32867756485939026,1145,221,0.3269592821598053,865,224,0.33076295256614685,1035,535,0.6951565742492676,951,532,0.7946028113365173,1076,662,0.7191548943519592,968,656,0.6681026220321655,1093,772,0.5835897326469421,1005,763,0.4728826582431793
18,1012,322,0.5473681688308716,1075,353,0.45524680614471436,929,353,0.47612300515174866,1129,281,0.4746536314487457,879,283,0.3226631283760071,1137,219,0.3386993110179901,867,221,0.31907913088798523,1037,535,0.7104036211967468,952,532,0.7948207259178162,1075,661,0.7037311792373657,971,654,0.6589068174362183,1092,773,0.5774965882301331,1005,759,0.3755408227443695
19,1015,325,0.5519396662712097,1079,356,0.4851989448070526,934,356,0.5088958144187927,1119,296,0.43645480275154114,879,285,0.3840063810348511,1138,230,0.25407591462135315,865,221,0.36771851778030396,1038,537,0.6971431374549866,954,534,0.76581871509552,1078,663,0.7078496217727661,973,657,0.6738635897636414,1091,773,0.5643704533576965,1006,760,0.37098315358161926
20,1018,325,0.5540181398391724,1081,357,0.48744437098503113,936,357,0.5126742720603943,1116,297,0.45045602321624756,889,305,0.470365971326828,1134,227,0.26800042390823364,870,222,0.3397047519683838,1038,538,0.6906940340995789,954,535,0.7593574523925781,1078,663,0.7126985192298889,976,657,0.6665046215057373,1090,773,0.5562912225723267,1007,760,0.37105923891067505
21,1016,325,0.5642780065536499,1078,356,0.46621716022491455,935,356,0.5014967918395996,1116,295,0.44644662737846375,891,310,0.5030507445335388,1135,229,0.29517996311187744,893,227,0.17718784511089325,1035,537,0.6713253855705261,953,535,0.7602328062057495,1077,663,0.7225044965744019,977,657,0.6452760696411133,1091,774,0.6898224949836731,1007,763,0.4522208571434021
22,1016,325,0.5615906119346619,1077,355,0.45157867670059204,934,355,0.48907944560050964,1118,296,0.42073649168014526,891,311,0.47453537583351135,1137,245,0.3208349049091339,899,244,0.2258659452199936,1032,536,0.6618659496307373,952,534,0.7667478919029236,1076,662,0.7294386625289917,976,657,0.6351422667503357,1092,773,0.5532931089401245,1007,763,0.45152783393859863
23,1015,325,0.5550451874732971,1079,357,0.46281421184539795,935,356,0.5088603496551514,1134,290,0.4912296533584595,890,311,0.46386316418647766,1149,247,0.3511858880519867,900,246,0.2144937962293625,1033,536,0.6659570336341858,951,534,0.7690228223800659,1076,662,0.7155748009681702,974,656,0.6114073991775513,1093,772,0.5615940093994141,1006,763,0.45504477620124817
24,1011,319,0.5254508852958679,1070,353,0.45836132764816284,932,354,0.5070011019706726,1134,283,0.44324931502342224,890,296,0.5059185028076172,1128,224,0.243464857339859,900,238,0.2248050719499588,1038,536,0.7201599478721619,954,532,0.7820225358009338,1069,661,0.6683456897735596,976,660,0.6453854441642761,1091,773,0.6992458701133728,1008,760,0.4002738893032074
25,1012,320,0.5632593631744385,1074,354,0.4366849958896637,931,354,0.47921982407569885,1130,282,0.4979685842990875,887,294,0.4553590714931488,1125,228,0.22569754719734192,897,258,0.26796385645866394,1041,536,0.7189657688140869,954,533,0.7583946585655212,1071,660,0.6714909076690674,981,659,0.6166304349899292,1097,765,0.6968623399734497,1012,766,0.4835170805454254
26,1011,320,0.5698252320289612,1074,353,0.42668044567108154,928,353,0.4643099308013916,1133,285,0.3707994222640991,886,292,0.43174299597740173,1125,227,0.20249812304973602,902,256,0.258975625038147,1040,535,0.7219626903533936,953,532,0.7672408819198608,1071,660,0.6718714237213135,981,660,0.6274152994155884,1097,764,0.6891151666641235,1011,765,0.4878687858581543
27,1010,321,0.5727505683898926,1075,353,0.42473554611206055,929,353,0.4656248390674591,1134,286,0.3575204610824585,886,292,0.4243813753128052,1124,230,0.2038489133119583,907,256,0.2684117555618286,1041,536,0.7179717421531677,953,533,0.7590678930282593,1081,661,0.7094784379005432,981,660,0.6256428956985474,1098,763,0.685649037361145,1012,765,0.48047930002212524
28,1008,322,0.5556991100311279,1075,354,0.43116438388824463,928,353,0.4524342119693756,1136,286,0.386403888463974,883,288,0.3975662291049957,1126,231,0.2138543277978897,914,255,0.2530861794948578,1041,537,0.7035167217254639,951,534,0.7549564838409424,1079,662,0.7187665104866028,980,659,0.6246479749679565,1097,764,0.6874650120735168,1012,765,0.48011699318885803
29,1008,322,0.5542342662811279,1076,355,0.454675555229187,929,353,0.45296573638916016,1140,289,0.39042985439300537,880,290,0.3889305293560028,1130,227,0.2070779800415039,913,253,0.24813444912433624,1051,534,0.6531592011451721,955,534,0.7533303499221802,1080,663,0.7038853168487549,977,660,0.6709337830543518,1097,763,0.676874041557312,1011,766,0.4860001802444458
30,1009,322,0.5655980706214905,1077,354,0.445728063583374,928,352,0.44916611909866333,1140,288,0.39745742082595825,879,287,0.3365863263607025,1133,225,0.25056490302085876,919,253,0.24660667777061462,1044,536,0.734076201915741,954,533,0.7630027532577515,1079,660,0.6924028992652893,976,658,0.6760920286178589,1097,769,0.5971348881721497,1011,766,0.4842206835746765
31,1009,321,0.5549265742301941,1073,354,0.4601533114910126,927,352,0.47314468026161194,1140,288,0.3814804255962372,887,310,0.323047012090683,1137,233,0.23744800686836243,917,256,0.23963391780853271,1042,536,0.7273784875869751,954,533,0.7553659677505493,1079,660,0.7081255316734314,979,657,0.6613695621490479,1097,767,0.5980163812637329,1012,765,0.48790115118026733
32,1009,322,0.5606635808944702,1071,355,0.4774363040924072,928,354,0.48439913988113403,1139,291,0.4062296152114868,883,313,0.3940446376800537,1136,235,0.27242615818977356,916,257,0.22268478572368622,1041,535,0.7240658402442932,956,531,0.7511250972747803,1077,654,0.6467801332473755,979,650,0.6006851196289062,1095,769,0.5964933633804321,1011,764,0.47633492946624756
33,1007,320,0.5443322062492371,1068,356,0.4951246976852417,927,356,0.5030434131622314,1139,290,0.4019015431404114,887,314,0.38821643590927124,1131,236,0.24572104215621948,949,262,0.14258337020874023,1042,537,0.7137104272842407,956,532,0.7416581511497498,1078,658,0.6745673418045044,981,654,0.6169934868812561,1097,768,0.6115089058876038,1013,765,0.48072120547294617
34,1006,320,0.5344018936157227,1063,355,0.48518967628479004,925,356,0.503876268863678,1139,288,0.42754536867141724,887,314,0.36999258399009705,1134,235,0.2639685869216919,917,260,0.22220279276371002,1035,533,0.6832524538040161,953,530,0.7594574689865112,1074,658,0.698400616645813,979,652,0.624853253364563,1095,769,0.6115248799324036,1012,767,0.4640987515449524
35,1006,321,0.5375332236289978,1064,356,0.49284207820892334,926,357,0.5065141916275024,1137,289,0.4356420934200287,888,309,0.36461958289146423,1137,235,0.31824004650115967,915,256,0.21870113909244537,1038,536,0.7034391164779663,956,531,0.7488487362861633,1075,661,0.7359386086463928,982,657,0.6367053389549255,1098,769,0.6642696857452393,1015,764,0.4034876823425293
36,1011,323,0.5572696328163147,1064,355,0.4965095520019531,923,356,0.4982753396034241,1137,285,0.49002376198768616,892,308,0.36935311555862427,1142,223,0.34908589720726013,908,248,0.2464641034603119,1027,538,0.6298458576202393,946,536,0.7626239657402039,1073,663,0.7809458374977112,962,656,0.6325951814651489,1090,770,0.577246904373169,1006,762,0.38512054085731506
37,1017,320,0.5431424379348755,1067,357,0.5085448026657104,928,357,0.521952211856842,1138,287,0.5300818085670471,892,308,0.40062204003334045,1140,224,0.3550112843513489,898,260,0.2349693477153778,1031,538,0.664048433303833,950,535,0.7640039324760437,1079,665,0.7795892357826233,967,658,0.6131681203842163,1090,771,0.5783166289329529,1007,764,0.42505231499671936
38,1018,320,0.540963888168335,1064,359,0.5392346978187561,930,360,0.5578948855400085,1137,290,0.5314500331878662,896,315,0.4010327160358429,1141,228,0.38493970036506653,901,278,0.28415191173553467,1031,538,0.6715567708015442,951,536,0.7637678384780884,1065,664,0.6905768513679504,969,657,0.6135222911834717,1088,774,0.5527600646018982,1010,763,0.3793119788169861
39,1007,323,0.4792749583721161,1060,365,0.5601015090942383,935,367,0.6368368864059448,1137,293,0.5191938877105713,896,319,0.3627365529537201,1140,224,0.34015288949012756,895,254,0.18039675056934357,1034,535,0.557101309299469,946,537,0.6818274259567261,1074,663,0.7298316955566406,954,656,0.49210941791534424,1089,771,0.5896327495574951,988,749,0.3965825140476227
40,1016,328,0.39518997073173523,1068,369,0.5632767081260681,924,371,0.5511549115180969,1134,294,0.5166449546813965,890,313,0.3818777799606323,1132,225,0.3979811668395996,866,276,0.32782432436943054,1033,536,0.6375808119773865,947,536,0.7443777918815613,1077,661,0.6260806918144226,961,656,0.519881546497345,1092,771,0.5811664462089539,981,738,0.4159114360809326
41,1016,339,0.4632096588611603,1066,378,0.507795512676239,931,379,0.5434706807136536,1114,307,0.46196281909942627,891,309,0.4364898204803467,1133,234,0.40722015500068665,876,250,0.27129533886909485,1038,547,0.7222809195518494,951,547,0.7465041279792786,1071,661,0.573698103427887,956,656,0.4960896670818329,1084,770,0.5475506782531738,975,722,0.45667940378189087
42,1018,349,0.5366483330726624,1058,380,0.5352208614349365,936,383,0.5919162034988403,1128,315,0.5789135694503784,896,338,0.41114020347595215,1146,243,0.46092402935028076,863,291,0.4036548435688019,1032,542,0.6039335131645203,954,543,0.7229259610176086,1082,656,0.5513023734092712,967,651,0.5268285274505615,1089,766,0.5584339499473572,987,736,0.3988744020462036
43,1020,358,0.42609354853630066,1070,395,0.5075640678405762,944,396,0.5689470767974854,1117,329,0.45968133211135864,900,341,0.503392219543457,1152,256,0.4667971432209015,867,295,0.35678666830062866,1037,550,0.6143036484718323,953,550,0.5872141718864441,1074,650,0.48979029059410095,971,644,0.4960252046585083,1087,760,0.44180014729499817,979,728,0.37994158267974854
44,1018,361,0.5101257562637329,1052,391,0.3873143792152405,936,394,0.5601197481155396,1136,322,0.5113559365272522,895,334,0.4919520318508148,1156,248,0.6116653680801392,865,277,0.3495159447193146,1028,553,0.5762235522270203,957,553,0.7300010919570923,1074,649,0.5058500170707703,970,644,0.4852679669857025,1088,760,0.49197113513946533,990,726,0.35814961791038513
45,1019,372,0.59391188621521,1056,400,0.508889377117157,928,400,0.532633364200592,1136,324,0.534395694732666,902,338,0.5493401885032654,1157,242,0.612392246723175,870,278,0.39429157972335815,1040,558,0.6936972737312317,952,554,0.7518705725669861,1056,641,0.4782831072807312,973,630,0.4873533844947815,1085,758,0.5259552001953125,968,719,0.5022275447845459
46,1015,373,0.5536295771598816,1057,403,0.5391861796379089,926,406,0.6022766828536987,1132,321,0.47526466846466064,904,339,0.579994261264801,1156,241,0.6008158922195435,868,272,0.34963515400886536,1035,562,0.6491531729698181,956,562,0.6911884546279907,1068,638,0.5413818359375,974,632,0.4498709738254547,1080,752,0.43045929074287415,972,721,0.5469263792037964
47,1004,389,0.5839644074440002,1059,419,0.560714840888977,918,420,0.49827125668525696,1122,342,0.6444438099861145,893,349,0.5780633091926575,1145,260,0.5844472050666809,872,286,0.3462007939815521,1039,574,0.709251880645752,948,570,0.7322964072227478,1062,624,0.5237930417060852,957,627,0.41965100169181824,1085,742,0.49481505155563354,954,721,0.5789859294891357
48,1013,397,0.6202583312988281,1052,419,0.517970085144043,922,423,0.5465065836906433,1127,347,0.4390793442726135,882,352,0.6271854043006897,1153,269,0.6553076505661011,885,274,0.40062302350997925,1026,571,0.7067183256149292,940,570,0.7353583574295044,1064,623,0.5430922508239746,948,634,0.4442099928855896,1089,741,0.5151065587997437,946,724,0.6053136587142944
49,1018,400,0.43039199709892273,1061,427,0.6114687919616699,920,426,0.5610865354537964,1127,354,0.5044324398040771,887,352,0.6793488264083862,1155,274,0.5701339244842529,860,264,0.5229021906852722,1025,577,0.7463266849517822,935,576,0.7656847834587097,1064,616,0.47939953207969666,956,613,0.4886746108531952,1088,741,0.5666631460189819,932,725,0.6257683634757996
50,1013,415,0.5912300944328308,1074,445,0.5590447187423706,935,443,0.5636338591575623,1127,370,0.510617196559906,889,372,0.5255258679389954,1154,293,0.49946922063827515,858,279,0.3781609535217285,1027,585,0.5809346437454224,940,582,0.6706342697143555,1077,619,0.5435492992401123,949,613,0.4745771884918213,1097,740,0.5266449451446533,923,725,0.5875810980796814
51,1014,425,0.44419997930526733,1067,460,0.6598984599113464,913,450,0.5544242262840271,1131,379,0.5455309748649597,884,384,0.6214080452919006,1144,296,0.5175854563713074,851,294,0.6418846845626831,1021,600,0.7054662704467773,933,597,0.7537863254547119,1067,621,0.4995865821838379,960,615,0.4716755449771881,1088,740,0.6135382652282715,928,726,0.6637285947799683
52,1012,425,0.4307883679866791,1074,462,0.6662901639938354,917,455,0.6336014270782471,1124,376,0.5250998735427856,884,381,0.6441787481307983,1134,303,0.6891161203384399,850,293,0.592007040977478,1029,604,0.6747220754623413,940,601,0.7496268153190613,1066,623,0.4617692232131958,959,627,0.536095917224884,1083,742,0.6067298054695129,915,727,0.7084286212921143
53,1005,434,0.5083620548248291,1075,468,0.6211791634559631,914,465,0.6186184883117676,1118,386,0.5381049513816833,877,395,0.6181426644325256,1131,303,0.509731650352478,848,306,0.5172982811927795,1029,609,0.6058555245399475,941,607,0.6791515350341797,1069,631,0.37102213501930237,949,637,0.30336880683898926,1082,744,0.6122779846191406,913,729,0.726398766040802
54,1007,445,0.48312899470329285,1068,472,0.563025712966919,913,465,0.4881703555583954,1105,391,0.405073881149292,869,396,0.6612703800201416,1132,308,0.5700143575668335,835,319,0.4901965260505676,1027,613,0.5615487694740295,940,612,0.6317511796951294,1066,637,0.4264600872993469,958,640,0.44643473625183105,1084,745,0.6071590185165405,917,733,0.6377047896385193
55,996,459,0.5103541612625122,1058,491,0.5973514914512634,904,479,0.6709434986114502,1100,411,0.37668201327323914,856,409,0.6503391861915588,1128,334,0.5267897844314575,829,335,0.4908038377761841,1028,611,0.5903929471969604,940,612,0.6044974327087402,1052,651,0.5491554141044617,957,662,0.40587711334228516,1078,744,0.48926064372062683,915,735,0.5363124012947083
56,995,464,0.2911311089992523,1053,498,0.5870331525802612,909,484,0.6424303650856018,1104,410,0.4231255352497101,854,413,0.5901495814323425,1134,343,0.5787044167518616,837,343,0.6505458354949951,1033,617,0.7051839828491211,948,619,0.6975694894790649,1057,665,0.5110840201377869,960,669,0.4231172800064087,1074,755,0.4825534522533417,916,734,0.5421427488327026
57,983,477,0.50658118724823,1051,505,0.6299892067909241,891,497,0.7233960032463074,1082,421,0.5779672861099243,839,436,0.5672019124031067,1112,351,0.61312335729599,809,364,0.6733468770980835,1022,616,0.5945680141448975,948,622,0.6661686897277832,1051,663,0.4941486120223999,952,669,0.40169480443000793,1071,758,0.4371338188648224,912,730,0.4976046681404114
58,964,482,0.46139517426490784,1033,503,0.558089554309845,880,497,0.627476692199707,1073,427,0.49236559867858887,831,440,0.5737228393554688,1104,348,0.5101190805435181,802,370,0.5133184790611267,1030,622,0.681184709072113,944,624,0.6422860622406006,1050,659,0.48201167583465576,961,668,0.36743468046188354,1079,753,0.46336376667022705,898,731,0.5028539896011353
59,955,486,0.4068721830844879,1032,506,0.5405181646347046,874,505,0.5617833137512207,1073,431,0.5775783658027649,824,448,0.5209210515022278,1122,351,0.45132356882095337,783,389,0.6711963415145874,1029,621,0.6629618406295776,941,624,0.599238395690918,1040,649,0.5416807532310486,957,663,0.3586600422859192,1077,746,0.41657888889312744,887,730,0.5198909640312195
60,956,487,0.5647323727607727,1023,502,0.47263550758361816,877,503,0.38693079352378845,1065,428,0.3967876434326172,825,442,0.5744480490684509,1099,358,0.45012563467025757,777,395,0.6011671423912048,1026,622,0.6389641761779785,943,626,0.5798149108886719,1046,647,0.5688685178756714,955,661,0.3684295117855072,1068,742,0.38278889656066895,890,731,0.528035044670105
61,956,486,0.5874089002609253,1028,505,0.6079562902450562,873,507,0.38321182131767273,1061,440,0.4655630886554718,830,454,0.5119734406471252,1084,358,0.44347643852233887,768,398,0.6580398082733154,1018,621,0.6167322397232056,939,626,0.5534259676933289,1050,642,0.400715172290802,969,648,0.36056068539619446,1079,744,0.46810081601142883,897,735,0.5405535101890564
62,952,489,0.5627545118331909,1028,506,0.5728315114974976,880,506,0.4099624752998352,1066,441,0.4789765775203705,823,456,0.43615227937698364,1086,362,0.40435323119163513,754,398,0.6416480541229248,1013,617,0.43020182847976685,948,623,0.5737461447715759,1046,650,0.5996980667114258,961,657,0.3753001093864441,1084,749,0.45163536071777344,899,735,0.5005199909210205
63,948,491,0.36343201994895935,1036,511,0.5420411825180054,882,512,0.44341936707496643,1067,443,0.40089279413223267,822,458,0.4534034729003906,1082,361,0.37235957384109497,755,401,0.6145337224006653,1029,625,0.5365902185440063,947,628,0.5037840008735657,1063,656,0.46687477827072144,948,675,0.28924915194511414,1082,753,0.42503857612609863,898,739,0.4333864152431488
64,947,491,0.5314216017723083,1031,508,0.5440219044685364,875,507,0.35525715351104736,1066,444,0.3894751965999603,810,456,0.417228639125824,1076,360,0.3942304253578186,764,408,0.496307909488678,1015,616,0.4209037721157074,947,625,0.543285608291626,1057,652,0.39063748717308044,958,661,0.3521219789981842,1085,749,0.44341546297073364,899,734,0.4568423330783844
65,946,491,0.5369590520858765,1032,508,0.5361407399177551,877,507,0.34319260716438293,1067,439,0.3838701844215393,813,458,0.4285379946231842,1075,359,0.34438881278038025,744,404,0.5142859220504761,1014,618,0.3744830787181854,948,627,0.46302393078804016,1064,649,0.5753092169761658,959,661,0.3600611686706543,1085,752,0.4576703608036041,897,740,0.4223572015762329
66,944,491,0.5254692435264587,1029,511,0.5458424091339111,879,510,0.3698045313358307,1071,446,0.39741021394729614,810,458,0.38839083909988403,1072,371,0.3488679528236389,759,411,0.5828583240509033,1030,626,0.48596084117889404,948,631,0.47593554854393005,1056,649,0.5475948452949524,958,662,0.33905184268951416,1082,753,0.4192509949207306,899,744,0.40353044867515564
67,945,490,0.5386935472488403,1029,508,0.5474222898483276,882,508,0.3794609010219574,1066,447,0.41077059507369995,810,459,0.36181187629699707,1072,372,0.3629426956176758,756,411,0.6214116215705872,1029,623,0.5327377915382385,950,628,0.47004905343055725,1055,653,0.4462986886501312,959,665,0.34449145197868347,1081,755,0.4271593987941742,902,747,0.38546350598335266
68,947,489,0.5481069087982178,1030,507,0.5350466370582581,881,507,0.35592445731163025,1068,445,0.401349812746048,809,459,0.320311576128006,1079,369,0.3753557801246643,756,410,0.6095079779624939,1028,621,0.5469292998313904,947,624,0.4925610423088074,1054,652,0.43663689494132996,959,662,0.35481664538383484,1081,755,0.4161069989204407,901,747,0.3738722801208496
69,947,490,0.5273182392120361,1031,506,0.5691996812820435,876,508,0.3834070861339569,1073,444,0.35646095871925354,807,457,0.36544281244277954,1080,372,0.4890214502811432,752,409,0.6441831588745117,1019,616,0.5724754333496094,939,620,0.5662298798561096,1050,650,0.44774624705314636,953,657,0.37853318452835083,1076,754,0.41509008407592773,896,738,0.455969899892807
70,950,490,0.507256269454956,1032,506,0.5430868864059448,880,507,0.39288535714149475,1072,442,0.3643653392791748,809,456,0.38238024711608887,1081,369,0.4527566134929657,752,410,0.630131185054779,1013,611,0.39197760820388794,943,617,0.5538469552993774,1042,656,0.4662547707557678,939,669,0.29312440752983093,1072,755,0.37650883197784424,893,736,0.43705010414123535
