FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,959,353,0.39587557315826416,1044,384,0.6479323506355286,894,390,0.7040645480155945,1104,356,0.48886850476264954,810,352,0.47878143191337585,1173,287,0.589343249797821,758,285,0.6495335102081299,1003,532,0.7402865886688232,922,533,0.7268889546394348,988,625,0.4085351526737213,916,627,0.4623512625694275,999,693,0.47383517026901245,916,690,0.6183646321296692
1,960,350,0.3394596576690674,1044,381,0.6313324570655823,904,385,0.6690791845321655,1096,344,0.4881000816822052,822,329,0.5026832818984985,1153,266,0.6342099905014038,790,268,0.7702476978302002,1009,536,0.7301024198532104,921,536,0.7130700349807739,990,632,0.3777015507221222,924,630,0.6125984191894531,1004,703,0.41419491171836853,921,696,0.5993635058403015
2,967,355,0.4173831343650818,1047,382,0.6033116579055786,910,385,0.6805506944656372,1089,345,0.5463684797286987,832,338,0.44845882058143616,1135,258,0.5953598618507385,795,263,0.5991739630699158,1009,537,0.7272734045982361,925,537,0.7229335308074951,988,630,0.35951298475265503,920,629,0.4652561843395233,1003,699,0.4288232922554016,920,692,0.6157071590423584
3,970,352,0.5810112357139587,1047,376,0.5273431539535522,906,380,0.5590067505836487,1096,318,0.5154061317443848,841,325,0.30606749653816223,1107,235,0.5244626998901367,819,247,0.7277673482894897,1008,536,0.7459978461265564,921,536,0.713801383972168,987,630,0.33763742446899414,924,628,0.47384965419769287,995,697,0.4671046733856201,926,692,0.6051383018493652
4,966,349,0.5844405293464661,1043,375,0.5002316236495972,907,380,0.5004487037658691,1097,300,0.4114343225955963,837,280,0.454784631729126,1101,233,0.5772256851196289,830,243,0.5058214664459229,1010,537,0.7365913987159729,923,536,0.7257892489433289,981,630,0.31126534938812256,931,629,0.510341227054596,993,698,0.4717264473438263,936,694,0.6051474809646606
5,970,348,0.5991798043251038,1034,372,0.5442517995834351,907,379,0.5851742029190063,1096,298,0.4149406850337982,858,285,0.28469252586364746,1098,235,0.5618484616279602,852,247,0.4100775122642517,1011,533,0.7558243870735168,923,533,0.7198573350906372,985,626,0.36931324005126953,935,624,0.532166063785553,991,700,0.45882558822631836,937,696,0.5800958275794983
6,966,341,0.5754179954528809,1035,363,0.5647091865539551,909,371,0.6353187561035156,1092,285,0.28687968850135803,860,283,0.2946012318134308,1093,232,0.6185399889945984,871,233,0.36102545261383057,1019,532,0.7756586670875549,927,531,0.7417900562286377,993,625,0.4147411584854126,929,623,0.5255084037780762,995,697,0.30947253108024597,931,694,0.6113097071647644
7,974,335,0.5508494973182678,1039,363,0.5846598148345947,913,372,0.6323568820953369,1094,278,0.5073497891426086,860,272,0.45544159412384033,1090,222,0.47159087657928467,882,226,0.34236133098602295,1021,534,0.7640769481658936,927,532,0.7495569586753845,996,634,0.39934831857681274,916,626,0.4622371792793274,996,702,0.39105215668678284,928,693,0.6445517539978027
8,983,340,0.6015739440917969,1044,363,0.5795866847038269,914,368,0.6095460057258606,1094,279,0.4306259751319885,863,271,0.4754430055618286,1084,233,0.5211300253868103,883,234,0.32086217403411865,1022,530,0.7568662166595459,927,529,0.7209473848342896,1007,635,0.4165780544281006,922,628,0.4948025345802307,1002,699,0.41893818974494934,933,693,0.6402447819709778
9,989,339,0.569359540939331,1040,362,0.5789977312088013,918,369,0.585340142250061,1064,288,0.2878884971141815,875,291,0.33694666624069214,1082,234,0.5026530027389526,885,237,0.3544740378856659,1017,530,0.7577081322669983,927,530,0.7379007339477539,1004,635,0.4237002730369568,921,630,0.49340084195137024,1000,704,0.45737820863723755,935,696,0.6518684029579163
10,994,337,0.4808694124221802,1048,374,0.6457629203796387,911,377,0.4603673815727234,1071,305,0.210524320602417,879,294,0.41985848546028137,1092,234,0.5720840096473694,885,234,0.42133522033691406,1026,529,0.785800576210022,933,529,0.7766968607902527,1000,627,0.5549284815788269,930,624,0.5376855134963989,1003,709,0.48588401079177856,934,706,0.6724122166633606
