FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1005,338,0.5343193411827087,1070,380,0.43083882331848145,941,390,0.5386388301849365,1115,442,0.41406747698783875,902,445,0.43046581745147705,1098,492,0.4694675803184509,902,484,0.3777846693992615,1055,520,0.570792019367218,960,519,0.5592886209487915,1056,620,0.5937266945838928,960,620,0.44876158237457275,1064,713,0.4274216294288635,947,715,0.2962636947631836
1,1006,338,0.5366576910018921,1069,379,0.41587936878204346,942,389,0.5362280607223511,1113,441,0.42115455865859985,902,443,0.44158223271369934,1099,489,0.4574933648109436,893,480,0.35375654697418213,1049,518,0.5500717163085938,958,517,0.5326145887374878,1047,618,0.6124730706214905,970,617,0.5091420412063599,1063,713,0.4308669865131378,940,715,0.3179895281791687
2,1003,337,0.515903115272522,1069,379,0.4039567708969116,942,388,0.5155289173126221,1113,440,0.4197533428668976,901,443,0.4382994771003723,1092,492,0.4584798514842987,888,469,0.2730264365673065,1050,517,0.5413913726806641,958,517,0.5156115889549255,1045,614,0.594881534576416,966,613,0.555580198764801,1064,710,0.3996136486530304,944,715,0.3719503879547119
3,1005,338,0.5772919058799744,1070,381,0.43335482478141785,947,390,0.5339704155921936,1116,443,0.40490588545799255,905,443,0.44726669788360596,1096,495,0.5012667775154114,902,483,0.3587842881679535,1056,517,0.5081077814102173,964,516,0.5595258474349976,1059,616,0.6159511208534241,954,615,0.3775218725204468,1072,712,0.3045125901699066,948,716,0.35532212257385254
4,1004,340,0.6230252981185913,1067,381,0.41196608543395996,945,391,0.5720536112785339,1116,440,0.4018321931362152,906,444,0.447561651468277,1101,496,0.507017970085144,901,485,0.37518444657325745,1052,519,0.5554826259613037,963,515,0.5329592227935791,1055,618,0.6294150352478027,952,619,0.3882725238800049,1065,713,0.3994350731372833,948,718,0.3118676543235779
5,1004,340,0.632277250289917,1067,381,0.410119891166687,943,391,0.5791770815849304,1113,441,0.41621288657188416,906,444,0.4453780949115753,1103,500,0.4989243745803833,901,488,0.38848188519477844,1050,516,0.5168748497962952,963,516,0.5422084331512451,1053,621,0.6351091265678406,952,622,0.4025302827358246,1063,714,0.38125962018966675,943,715,0.25998565554618835
6,1003,341,0.6398884654045105,1067,381,0.41501113772392273,941,391,0.5757166743278503,1113,444,0.4183288514614105,904,444,0.43673402070999146,1095,497,0.49023738503456116,900,489,0.3893683850765228,1051,516,0.5114173293113708,963,517,0.5445883870124817,1058,622,0.6252990365028381,956,623,0.3876281678676605,1065,713,0.3923717141151428,945,715,0.2586164176464081
7,1003,341,0.6327362060546875,1066,380,0.3953951299190521,939,389,0.5661019086837769,1111,443,0.4264509081840515,904,444,0.4438554346561432,1091,497,0.47087836265563965,901,487,0.38425880670547485,1046,517,0.5225091576576233,958,517,0.5098601579666138,1051,620,0.6095572710037231,969,619,0.529088020324707,1063,713,0.3951794505119324,941,715,0.2766396999359131
8,1002,342,0.621112048625946,1065,381,0.39405637979507446,939,389,0.5576918721199036,1109,445,0.41324663162231445,902,443,0.43619582056999207,1090,496,0.48113980889320374,898,482,0.3824615180492401,1043,516,0.5322058796882629,955,516,0.474102646112442,1049,622,0.5937706232070923,969,620,0.529066801071167,1062,714,0.3982991576194763,940,715,0.3045152425765991
9,1002,341,0.6054457426071167,1066,379,0.3786970376968384,937,387,0.5252464413642883,1112,442,0.4089207351207733,900,443,0.43040457367897034,1097,496,0.5294663906097412,887,467,0.2720576524734497,1045,516,0.5200228095054626,956,515,0.4585672914981842,1055,620,0.6062104105949402,971,621,0.5122058987617493,1063,713,0.39877849817276,944,715,0.28532305359840393
10,1004,341,0.6342799663543701,1065,380,0.3915143609046936,939,389,0.5381669998168945,1113,441,0.4026983082294464,899,442,0.42716455459594727,1096,494,0.5360148549079895,886,466,0.2665341794490814,1046,517,0.5342204570770264,956,516,0.47604283690452576,1053,618,0.6079288721084595,956,620,0.4379574656486511,1064,712,0.40210744738578796,944,713,0.2852935194969177
11,1004,340,0.6089422702789307,1066,380,0.39648309350013733,939,389,0.5405985116958618,1114,441,0.3914303183555603,900,443,0.4290744960308075,1102,496,0.54691082239151,893,479,0.36950746178627014,1047,518,0.5449115633964539,957,517,0.4906435012817383,1057,622,0.617602527141571,958,624,0.4168314039707184,1064,714,0.4186706244945526,946,715,0.2829456925392151
12,1005,340,0.6006457209587097,1070,383,0.4601004123687744,941,392,0.5771995782852173,1120,443,0.32595187425613403,898,445,0.4259193539619446,1105,502,0.509099543094635,889,479,0.3913988769054413,1048,523,0.6017230153083801,956,521,0.511182427406311,1055,622,0.5829907059669495,971,622,0.472836971282959,1063,714,0.4456726908683777,949,714,0.24071869254112244
13,1005,341,0.6206790208816528,1073,385,0.5026642084121704,942,391,0.599618136882782,1117,444,0.2892240583896637,900,445,0.40962010622024536,1099,489,0.4560859203338623,886,480,0.4218904376029968,1050,525,0.5922989845275879,955,522,0.5022767782211304,1044,620,0.46979376673698425,969,619,0.41844117641448975,1062,712,0.40398040413856506,944,717,0.31508052349090576
14,1004,342,0.6392934918403625,1076,388,0.5470019578933716,946,394,0.6193935871124268,1116,446,0.2535899579524994,897,443,0.3640389144420624,1123,501,0.4684123694896698,885,487,0.44499558210372925,1051,525,0.5792059898376465,958,522,0.5246630907058716,1051,624,0.5185303688049316,947,624,0.35675790905952454,1065,716,0.4296768009662628,953,721,0.311728298664093
15,1007,342,0.6622182130813599,1078,387,0.5699925422668457,950,393,0.5818139314651489,1123,441,0.36691907048225403,902,447,0.4552038609981537,1122,500,0.5063497424125671,867,497,0.5108532309532166,1054,523,0.6133255958557129,961,520,0.5590692758560181,1055,624,0.5766883492469788,952,625,0.3974285423755646,1067,716,0.4296012818813324,953,719,0.3589583933353424
16,1009,342,0.677409291267395,1081,388,0.5934880375862122,947,394,0.6067968010902405,1123,443,0.3112735450267792,894,441,0.4191814661026001,1153,503,0.6129374504089355,870,501,0.5747219324111938,1051,522,0.590873122215271,957,520,0.509905219078064,1053,622,0.5515671968460083,974,621,0.4606054425239563,1065,714,0.41238901019096375,953,718,0.34071099758148193
17,1009,341,0.6468514800071716,1082,389,0.6044595241546631,949,393,0.6258978247642517,1131,446,0.44180765748023987,883,448,0.3817596733570099,1156,487,0.5054714679718018,840,488,0.5827009677886963,1057,518,0.5727258920669556,960,517,0.5063793659210205,1056,623,0.6071268916130066,974,618,0.4910341203212738,1065,712,0.424788236618042,951,718,0.33447909355163574
18,1007,342,0.6541012525558472,1071,388,0.5378233194351196,948,395,0.6179031729698181,1131,441,0.373064786195755,874,446,0.36347445845603943,1163,476,0.636037290096283,834,487,0.6655710339546204,1049,516,0.5175803303718567,954,515,0.44303229451179504,1050,616,0.5876437425613403,968,612,0.5146273970603943,1060,712,0.41732147336006165,952,717,0.3288860023021698
19,1005,344,0.6579959392547607,1070,387,0.5779753923416138,955,396,0.5965148210525513,1130,435,0.40524786710739136,875,439,0.38698115944862366,1184,473,0.5861335396766663,815,476,0.5560259222984314,1054,515,0.509378969669342,959,514,0.522321879863739,1051,620,0.6090538501739502,971,614,0.4914485216140747,1061,713,0.40894871950149536,952,717,0.31343594193458557
20,1008,345,0.6994279623031616,1068,384,0.5594934821128845,960,393,0.5775250196456909,1145,425,0.3723984658718109,886,431,0.3669150471687317,1193,449,0.5819974541664124,789,451,0.46545323729515076,1051,512,0.592718243598938,955,511,0.5354031324386597,1043,620,0.5910730957984924,967,613,0.5679356455802917,1058,714,0.42923539876937866,948,716,0.333117812871933
21,1006,344,0.6602215766906738,1061,379,0.3903612494468689,955,389,0.5095217823982239,1125,415,0.4252096116542816,874,421,0.32966068387031555,1206,418,0.5779700875282288,791,441,0.6096853017807007,1045,506,0.6127204895019531,953,507,0.5153552889823914,1034,616,0.5315894484519958,966,609,0.5396507382392883,1059,712,0.42344945669174194,941,718,0.31161099672317505
22,1005,345,0.6678884029388428,1063,375,0.526894748210907,954,389,0.5162355899810791,1136,400,0.3410864472389221,874,409,0.38910147547721863,1217,399,0.6560256481170654,760,399,0.5507839322090149,1038,501,0.5486281514167786,953,504,0.5056624412536621,1028,618,0.4827784597873688,963,606,0.4958270192146301,1052,715,0.43701037764549255,939,720,0.31229090690612793
23,1016,349,0.668438196182251,1072,376,0.46803659200668335,949,387,0.5729005932807922,1159,382,0.4157657325267792,820,386,0.44945570826530457,1228,361,0.707946240901947,747,366,0.629524827003479,1030,516,0.5101177096366882,957,521,0.6662477254867554,1030,630,0.4276774823665619,959,624,0.6005303263664246,1049,724,0.432409405708313,939,726,0.47988709807395935
24,1004,344,0.6196024417877197,1091,380,0.6185665130615234,929,386,0.5603848695755005,1192,364,0.6345741152763367,817,368,0.507729709148407,1254,315,0.6542541980743408,747,319,0.7255300879478455,1020,523,0.4672887921333313,943,528,0.6437608599662781,1026,630,0.5095398426055908,942,632,0.5186964273452759,1045,711,0.4131734073162079,938,714,0.4766696095466614
25,1003,342,0.6048048734664917,1091,381,0.607674241065979,935,384,0.5858945250511169,1179,361,0.5288673043251038,825,361,0.5325233936309814,1251,297,0.6761218309402466,746,307,0.65626060962677,1022,521,0.4733583927154541,946,527,0.6270937323570251,1022,630,0.5415350794792175,939,630,0.5386014580726624,1044,715,0.42506808042526245,938,717,0.46141019463539124
26,1005,345,0.6467768549919128,1068,376,0.5526118278503418,940,381,0.572823166847229,1172,357,0.49686163663864136,828,357,0.48638036847114563,1248,287,0.7268694639205933,756,290,0.6244543194770813,1023,519,0.4700210392475128,948,524,0.6100459694862366,1017,627,0.5278751850128174,940,626,0.518571138381958,1042,715,0.42006751894950867,936,716,0.4378892779350281
27,1005,345,0.6341224312782288,1087,380,0.576352059841156,928,380,0.5768553018569946,1180,334,0.44085827469825745,824,349,0.5145824551582336,1242,275,0.6781609058380127,775,284,0.6644421815872192,1023,517,0.43943747878074646,948,523,0.6075823307037354,1021,625,0.5430077314376831,940,624,0.5275054574012756,1045,714,0.450996071100235,934,715,0.4794374406337738
28,1020,342,0.563845157623291,1076,372,0.6697586178779602,947,379,0.5385918617248535,1173,333,0.4779471457004547,838,356,0.4397818148136139,1237,271,0.7936915755271912,791,283,0.7116168737411499,1032,519,0.5534048080444336,958,525,0.6242806315422058,1032,629,0.5097532272338867,958,628,0.5561469793319702,1050,719,0.46035224199295044,937,717,0.48560449481010437
29,1011,336,0.502562940120697,1071,372,0.5950310826301575,952,377,0.4498092234134674,1168,325,0.4268709123134613,859,342,0.5304347276687622,1226,260,0.8371239900588989,797,277,0.6231734156608582,1031,513,0.4614354968070984,949,517,0.44197896122932434,1029,628,0.5349699258804321,960,627,0.5901514291763306,1049,722,0.4760536253452301,945,726,0.4482004940509796
30,1009,329,0.5665823221206665,1068,372,0.5522727370262146,941,377,0.4338185787200928,1183,298,0.5154551267623901,864,330,0.49560558795928955,1210,241,0.4192373752593994,800,256,0.6781333088874817,1028,518,0.5089687705039978,953,522,0.6466424465179443,1035,632,0.6260132193565369,956,633,0.5558181405067444,1044,722,0.47665438055992126,941,718,0.5064963102340698
31,1017,327,0.5433369874954224,1071,370,0.5939053893089294,942,377,0.4724695086479187,1162,306,0.4216174781322479,869,326,0.5079674124717712,1201,235,0.5296913981437683,815,263,0.5970042943954468,1032,518,0.5269366502761841,945,521,0.4672628343105316,1024,634,0.4346196949481964,948,632,0.6002861857414246,1044,722,0.4829980134963989,939,720,0.5364871025085449
32,1017,318,0.46725133061408997,1073,365,0.5749487280845642,951,375,0.6389961838722229,1159,307,0.4568879008293152,870,311,0.4370461404323578,1196,238,0.6725894808769226,842,245,0.4532306492328644,1034,515,0.5014561414718628,946,518,0.42624738812446594,1035,630,0.5889748334884644,947,629,0.5820959210395813,1044,722,0.47253382205963135,938,720,0.5577338933944702
33,1030,313,0.5526116490364075,1081,364,0.6628520488739014,958,375,0.580731213092804,1161,300,0.40963613986968994,879,321,0.4507558047771454,1197,236,0.5489386916160583,855,254,0.3677053153514862,1044,522,0.6427695155143738,949,523,0.5172133445739746,1039,638,0.6474518775939941,957,637,0.6347321271896362,1054,718,0.5305482745170593,952,723,0.40835222601890564
34,1018,313,0.5771129131317139,1075,361,0.6363993287086487,950,372,0.7014544606208801,1142,305,0.4793407618999481,926,326,0.3091241717338562,1152,233,0.46478167176246643,871,245,0.32842233777046204,1044,515,0.5787874460220337,947,516,0.45362603664398193,1034,638,0.5912267565727234,957,636,0.5669260025024414,1049,716,0.4533158242702484,942,721,0.5142320990562439
35,1024,320,0.4783834218978882,1071,361,0.5634648203849792,963,373,0.5551788806915283,1140,289,0.5046253204345703,926,317,0.3249862790107727,1137,223,0.3932080566883087,884,242,0.4635414779186249,1037,512,0.49029797315597534,946,512,0.38092708587646484,1028,635,0.5845857858657837,958,633,0.6012716889381409,1048,716,0.4637347459793091,947,722,0.520076334476471
36,1004,323,0.5320454835891724,1072,367,0.6344743967056274,946,370,0.6517131328582764,1131,290,0.43176349997520447,902,296,0.33763471245765686,1133,223,0.4478433132171631,892,232,0.4171786308288574,1031,510,0.4309159517288208,952,512,0.5648970603942871,1029,632,0.5909773111343384,953,631,0.6324087977409363,1050,723,0.45864737033843994,946,724,0.4295971691608429
37,1005,323,0.5220970511436462,1073,367,0.6192657947540283,948,374,0.5999115705490112,1129,295,0.4461268186569214,908,318,0.37400293350219727,1125,237,0.36274048686027527,898,247,0.31069493293762207,1032,512,0.4847588837146759,952,517,0.6260006427764893,1029,633,0.5724390745162964,947,630,0.6321190595626831,1047,723,0.4520956873893738,948,721,0.4694909155368805
38,1001,326,0.4851790964603424,1069,366,0.610941469669342,938,373,0.5614470839500427,1128,295,0.5053272247314453,896,317,0.41370102763175964,1125,228,0.3754254877567291,895,236,0.38328441977500916,1031,511,0.4409346282482147,952,515,0.5954931378364563,1026,629,0.5418285727500916,944,628,0.6032890677452087,1040,719,0.42455485463142395,949,725,0.43041524291038513
39,1004,327,0.5199443697929382,1068,367,0.6026660203933716,943,374,0.5614727735519409,1111,312,0.4257587194442749,897,324,0.44418179988861084,1126,238,0.446536123752594,885,247,0.4564463198184967,1043,514,0.6206873059272766,952,512,0.5548630952835083,1039,624,0.6068958044052124,951,624,0.5761958360671997,1047,720,0.44313088059425354,948,724,0.4455832242965698
40,1007,328,0.5418850779533386,1069,365,0.5946187973022461,949,372,0.553734540939331,1108,318,0.45247775316238403,901,325,0.48599758744239807,1110,236,0.27195343375205994,886,244,0.5070677995681763,1042,513,0.6402875781059265,952,510,0.5374816656112671,1038,624,0.6148213744163513,948,624,0.6133677959442139,1046,721,0.45001399517059326,949,725,0.4395047724246979
41,1011,326,0.5927432775497437,1070,367,0.5965661406517029,951,372,0.5339158177375793,1107,319,0.46262627840042114,898,323,0.4882108271121979,1126,237,0.37743815779685974,887,244,0.48201870918273926,1043,513,0.6318574547767639,952,510,0.5317853689193726,1040,624,0.6105611324310303,948,625,0.6107134222984314,1046,721,0.4449385106563568,949,725,0.4448768198490143
42,1010,325,0.5943817496299744,1071,367,0.6060684323310852,950,372,0.5626466274261475,1109,315,0.45815014839172363,898,321,0.46733763813972473,1124,236,0.38088899850845337,887,242,0.5080956220626831,1032,508,0.4028337895870209,953,511,0.551714301109314,1027,628,0.5513195991516113,955,626,0.5964016318321228,1048,721,0.4387996196746826,950,725,0.4412264823913574
43,1007,327,0.5553427338600159,1069,366,0.6059165000915527,948,372,0.5742295980453491,1109,314,0.4671505391597748,902,323,0.4289821982383728,1125,231,0.44821834564208984,887,243,0.5101776123046875,1044,514,0.6243100762367249,952,511,0.5520278215408325,1046,626,0.5928075313568115,954,626,0.5934893488883972,1048,721,0.4464343190193176,950,725,0.4446830749511719
44,1007,328,0.5761058926582336,1069,365,0.6047205328941345,948,373,0.561944842338562,1108,316,0.4741792678833008,904,326,0.4633121192455292,1126,235,0.3979620635509491,890,246,0.5406227707862854,1040,513,0.6554661989212036,949,512,0.6285744309425354,1030,622,0.5631387829780579,943,624,0.5964080691337585,1035,718,0.42786237597465515,948,724,0.4644103944301605
45,1006,326,0.5649034976959229,1068,365,0.5914213061332703,945,374,0.5393227338790894,1110,314,0.46669164299964905,900,325,0.4537906050682068,1128,231,0.4186863303184509,891,250,0.5030853748321533,1043,513,0.6236915588378906,949,510,0.5297468900680542,1027,622,0.531588613986969,946,623,0.6046338677406311,1048,718,0.4662438631057739,949,725,0.45009317994117737
46,1007,322,0.592908501625061,1070,365,0.5982653498649597,944,372,0.5757851600646973,1111,315,0.45237576961517334,900,324,0.44127658009529114,1133,232,0.4830546975135803,895,251,0.5206946134567261,1044,512,0.6185239553451538,951,512,0.6437942385673523,1031,623,0.5728851556777954,951,624,0.5945327281951904,1049,718,0.49488240480422974,953,726,0.4067637622356415
47,1007,321,0.5984151363372803,1072,364,0.6079928278923035,943,370,0.5919554829597473,1111,315,0.4335179030895233,897,321,0.44569236040115356,1130,233,0.4694155156612396,896,249,0.492146372795105,1030,510,0.5566219091415405,951,513,0.6496719121932983,1033,623,0.5971927046775818,951,624,0.5906063318252563,1050,719,0.49629151821136475,953,726,0.41786086559295654
48,1007,323,0.5812356472015381,1075,364,0.6235861778259277,946,369,0.6282755136489868,1112,321,0.45562469959259033,912,312,0.33960142731666565,1129,236,0.44791966676712036,910,242,0.47954514622688293,1028,513,0.48470792174339294,949,514,0.5920013785362244,1036,636,0.6571205854415894,951,639,0.6414079070091248,1052,717,0.4900370240211487,947,723,0.4184437096118927
49,1009,323,0.583226203918457,1073,364,0.6273148059844971,950,370,0.6085118055343628,1113,327,0.42693081498146057,907,323,0.3995925784111023,1127,244,0.4819285571575165,907,251,0.561083972454071,1028,509,0.5619105696678162,954,511,0.630794882774353,1041,627,0.58506178855896,951,629,0.589657187461853,1046,721,0.4350180923938751,949,722,0.42337945103645325
50,1010,322,0.601890504360199,1075,363,0.6171252131462097,950,369,0.6052387952804565,1115,323,0.4166114926338196,910,322,0.3789789080619812,1130,239,0.46522217988967896,910,251,0.5321069955825806,1031,510,0.5838364362716675,956,511,0.6238769888877869,1026,630,0.517973780632019,955,630,0.5867442488670349,1047,722,0.4430467188358307,950,723,0.4266079068183899
51,1011,324,0.5970096588134766,1074,364,0.6096301674842834,952,371,0.5788666605949402,1113,322,0.43044954538345337,910,323,0.3845564126968384,1130,239,0.4569286108016968,912,252,0.5283160209655762,1031,509,0.5822985172271729,956,511,0.6204782724380493,1025,629,0.5186309218406677,956,628,0.5913477540016174,1046,721,0.4522624909877777,950,723,0.41407957673072815
52,1013,325,0.6002070903778076,1075,364,0.6152607202529907,954,371,0.5749707221984863,1111,325,0.4487409293651581,918,328,0.3954319953918457,1128,242,0.4379638731479645,915,257,0.5016406774520874,1027,507,0.5665157437324524,955,510,0.6412307620048523,1039,627,0.5857664346694946,955,628,0.5833963751792908,1044,723,0.4337490200996399,948,723,0.4309898912906647
53,1013,325,0.604629635810852,1074,363,0.6150985956192017,955,370,0.5761106014251709,1111,327,0.44048982858657837,918,329,0.3957902491092682,1125,244,0.43817049264907837,916,258,0.5058475732803345,1026,506,0.5608777403831482,956,509,0.6507915258407593,1034,628,0.5794908404350281,952,629,0.5938554406166077,1043,723,0.42528054118156433,947,724,0.44195231795310974
54,1010,323,0.5835981369018555,1074,363,0.6098507642745972,953,372,0.579494833946228,1110,324,0.45116710662841797,918,328,0.3861340284347534,1122,242,0.3880307674407959,913,255,0.49251124262809753,1026,507,0.5585497617721558,954,510,0.6385324597358704,1037,628,0.5861451625823975,951,629,0.5899485349655151,1043,723,0.42358312010765076,948,723,0.45330333709716797
