FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1008,341,0.6662641167640686,1050,384,0.5050318837165833,939,383,0.5670281648635864,1066,441,0.34842994809150696,902,442,0.4500974416732788,1075,494,0.3715724050998688,901,489,0.36576876044273376,1025,523,0.5704635381698608,954,521,0.5658533573150635,1024,622,0.4839414954185486,947,627,0.5332586765289307,1028,709,0.44596901535987854,929,719,0.3469516336917877
1,1009,341,0.6772487759590149,1050,385,0.5124695301055908,942,384,0.5657061338424683,1064,441,0.3706461489200592,901,442,0.42383572459220886,1073,497,0.3865078091621399,899,485,0.3512997329235077,1026,521,0.5421410799026489,957,519,0.5108013153076172,1022,622,0.4849769175052643,958,623,0.5186314582824707,1041,715,0.46161726117134094,941,719,0.41042816638946533
2,1003,341,0.6182103753089905,1053,386,0.5279686450958252,935,385,0.5961088538169861,1068,441,0.33902809023857117,891,441,0.443212628364563,1076,497,0.40033677220344543,886,485,0.4006589949131012,1028,521,0.5626606941223145,954,519,0.560737669467926,1023,621,0.49476301670074463,949,623,0.5430090427398682,1028,708,0.456229567527771,939,718,0.42472121119499207
3,1003,341,0.6308122873306274,1053,386,0.5317875146865845,931,384,0.606341540813446,1067,441,0.33904069662094116,887,441,0.42056238651275635,1076,497,0.4001937210559845,885,491,0.4704902172088623,1029,523,0.5889853835105896,953,520,0.5743809938430786,1033,619,0.5054972171783447,950,623,0.5274499654769897,1045,714,0.4855281114578247,935,719,0.32517898082733154
4,1003,342,0.6192206740379333,1053,385,0.5317040085792542,927,382,0.5873376131057739,1067,439,0.24772009253501892,884,439,0.382740318775177,1079,492,0.39809340238571167,880,485,0.37106725573539734,1028,520,0.5683110356330872,948,518,0.578718900680542,1024,618,0.5527594089508057,945,620,0.5683675408363342,1027,708,0.5095207691192627,937,718,0.4349040985107422
5,1003,341,0.6250529885292053,1054,381,0.46786341071128845,928,383,0.5721123814582825,1074,434,0.23359747231006622,884,439,0.4038091003894806,1083,492,0.3989481031894684,879,490,0.4078722894191742,1036,520,0.5406671166419983,953,518,0.5921158194541931,1033,622,0.5279182195663452,953,623,0.5520772337913513,1048,717,0.47351083159446716,932,716,0.34483015537261963
6,1002,341,0.615982711315155,1052,383,0.48187991976737976,929,383,0.5861070156097412,1075,436,0.24464967846870422,886,439,0.3921683132648468,1081,492,0.3861331343650818,876,491,0.39211729168891907,1029,521,0.5770866870880127,951,519,0.586394727230072,1027,621,0.46920180320739746,949,623,0.5541001558303833,1046,716,0.4534750282764435,932,716,0.34314849972724915
7,1003,340,0.6248415112495422,1051,383,0.49159327149391174,930,382,0.5610299110412598,1071,436,0.2517434060573578,886,438,0.3909507989883423,1079,493,0.395853728055954,878,487,0.4191087484359741,1022,519,0.5568973422050476,948,517,0.5743122100830078,1024,620,0.5568527579307556,946,621,0.5811607241630554,1029,708,0.4859284460544586,938,717,0.45190128684043884
8,1002,341,0.6104742884635925,1053,384,0.506750762462616,929,383,0.5705187320709229,1074,438,0.26817697286605835,885,440,0.3841625154018402,1080,493,0.413339227437973,874,488,0.40117040276527405,1026,519,0.5495200157165527,949,517,0.5770368576049805,1026,620,0.5368207097053528,948,621,0.5737549066543579,1044,715,0.47739019989967346,939,717,0.4644721746444702
9,1007,341,0.6763116121292114,1055,383,0.48242831230163574,934,382,0.5376828908920288,1072,437,0.24945829808712006,891,437,0.4168635904788971,1077,491,0.387417197227478,885,486,0.38057008385658264,1025,517,0.5185257196426392,951,515,0.5459829568862915,1017,618,0.4963832199573517,949,621,0.5505648851394653,1026,709,0.4857793152332306,940,717,0.4309552311897278
