FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,973,359,0.5674180388450623,1037,403,0.47878333926200867,917,404,0.5048651099205017,1055,453,0.37759342789649963,870,457,0.43172985315322876,1056,494,0.4747060537338257,864,488,0.37903478741645813,1005,532,0.6307425498962402,926,528,0.6071173548698425,998,616,0.45883890986442566,903,620,0.44239944219589233,1019,714,0.4479651153087616,896,711,0.4515599012374878
1,972,358,0.5732861757278442,1035,402,0.41081002354621887,915,404,0.5083795189857483,1050,452,0.37373626232147217,871,458,0.4463160037994385,1052,504,0.45157402753829956,865,492,0.3599478006362915,1003,533,0.6068578958511353,925,531,0.6291922330856323,1003,619,0.4944230020046234,925,622,0.49582424759864807,1018,713,0.4908498525619507,895,709,0.4500879943370819
2,972,358,0.5663028955459595,1034,404,0.49024438858032227,916,404,0.5057468414306641,1051,455,0.3808141350746155,872,457,0.43357178568840027,1049,496,0.4038200378417969,863,487,0.37281158566474915,1004,531,0.6018323302268982,925,529,0.5979754328727722,1002,614,0.4995225667953491,901,617,0.3948557674884796,1019,709,0.5341071486473083,896,705,0.468555748462677
3,971,359,0.5825322270393372,1035,403,0.43063652515411377,900,399,0.3129793405532837,1049,458,0.3356519937515259,873,458,0.4413355588912964,1050,508,0.4111802577972412,859,489,0.41019344329833984,1003,534,0.6259461641311646,926,532,0.6343781352043152,1010,618,0.4797402024269104,923,623,0.502874493598938,1025,713,0.4950224459171295,896,707,0.448708176612854
4,970,359,0.587231457233429,1033,404,0.46300849318504333,900,399,0.3175421953201294,1047,468,0.28806260228157043,872,460,0.4219359755516052,1045,506,0.39290353655815125,863,490,0.39717909693717957,1000,536,0.586686909198761,924,533,0.6077480316162109,1007,617,0.45053303241729736,922,623,0.5000923871994019,1024,713,0.5005500316619873,898,708,0.4474780857563019
5,969,359,0.5812264084815979,1033,404,0.46496525406837463,899,400,0.31368768215179443,1044,470,0.2923348546028137,871,459,0.42862918972969055,1045,505,0.46527886390686035,862,488,0.39377453923225403,1001,536,0.5986040830612183,924,532,0.6083728671073914,1008,619,0.46849745512008667,923,624,0.49971070885658264,1024,714,0.494792103767395,897,709,0.4443749189376831
6,969,359,0.5717797875404358,1031,403,0.4639342129230499,915,405,0.5046126842498779,1037,464,0.351587176322937,868,459,0.4304571747779846,1038,508,0.4016343057155609,864,489,0.3610629141330719,997,536,0.5619266033172607,922,532,0.5955020189285278,1005,618,0.4248334467411041,923,624,0.49102652072906494,1024,713,0.5002627372741699,896,708,0.4386705756187439
7,969,359,0.5863968729972839,1031,404,0.47094613313674927,906,403,0.4310605525970459,1039,465,0.35832980275154114,866,458,0.4237131178379059,1031,508,0.3040332496166229,864,488,0.37215617299079895,997,536,0.5656765103340149,922,532,0.5906854271888733,1006,619,0.44452106952667236,921,624,0.4946097135543823,1025,714,0.49818429350852966,896,709,0.4368263781070709
8,971,359,0.6114009022712708,1033,404,0.4602092504501343,906,402,0.4395308792591095,1043,469,0.26917406916618347,865,458,0.4300079345703125,1043,505,0.4440624415874481,860,488,0.40026435256004333,999,535,0.5879976749420166,922,531,0.6064233183860779,1007,618,0.45874398946762085,921,622,0.5044512748718262,1025,713,0.49741852283477783,895,709,0.4377395510673523
9,972,359,0.62772136926651,1036,405,0.48312580585479736,900,400,0.3245532214641571,1046,453,0.3472338616847992,864,453,0.453366756439209,1047,507,0.46135470271110535,854,490,0.42175939679145813,1001,533,0.6282790303230286,926,530,0.6401435732841492,1007,619,0.47176966071128845,920,622,0.5269133448600769,1022,714,0.4790427088737488,891,710,0.43795061111450195
