FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1011,346,0.7424876093864441,1076,389,0.6025211811065674,958,400,0.5879433155059814,1122,441,0.30709439516067505,906,450,0.2903534471988678,1115,492,0.37304380536079407,894,482,0.3416961133480072,1031,515,0.4941461682319641,957,518,0.5467446446418762,1018,612,0.4674857556819916,960,612,0.5196278095245361,1025,707,0.32595810294151306,933,704,0.40212586522102356
1,1011,346,0.7604454755783081,1077,389,0.6057144403457642,960,398,0.6154171824455261,1126,439,0.2949579954147339,909,447,0.3082343637943268,1117,495,0.3891049921512604,896,484,0.3541957437992096,1038,515,0.5377242565155029,952,516,0.43801742792129517,1024,615,0.4827193021774292,964,618,0.5288326740264893,1033,709,0.36592477560043335,940,713,0.4225834310054779
2,1008,343,0.7328659296035767,1071,387,0.5637085437774658,955,395,0.594138503074646,1121,443,0.3149903416633606,905,444,0.40576255321502686,1116,492,0.4429113268852234,884,480,0.37435048818588257,1038,516,0.577204167842865,953,515,0.4800683557987213,1020,609,0.44973665475845337,962,612,0.5329075455665588,1033,707,0.31830957531929016,940,711,0.4183439612388611
3,1010,342,0.7504780888557434,1073,384,0.5568335652351379,959,391,0.559901773929596,1115,442,0.29589900374412537,909,442,0.4413209855556488,1106,487,0.46272605657577515,892,482,0.3675789535045624,1042,515,0.5906570553779602,957,513,0.5256547927856445,1027,608,0.48191139101982117,964,609,0.504092812538147,1040,707,0.36026957631111145,940,713,0.425794392824173
4,1009,341,0.7130479216575623,1070,384,0.5243661999702454,951,391,0.6009860634803772,1116,438,0.3928334712982178,903,443,0.4502648711204529,1115,494,0.4080196022987366,886,480,0.3781282305717468,1033,516,0.5362816452980042,952,514,0.5061080455780029,1017,612,0.45845678448677063,958,611,0.5719320178031921,1031,707,0.3121456205844879,935,707,0.4123532176017761
5,1009,340,0.6701204776763916,1071,383,0.5150095224380493,950,391,0.5931652784347534,1114,437,0.41336721181869507,901,443,0.4269935190677643,1118,496,0.46594592928886414,881,470,0.35935038328170776,1030,517,0.5077667236328125,948,516,0.4636911451816559,1018,613,0.4473746418952942,956,612,0.6065382361412048,1033,707,0.31161779165267944,935,703,0.4091285765171051
6,1007,339,0.617845356464386,1071,382,0.4895749092102051,949,390,0.6013550162315369,1116,437,0.39961105585098267,903,441,0.4402856230735779,1119,491,0.43375107645988464,884,477,0.3570585548877716,1036,518,0.545769214630127,951,516,0.4785672426223755,1022,610,0.43666356801986694,958,613,0.6270325183868408,1036,706,0.3276771008968353,936,706,0.3906852900981903
7,1007,338,0.6122804284095764,1068,382,0.4666752517223358,946,390,0.6074442863464355,1113,436,0.41895681619644165,905,442,0.45318394899368286,1114,490,0.3873993754386902,888,483,0.3840849697589874,1035,518,0.533547043800354,950,517,0.4709150493144989,1032,613,0.48256760835647583,962,618,0.615390956401825,1042,708,0.3584901690483093,941,714,0.38072484731674194
8,1006,339,0.6107820868492126,1071,381,0.48307037353515625,946,389,0.593428909778595,1116,437,0.4192797541618347,906,443,0.46791520714759827,1113,492,0.3682897984981537,891,486,0.42519527673721313,1045,519,0.5783639550209045,955,516,0.5199408531188965,1043,617,0.5682418346405029,967,619,0.5704833269119263,1048,711,0.39086076617240906,934,710,0.2684171795845032
9,1006,339,0.6223182678222656,1073,380,0.49126988649368286,943,389,0.6112250685691833,1117,441,0.421617716550827,902,444,0.45733487606048584,1112,495,0.36889612674713135,885,489,0.4785642921924591,1041,517,0.5485936403274536,952,515,0.443013072013855,1049,619,0.6500071287155151,962,621,0.5815427303314209,1054,712,0.42873233556747437,930,713,0.32216233015060425
10,1005,340,0.6203761696815491,1072,381,0.48526909947395325,940,389,0.6129528880119324,1120,437,0.28034135699272156,896,445,0.44913557171821594,1109,499,0.36948341131210327,876,487,0.4794510006904602,1034,517,0.5249909162521362,959,517,0.5441775918006897,1036,621,0.6072459816932678,958,621,0.6189650297164917,1052,712,0.44344115257263184,928,714,0.3513234555721283
11,1005,340,0.6233068704605103,1071,381,0.4776674509048462,938,389,0.6154799461364746,1120,437,0.2801419496536255,896,445,0.4524802565574646,1110,500,0.38515904545783997,877,486,0.46488499641418457,1033,516,0.5056148767471313,959,516,0.525641918182373,1039,620,0.6188817620277405,961,618,0.5991171002388,1053,711,0.43783995509147644,929,713,0.33012792468070984
12,1007,342,0.7132897973060608,1071,383,0.48909443616867065,941,389,0.5852586627006531,1123,441,0.3138412535190582,896,445,0.43816590309143066,1123,500,0.4569968283176422,877,485,0.4517849087715149,1040,515,0.499558687210083,953,516,0.49684831500053406,1045,620,0.6110011339187622,952,617,0.5049670934677124,1060,708,0.449577271938324,940,710,0.2865551710128784
