FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,960,355,0.39215588569641113,1024,401,0.6331631541252136,898,403,0.5704571008682251,1060,443,0.41086018085479736,845,455,0.45061084628105164,1097,497,0.525988757610321,806,487,0.5573487877845764,987,524,0.5211229920387268,920,525,0.5834848880767822,997,623,0.5759651064872742,909,616,0.473617821931839,1018,715,0.49741634726524353,897,716,0.4315331280231476
1,957,356,0.390101820230484,1023,399,0.6678158640861511,892,402,0.5836281180381775,1063,437,0.33216384053230286,834,447,0.4164985120296478,1117,481,0.619421660900116,793,482,0.5217635035514832,988,519,0.5242193341255188,915,521,0.6057307124137878,990,619,0.6159920692443848,908,620,0.6420926451683044,1003,707,0.46434834599494934,894,709,0.4340009391307831
2,956,357,0.41385379433631897,1024,399,0.6626494526863098,894,401,0.638901948928833,1085,434,0.3598041832447052,822,442,0.298115998506546,1122,455,0.6210677623748779,792,468,0.6573103666305542,993,513,0.4727726876735687,910,514,0.4068024158477783,981,615,0.42301052808761597,915,617,0.6102529764175415,1017,711,0.532783031463623,902,706,0.4294864535331726
3,961,357,0.48725205659866333,1012,392,0.6340903043746948,894,399,0.6174030303955078,1076,418,0.4068549871444702,818,424,0.36535054445266724,1140,411,0.5980894565582275,758,423,0.46407967805862427,988,514,0.41419366002082825,919,517,0.5482050776481628,988,615,0.5994840860366821,911,616,0.6404435634613037,1014,709,0.5224558711051941,901,704,0.452915221452713
4,954,357,0.41495251655578613,1014,397,0.6183415651321411,891,401,0.6020501852035522,1102,410,0.4442501366138458,801,416,0.3814314901828766,1156,381,0.7786001563072205,741,395,0.4210346043109894,986,519,0.5210279822349548,917,523,0.6392766833305359,991,618,0.6232624650001526,907,620,0.6568811535835266,1019,710,0.5193712711334229,904,704,0.4326377511024475
5,940,365,0.4195210635662079,1024,382,0.6230403184890747,872,394,0.5867318511009216,1107,377,0.5521603226661682,792,393,0.32207515835762024,1162,331,0.7166346311569214,739,354,0.6671864986419678,987,521,0.5716176629066467,912,527,0.6074678301811218,988,622,0.6181896328926086,897,623,0.4723105728626251,1019,708,0.5531679391860962,908,704,0.5338600277900696
6,962,348,0.5425055027008057,1028,383,0.5984160900115967,891,398,0.6613330245018005,1121,363,0.3997398912906647,798,388,0.39317986369132996,1156,312,0.6608191728591919,757,328,0.5548199415206909,989,525,0.5498558878898621,915,528,0.5870863795280457,995,622,0.5993013978004456,907,623,0.6037653684616089,1018,708,0.5087505578994751,902,703,0.46200084686279297
7,958,349,0.5457096695899963,1030,382,0.617504894733429,903,388,0.6422992944717407,1113,340,0.4843456447124481,816,354,0.41188371181488037,1145,277,0.7026448845863342,772,280,0.6846619844436646,993,523,0.589939296245575,921,526,0.6333122849464417,989,622,0.456766277551651,908,621,0.6237501502037048,1014,704,0.42827221751213074,901,702,0.4116268754005432
8,959,349,0.5379974842071533,1030,375,0.5484625101089478,906,379,0.5551949143409729,1107,331,0.5256059765815735,823,338,0.4062603712081909,1126,260,0.5613545179367065,791,276,0.7049776315689087,997,524,0.6829236149787903,920,527,0.6886066794395447,992,626,0.4802529215812683,916,624,0.60370272397995,1014,708,0.5410781502723694,907,703,0.4992881119251251
9,962,354,0.5556812882423401,1028,377,0.5522902011871338,900,380,0.5648223757743835,1104,298,0.490355521440506,827,314,0.3023904263973236,1103,228,0.49377453327178955,791,258,0.5220907926559448,994,529,0.6828404068946838,917,532,0.7040908336639404,993,636,0.5156570076942444,912,626,0.5475729703903198,1010,707,0.5760869979858398,908,702,0.5210831761360168
10,971,351,0.41390755772590637,1032,376,0.5104508399963379,911,382,0.5566867589950562,1076,305,0.4620952606201172,841,291,0.4023187756538391,1101,235,0.7044087648391724,830,245,0.5440877079963684,1002,527,0.728405773639679,922,528,0.7111155390739441,994,634,0.5224536061286926,915,626,0.5252537727355957,1011,708,0.5542178750038147,915,701,0.5171481966972351
11,962,349,0.5365015864372253,1033,378,0.5440532565116882,910,383,0.5709744691848755,1074,305,0.48766547441482544,841,292,0.4748484790325165,1096,233,0.6545158624649048,835,247,0.5673421025276184,1003,529,0.7310431599617004,921,531,0.7224828600883484,993,637,0.5127831101417542,910,626,0.5352924466133118,1009,708,0.5478573441505432,911,701,0.5274554491043091
12,960,346,0.46650055050849915,1026,374,0.4538253843784332,907,381,0.5314038395881653,1067,301,0.2947646379470825,840,278,0.37772974371910095,1064,236,0.4338436424732208,839,244,0.5487621426582336,1003,532,0.6945940852165222,912,531,0.6270340085029602,996,644,0.5057443380355835,912,636,0.5993896126747131,1001,710,0.49646642804145813,907,704,0.5408225059509277
13,965,341,0.5139776468276978,1036,374,0.6244556307792664,911,380,0.6160238981246948,1067,287,0.43546241521835327,860,295,0.2591637969017029,1061,243,0.38708826899528503,833,249,0.6508941650390625,1007,525,0.7457011342048645,915,525,0.6463705897331238,995,639,0.497814416885376,914,631,0.5726861953735352,1003,709,0.5187915563583374,910,702,0.5290109515190125
14,969,343,0.554715633392334,1038,375,0.5818231701850891,914,380,0.5635231137275696,1069,295,0.3318021893501282,850,277,0.38639289140701294,1068,235,0.31527262926101685,840,248,0.6190817952156067,1006,526,0.7523499727249146,915,525,0.6533475518226624,996,637,0.5125589370727539,913,631,0.5699617862701416,1003,709,0.5098426342010498,909,703,0.5197649002075195
15,969,337,0.5221593379974365,1034,369,0.5882608294487,911,376,0.5663443207740784,1068,276,0.45407065749168396,858,266,0.4291718900203705,1069,228,0.37603166699409485,846,241,0.4287470579147339,1009,523,0.744938850402832,915,522,0.6272584199905396,1000,641,0.492231160402298,910,634,0.6004428863525391,1004,710,0.5147879123687744,905,705,0.5076520442962646
16,968,332,0.3976988196372986,1036,373,0.6222452521324158,912,375,0.6050153970718384,1065,279,0.4612954258918762,865,267,0.35151728987693787,1063,231,0.38783562183380127,882,227,0.30613136291503906,1010,527,0.7775858640670776,916,526,0.6688827872276306,998,641,0.4893691837787628,914,636,0.6468049883842468,1005,711,0.5027154684066772,902,706,0.40666869282722473
17,970,333,0.4346030354499817,1038,375,0.598789393901825,912,376,0.609862744808197,1066,276,0.45733165740966797,876,268,0.46564510464668274,1061,227,0.35031601786613464,883,228,0.33632272481918335,1009,530,0.7837977409362793,912,528,0.658810019493103,997,645,0.46963566541671753,910,640,0.6732879877090454,1004,710,0.5030468702316284,903,705,0.41244515776634216
18,972,335,0.4947967529296875,1038,377,0.5935518145561218,914,379,0.584733784198761,1070,282,0.44035303592681885,882,273,0.4355776607990265,1060,226,0.49068859219551086,882,231,0.4244265854358673,1010,529,0.7798850536346436,914,527,0.6586545705795288,997,643,0.48909875750541687,912,638,0.6725054383277893,1005,710,0.5009655952453613,904,706,0.41855281591415405
19,965,329,0.5320128798484802,1036,374,0.6206231713294983,908,377,0.6295127272605896,1069,299,0.3082351088523865,874,273,0.3786185383796692,1063,234,0.41608723998069763,881,229,0.4890681207180023,1009,532,0.7724155187606812,913,530,0.6669992804527283,999,644,0.4888934791088104,915,639,0.6778630018234253,1005,710,0.5008817911148071,906,705,0.44832494854927063
20,967,328,0.3771396279335022,1035,375,0.618750274181366,910,378,0.6058474183082581,1067,302,0.29510918259620667,877,279,0.4169705808162689,1059,232,0.5988094806671143,884,226,0.44648921489715576,1010,530,0.7765839695930481,916,528,0.6753567457199097,998,639,0.5171918869018555,914,636,0.6685980558395386,1006,710,0.5063842535018921,906,706,0.44631072878837585
21,970,326,0.3712351322174072,1038,376,0.6098948121070862,909,378,0.622797429561615,1066,302,0.3041801452636719,876,281,0.4038546085357666,1061,237,0.41205617785453796,879,230,0.5311737656593323,1009,532,0.7759043574333191,913,531,0.6691094040870667,998,645,0.4792962372303009,912,640,0.6898096799850464,1012,710,0.3080768585205078,904,706,0.44833338260650635
22,967,328,0.38251829147338867,1036,379,0.6151531934738159,913,381,0.5945151448249817,1066,303,0.31622514128685,877,289,0.29129618406295776,1061,235,0.5646873712539673,877,236,0.5224882960319519,1009,530,0.7676577568054199,914,529,0.6733193397521973,996,642,0.48236462473869324,913,636,0.6686485409736633,1012,710,0.3078150153160095,904,706,0.4322444498538971
23,964,334,0.4265791177749634,1033,383,0.6187645196914673,910,379,0.49545758962631226,1074,277,0.37225377559661865,878,277,0.37106239795684814,1060,228,0.48229867219924927,879,234,0.4538929760456085,1008,531,0.7598800659179688,914,531,0.67031329870224,995,642,0.47909557819366455,906,636,0.670003354549408,1004,710,0.48995259404182434,900,705,0.42055293917655945
24,963,339,0.48744580149650574,1027,382,0.635077714920044,913,382,0.5177473425865173,1069,301,0.3575882613658905,875,293,0.3111399710178375,1058,238,0.415228933095932,875,239,0.5250813961029053,1008,526,0.7369602918624878,919,526,0.6801935434341431,1007,630,0.5279233455657959,914,628,0.5798137784004211,1010,710,0.5328929424285889,910,706,0.5030224323272705
25,958,341,0.48556676506996155,1029,380,0.6193071007728577,906,379,0.49320554733276367,1072,297,0.3615843951702118,870,279,0.37277108430862427,1061,234,0.36518362164497375,879,235,0.451703280210495,1003,525,0.7468600869178772,916,525,0.6585601568222046,1003,633,0.5110157132148743,923,630,0.5354712605476379,1007,707,0.5250279307365417,916,702,0.5833584070205688
26,959,339,0.45604783296585083,1029,381,0.6301029920578003,906,379,0.4935183525085449,1071,297,0.34598883986473083,931,312,0.22914189100265503,1060,233,0.36421650648117065,880,235,0.4635581374168396,1004,527,0.7513066530227661,914,527,0.6679496765136719,1005,631,0.5163072943687439,922,632,0.5798342823982239,1009,708,0.5205350518226624,917,705,0.582209050655365
27,955,339,0.4364565908908844,1023,381,0.643635630607605,906,385,0.5852664709091187,1073,277,0.4352482855319977,874,271,0.3971230387687683,1060,227,0.35619592666625977,877,232,0.45700791478157043,988,522,0.6458950638771057,905,523,0.5735491514205933,987,647,0.48530301451683044,920,643,0.6181433796882629,997,709,0.44245073199272156,918,700,0.4646655321121216
28,964,345,0.46755146980285645,1016,379,0.5292423963546753,904,386,0.5477554798126221,1067,291,0.47106221318244934,951,316,0.20298536121845245,1058,239,0.4166432321071625,880,241,0.43204548954963684,996,530,0.6600950956344604,909,529,0.5757675766944885,1000,640,0.4923135042190552,896,637,0.6240832805633545,1013,709,0.5565003156661987,905,705,0.5246217250823975
29,956,349,0.39907562732696533,1016,391,0.4962385296821594,912,395,0.5285866260528564,1070,311,0.41776496171951294,928,339,0.27342239022254944,1057,254,0.31224268674850464,880,250,0.579289436340332,999,530,0.594150960445404,921,528,0.5864793658256531,1018,628,0.4893953502178192,919,631,0.5087646245956421,1023,710,0.5220485925674438,915,707,0.39509323239326477
30,950,354,0.3008762300014496,1005,395,0.481884628534317,911,402,0.49144965410232544,1059,321,0.28188732266426086,929,332,0.22846238315105438,1058,247,0.4815828204154968,874,248,0.5932864546775818,996,526,0.5624295473098755,922,528,0.567437469959259,1011,625,0.5464553236961365,909,630,0.5048038363456726,1023,710,0.526903510093689,910,707,0.3503369987010956
31,954,362,0.414031445980072,1007,399,0.4178672432899475,919,405,0.41240352392196655,1062,332,0.3913925588130951,933,336,0.30490854382514954,1069,256,0.4186038076877594,882,252,0.5746361613273621,995,535,0.5070821046829224,922,535,0.5500836372375488,998,627,0.45932066440582275,905,626,0.47846436500549316,1015,709,0.5045375823974609,901,706,0.3783005177974701
32,954,366,0.4250474274158478,1002,404,0.5107918381690979,916,410,0.5079166889190674,1057,346,0.4391483664512634,929,358,0.2746204733848572,1076,260,0.494138240814209,879,262,0.36122122406959534,991,535,0.4528447091579437,920,537,0.5021630525588989,1005,624,0.5018768310546875,906,624,0.4464130997657776,1013,713,0.46143704652786255,895,711,0.3989075720310211
33,961,379,0.3677676022052765,1006,410,0.49306559562683105,922,419,0.49201056361198425,1064,354,0.395226389169693,944,351,0.33929499983787537,1080,269,0.5635433793067932,862,265,0.38798367977142334,996,533,0.5026507377624512,930,535,0.5709774494171143,1011,624,0.537968099117279,917,625,0.442364901304245,1022,712,0.4930652379989624,896,710,0.38150742650032043
34,957,389,0.4585633873939514,999,418,0.4924338757991791,922,429,0.44172805547714233,1057,351,0.33684664964675903,952,350,0.27943155169487,1082,272,0.5711424946784973,848,266,0.414092093706131,992,533,0.4557836949825287,925,538,0.43872371315956116,996,625,0.4790460765361786,923,625,0.43848755955696106,1017,712,0.49328404664993286,897,708,0.3927404582500458
35,957,386,0.47537705302238464,1006,418,0.5536931157112122,919,427,0.5014805197715759,1064,361,0.4358280301094055,934,367,0.316602498292923,1082,286,0.5590595006942749,848,272,0.4150159955024719,993,541,0.4343380033969879,927,542,0.5275067687034607,1008,620,0.5483622550964355,925,619,0.4661065340042114,1024,711,0.5026139616966248,898,708,0.4415643811225891
36,958,387,0.5123962163925171,1007,417,0.561180591583252,914,425,0.5391146540641785,1069,353,0.48302656412124634,877,348,0.24664880335330963,1091,286,0.61262047290802,842,289,0.48986586928367615,997,543,0.5153727531433105,928,544,0.5726509690284729,1006,619,0.4072151482105255,916,615,0.5359800457954407,1029,717,0.4744431674480438,902,714,0.39141926169395447
37,953,394,0.4202570915222168,1001,420,0.46460363268852234,908,433,0.5475650429725647,1059,349,0.444930762052536,951,361,0.294514536857605,1086,283,0.6673843860626221,838,279,0.42738938331604004,1001,553,0.655147910118103,924,554,0.6551781296730042,1009,634,0.49718114733695984,914,633,0.5310280323028564,1025,717,0.5556937456130981,899,708,0.5252617597579956
38,951,394,0.30795902013778687,998,422,0.48209264874458313,908,435,0.5582162737846375,1063,354,0.44489842653274536,878,336,0.2773320972919464,1084,287,0.6262800097465515,834,282,0.3815261125564575,997,553,0.6128414273262024,922,555,0.6438479423522949,1001,624,0.5055817365646362,908,623,0.5858162641525269,1028,715,0.5489735007286072,895,711,0.4411831200122833
39,946,401,0.34593480825424194,990,423,0.43533116579055786,911,441,0.5714314579963684,1056,361,0.4179239571094513,951,371,0.2519758641719818,1088,288,0.5464818477630615,832,292,0.3981935977935791,999,552,0.6034196615219116,925,554,0.6332464218139648,1002,632,0.5022732019424438,906,631,0.5434450507164001,1029,715,0.39105552434921265,891,711,0.3961142301559448
40,951,409,0.40628349781036377,994,433,0.4785141348838806,918,451,0.5036489367485046,1063,364,0.46215829253196716,963,385,0.22235389053821564,1086,292,0.5602536797523499,835,297,0.41335734724998474,997,558,0.5909831523895264,927,559,0.6428552865982056,1001,638,0.4414088726043701,905,630,0.49922919273376465,1017,715,0.5168718695640564,900,712,0.46267980337142944
41,961,414,0.4903794825077057,1010,436,0.5692604780197144,900,451,0.5526238679885864,1075,366,0.4986918568611145,875,363,0.23798587918281555,1089,294,0.6371467113494873,834,298,0.5411810278892517,992,555,0.5606194138526917,918,556,0.5950441360473633,991,629,0.49012666940689087,913,624,0.6098923087120056,1023,714,0.575990617275238,899,712,0.47150474786758423
42,951,418,0.4057152569293976,1006,445,0.46603620052337646,908,449,0.5015390515327454,1072,385,0.4188811182975769,880,391,0.22718854248523712,1094,305,0.5037331581115723,831,309,0.4071819484233856,987,558,0.4489676058292389,918,560,0.4963926076889038,994,638,0.3952537178993225,909,630,0.4807969033718109,1017,717,0.5152490735054016,896,715,0.40877020359039307
