FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,961,344,0.5938199758529663,1041,369,0.5949797034263611,905,373,0.6254810094833374,1072,279,0.3795216679573059,860,279,0.2845243811607361,1064,230,0.5548250079154968,878,232,0.24049942195415497,997,529,0.6843302249908447,917,529,0.6471689939498901,995,636,0.4057104289531708,923,638,0.5260235667228699,998,708,0.5202326774597168,927,702,0.5884488224983215
1,955,343,0.5223445892333984,1040,371,0.6260556578636169,905,374,0.6701231002807617,1072,282,0.43394070863723755,844,273,0.3399551510810852,1070,235,0.533770740032196,850,241,0.33218681812286377,994,531,0.6505141258239746,915,530,0.64402836561203,1004,655,0.3935959041118622,926,644,0.4783928394317627,1004,711,0.5013433694839478,936,705,0.5613150000572205
2,961,341,0.560989499092102,1039,371,0.6212570071220398,908,377,0.6549853086471558,1071,288,0.4827505350112915,859,286,0.23083040118217468,1061,241,0.49955886602401733,853,242,0.3756408393383026,1001,529,0.7169496417045593,918,528,0.6756536960601807,998,647,0.4259967505931854,930,637,0.5303000807762146,1001,710,0.5129521489143372,934,703,0.5679605007171631
3,961,342,0.5594793558120728,1036,370,0.6233537197113037,911,378,0.6394442319869995,1074,281,0.48991140723228455,846,268,0.38915586471557617,1059,239,0.475183367729187,843,241,0.44119754433631897,1006,522,0.7078367471694946,924,522,0.6778530478477478,990,633,0.4254923164844513,921,628,0.579247236251831,989,710,0.6006591320037842,922,699,0.44408780336380005
4,974,337,0.6241362690925598,1038,369,0.6254182457923889,909,369,0.5161057710647583,1069,286,0.48710426688194275,851,272,0.3937872648239136,1062,242,0.5632384419441223,852,246,0.4964847266674042,1003,523,0.7142946124076843,925,521,0.7113777995109558,1001,632,0.4929412007331848,917,624,0.4583861529827118,997,711,0.4905085563659668,936,704,0.5979995131492615
5,976,335,0.5965348482131958,1041,368,0.6107609868049622,910,368,0.5198663473129272,1069,301,0.40797045826911926,849,273,0.3962574899196625,1060,241,0.6126487851142883,857,245,0.46737661957740784,1004,523,0.7046474814414978,926,521,0.7129336595535278,995,628,0.43425729870796204,915,623,0.4298752248287201,998,711,0.4567261040210724,931,708,0.631618320941925
6,973,333,0.5796527862548828,1038,370,0.6253198385238647,917,372,0.600611686706543,1066,306,0.3936953842639923,844,275,0.38030558824539185,1058,246,0.631404459476471,857,247,0.45018213987350464,1003,525,0.7180474400520325,926,524,0.7197655439376831,990,632,0.42407798767089844,917,625,0.45050209760665894,995,709,0.4497067928314209,931,705,0.6210735440254211
7,969,337,0.6075835824012756,1034,367,0.6037699580192566,913,370,0.6156144142150879,1068,295,0.3981201946735382,842,273,0.3484841585159302,1058,251,0.6060690879821777,853,248,0.4401153326034546,1001,522,0.6863589286804199,924,522,0.6717997789382935,994,631,0.42881837487220764,923,630,0.49994781613349915,996,709,0.44780614972114563,935,705,0.6140220165252686
8,969,339,0.5997428894042969,1035,367,0.6294032335281372,914,370,0.6399544477462769,1064,307,0.38850629329681396,846,278,0.3638351857662201,1058,250,0.6209172010421753,845,249,0.49400049448013306,1005,524,0.7279181480407715,924,524,0.7117272019386292,997,633,0.47366148233413696,914,625,0.4657942056655884,998,712,0.4868749976158142,939,708,0.5909057259559631
9,969,338,0.6049156188964844,1037,367,0.6130148768424988,911,370,0.6523885726928711,1067,290,0.444802463054657,844,273,0.37474220991134644,1058,246,0.5508443713188171,847,247,0.4413577616214752,1004,525,0.732125461101532,923,524,0.7013039588928223,998,637,0.4763548672199249,914,629,0.48507511615753174,997,712,0.48075276613235474,937,707,0.6008221507072449
