FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,960,348,0.575751006603241,1034,370,0.4616415202617645,902,375,0.569598913192749,1111,341,0.4635118842124939,817,337,0.42680683732032776,1147,269,0.431774765253067,800,267,0.6128067970275879,1012,522,0.7279274463653564,930,523,0.7165486216545105,997,610,0.4772064983844757,928,612,0.3937165141105652,999,696,0.5209479928016663,913,692,0.641644299030304
1,971,352,0.6115326285362244,1030,375,0.45426464080810547,916,378,0.5230681896209717,1103,312,0.5238161683082581,840,305,0.43563181161880493,1130,242,0.679305911064148,822,248,0.6802119612693787,1013,522,0.6962728500366211,929,523,0.6841458678245544,996,610,0.460408478975296,929,612,0.4008520245552063,996,695,0.45595335960388184,909,692,0.6038512587547302
2,975,349,0.6124242544174194,1034,372,0.5783383846282959,919,381,0.5625391602516174,1096,307,0.4865623712539673,859,300,0.256206750869751,1119,234,0.4727177023887634,834,245,0.64308100938797,1017,520,0.6973465085029602,931,521,0.6929102540016174,999,612,0.5045595765113831,930,613,0.4473716616630554,996,696,0.4403734803199768,917,693,0.6021661162376404
3,979,348,0.5842507481575012,1038,374,0.616298258304596,918,380,0.559249222278595,1098,297,0.38442233204841614,860,282,0.34537118673324585,1099,225,0.5494635105133057,856,238,0.36050015687942505,1015,526,0.7216921448707581,930,525,0.6917153596878052,991,622,0.477358341217041,926,616,0.5008213520050049,994,697,0.4889327585697174,923,693,0.6189277768135071
4,972,344,0.5838344097137451,1035,369,0.6121594309806824,909,376,0.6458526849746704,1091,295,0.40054571628570557,862,294,0.27828484773635864,1094,235,0.5472880601882935,863,240,0.37856727838516235,1006,533,0.7236521244049072,918,533,0.6896242499351501,987,636,0.34998801350593567,934,642,0.40897247195243835,991,697,0.4720149338245392,933,690,0.5773777365684509
5,974,335,0.5738407373428345,1044,365,0.5973125696182251,910,368,0.6427346467971802,1095,278,0.4527382552623749,865,270,0.4102911651134491,1096,228,0.5555290579795837,875,235,0.45463481545448303,1015,526,0.7051903605461121,923,527,0.6537470817565918,993,643,0.33709874749183655,930,642,0.4025650918483734,988,699,0.4329448640346527,933,692,0.5164707899093628
6,969,335,0.5892863273620605,1037,362,0.558550238609314,912,371,0.599967896938324,1091,271,0.3637028932571411,882,259,0.4531543552875519,1092,227,0.5249278545379639,876,235,0.358956515789032,1019,526,0.6882473230361938,928,526,0.6371843218803406,990,642,0.31929531693458557,927,650,0.4229614734649658,985,702,0.5311762690544128,926,693,0.5198667645454407
7,971,336,0.5516714453697205,1042,367,0.5945203304290771,913,379,0.5649601817131042,1097,282,0.49243950843811035,879,284,0.34971460700035095,1089,218,0.5199427604675293,872,227,0.6296632885932922,1020,534,0.7843634486198425,932,533,0.7395908832550049,980,640,0.33333826065063477,916,634,0.4287703335285187,993,701,0.4172397553920746,916,696,0.6409033536911011
8,973,335,0.5413197875022888,1040,369,0.5940752625465393,910,381,0.5534318685531616,1094,278,0.45997822284698486,877,269,0.538371741771698,1093,217,0.4975716173648834,875,228,0.5889999270439148,1023,537,0.7610212564468384,930,535,0.7370815873146057,984,643,0.34136271476745605,916,637,0.40556278824806213,990,702,0.4475739300251007,915,697,0.6265760660171509
9,978,337,0.5664892792701721,1047,368,0.6068561673164368,915,377,0.5599070191383362,1099,274,0.4056161344051361,884,257,0.5623879432678223,1096,216,0.461562842130661,882,224,0.4292592704296112,1025,535,0.7591438293457031,933,533,0.7303100228309631,982,647,0.34887179732322693,917,644,0.40792325139045715,985,703,0.6200332045555115,916,698,0.6132771968841553
