FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,954,358,0.3905048072338104,1017,405,0.5811700820922852,898,403,0.5737597942352295,1038,453,0.31105509400367737,854,456,0.41034168004989624,1036,511,0.3742157518863678,871,514,0.37298572063446045,987,531,0.4744557738304138,911,528,0.5019428730010986,997,615,0.3324657678604126,912,620,0.42798614501953125,1007,715,0.45705094933509827,892,712,0.3513171374797821
1,955,356,0.390295147895813,1018,405,0.5965692400932312,898,402,0.5940066576004028,1035,451,0.29423341155052185,851,453,0.46383029222488403,1040,507,0.44052332639694214,860,504,0.5471025109291077,989,529,0.523037314414978,913,527,0.5345003604888916,993,618,0.3996202051639557,916,622,0.466341108083725,1004,714,0.44964689016342163,889,713,0.3480777442455292
2,955,356,0.39618980884552,1019,405,0.6056535840034485,902,403,0.5746346116065979,1040,451,0.3688807487487793,853,452,0.48711252212524414,1048,501,0.5255549550056458,857,506,0.5677909255027771,995,528,0.5581464767456055,919,524,0.5640009045600891,997,616,0.4723922610282898,922,621,0.46546846628189087,1007,710,0.484417200088501,893,711,0.3547430634498596
3,959,353,0.5371004939079285,1022,403,0.6141446828842163,902,404,0.5401808023452759,1049,444,0.40484440326690674,850,454,0.5018302202224731,1068,496,0.5267994999885559,834,505,0.4995241165161133,992,529,0.575590968132019,917,526,0.576735258102417,997,624,0.47470489144325256,915,617,0.40748170018196106,1005,714,0.46167925000190735,893,710,0.28130000829696655
4,957,354,0.49457311630249023,1019,404,0.6139541268348694,900,403,0.5777286887168884,1050,449,0.42135530710220337,848,457,0.4581606388092041,1076,495,0.5234640836715698,822,489,0.5565325617790222,985,525,0.5139997601509094,912,523,0.5012588500976562,995,620,0.5483088493347168,920,623,0.49640893936157227,1000,711,0.41443365812301636,894,713,0.3665885031223297
5,954,355,0.3505377769470215,1014,402,0.620054304599762,895,402,0.5792213678359985,1050,442,0.3254285454750061,839,453,0.39438480138778687,1080,485,0.5390415787696838,796,489,0.5217850208282471,986,521,0.5088176131248474,911,521,0.46941277384757996,998,617,0.5487338900566101,923,619,0.5239365696907043,1004,711,0.46198904514312744,896,711,0.367777556180954
6,955,355,0.3786775469779968,1017,401,0.6382156014442444,897,402,0.5866926908493042,1052,439,0.3944731056690216,830,446,0.4662664830684662,1107,474,0.48764336109161377,781,478,0.3834165930747986,991,519,0.5249701738357544,912,519,0.47999367117881775,998,614,0.5390222072601318,924,615,0.522326648235321,999,709,0.4578847885131836,898,711,0.33069103956222534
7,954,355,0.4144716262817383,1007,397,0.6140637993812561,893,397,0.6603865623474121,1074,427,0.3789745569229126,826,429,0.38166069984436035,1124,421,0.5344354510307312,775,431,0.39463210105895996,993,511,0.42821982502937317,916,513,0.45232266187667847,987,608,0.3955639600753784,922,611,0.5370767116546631,1007,707,0.4564276933670044,899,708,0.35685914754867554
8,953,354,0.36408427357673645,1004,393,0.5848292708396912,888,398,0.6140449643135071,1074,414,0.43634623289108276,818,423,0.3717847168445587,1131,403,0.4871349036693573,760,420,0.393609881401062,991,513,0.4278641641139984,914,516,0.49434638023376465,986,611,0.4084857106208801,922,615,0.5553430914878845,1004,707,0.4374741017818451,900,706,0.3560292720794678
9,953,350,0.6129996180534363,995,393,0.5529596209526062,874,398,0.5624370574951172,1112,386,0.5262206196784973,802,393,0.4585103392601013,1156,357,0.6975045204162598,744,357,0.5829904675483704,981,526,0.525172233581543,904,531,0.5691732168197632,987,620,0.44971904158592224,910,623,0.5584185123443604,1007,706,0.49808210134506226,896,702,0.4460875391960144
